propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,hasLift,floor,labels,neighborhood,newDevelopmentFinished,parkingSpace.parkingSpacePrice
96337819,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/08/60/1087614294.jpg,04442,32,435000.0,flat,sale,207.0,True,5,3,Calle Acera del Darro,Granada,Granada,Figares,es,37.1736198,-3.5989021,False,https://www.idealista.com/inmueble/96337819/,414,"Spectacular apartment in the best place in Granada (kilometer zero of the city), heart-stopping views, magnificent orientation, very bright... Five bedrooms, an office, two bathrooms and a toilet, a large kitchen and a very large living-dining room. Cold / heat pump in the living room. Portal recently renovated with two new elevators. In the community heating, hot water and garbage collection are included. POSSIBILITY OF PURCHASING PREMISES IN A NEARBY STREET WITH CAPACITY FOR THREE CARS (NOT INCLUDED IN THE PRICE). There is not much more to add, you cannot stay without visiting it!",True,renew,False,2101.0,True,False,True,False,False,False,flat,,"Figares, Granada",Flat in Calle Acera del Darro,,,,True,7,,,,
100822051,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/cd/e7/1100025702.jpg,273340,63,499000.0,chalet,sale,459.0,False,5,4,Calle España,Granada,Huétor-Vega,,es,37.153956,-3.5702308,False,https://www.idealista.com/inmueble/100822051/,3613,"Villa with a house on one floor and fabulous unobstructed views. If you are looking for an independent villa with the house on one floor, as if you were living in an apartment, with large spaces, located in a quiet area of Los Rebites - Huetor Vega, a few minutes from the Center of Granada and the highway. Consolidated garden and cared for by a gardener, its own fenced pool, beautiful outdoor spaces to enjoy the outdoors, this is your home! And as if this were not enough, there is an apartment on the top floor with a living room, bedroom and a complete bathroom, accompanied by 3 terraces, one of them with fabulous views. And the semi-basement could not be missing with a huge living room with a fireplace and a wine cellar to enjoy events, celebrations or whatever you want to do, accompanied by a toilet, a closed garage for a car and several motorcycles, and a room with the boiler. Outside you can also park another vehicle, the house has been updated. Next to the bus stop of Granada No. 9, anti-seismic housing. 459 m2 built and 619 plot according to cadastre. We accompany with the photographs plans of the distribution, if for any reason the plans do not appear, you can request it without obligation. Better come and visit this house, it will not leave you indifferent! *The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. ” *This living is sold without furniture and without vehicles.",True,good,False,1087.0,True,False,True,False,False,False,chalet,independantHouse,Huétor-Vega,Detached house in Calle España,,True,True,,,"[{'name': 'villaType', 'text': 'Villa'}]",,,
100367202,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/6a/58/1080995727.jpg,11144,28,138000.0,chalet,sale,176.0,False,3,1,Calle las Palmas,Granada,Las Gabias,Residencial Triana - Barrio Alto,es,37.1394472,-3.6697628,False,https://www.idealista.com/inmueble/100367202/,7586,"Are you looking for a house where you can have independence, tranquility, light and spacious? Look no further, we have found it for you! We put at your disposal this beautiful house in Las Gabias (Granada). This beautiful house is distributed in a total of 176 m2, and consists of 3 bedrooms, living room, 1 bathroom, kitchen with patio and garage. All this for only €136,000. Call us and make a visit without obligation! We have a Financial Advisor to see which fee is the most suitable for you, if you are interested! The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice.",True,renew,False,784.0,True,False,True,False,False,False,chalet,terracedHouse,"Residencial Triana - Barrio Alto, Las Gabias",Terraced house in Calle las Palmas,,True,True,,,,,,
100755992,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/c3/f6/1097924077.jpg,05-GR-00094293,50,98500.0,flat,sale,122.0,True,2,2,Calle Pedro Machuca no number,Granada,Granada,Norte,es,37.2054012,-3.6080246,True,https://www.idealista.com/inmueble/100755992/,3231,"CHANCE. Long live in Grenada! Come see this wonderful 122 m² apartment! It is distributed in living room, kitchen, 2 bedrooms, 2 bathrooms and terrace. In addition, it is located in a central residential area near Barriada de la Paz, in the Ciudad de la Luz Residential Complex, an enclosed area with common areas consisting of a swimming pool, paddle tennis court, gardens, children's playground, recreation area and a booth for access control to the enclosure, with all the necessary services around it. Do not miss it! POSSIBILITY OF FINANCING. CALL NOW AND REQUEST INFORMATION WITHOUT COMMITMENT! TLF: 6.3. 3.8. 9.5. 6.5. two. VISIT OUR WEBSITE AT WWW. COMMERZIA. IS. In compliance with Decree 218/2005, of October 11, which approves the Consumer Information Regulation on the sale and lease of homes in Andalusia, the client is informed that the notarial, registration and tax expenses that are of application (ITP or VAT + AJD) and other expenses inherent to the sale are not included in the price. Price validity subject to availability and confirmation by owners. It is considered that the description and prices indicated for the properties for sale on this website are correct. However, the information contained in this website may be subject to errors or omissions. Properties may be subject to price change, sale or withdrawal from the market. For this property our professional agency fees are included in the sale price, so you will not pay any extra expense for real estate management or advice.",True,good,False,807.0,True,True,False,False,False,False,flat,,"La Paz, Granada",Flat in Calle Pedro Machuca no number,,,,True,4,,La Paz,,
99353805,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/03/5b/1080041075.jpg,05104,26,120000.0,flat,sale,71.0,True,2,1,Calle Lérida,Granada,Armilla,Zona Poniente,es,37.1442387,-3.6227305,False,https://www.idealista.com/inmueble/99353805/,4258,"We present this wonderful RENOVATED apartment in the best area of Armilla near the metro, the town hall and the Nevada Shopping center! We are facing a 71-meter apartment distributed in two bedrooms, a bathroom, an independent and equipped kitchen, and a very spacious and bright living room attached to a terrace where you can get some fresh air or enjoy some quiet time, ideal both for living and For investment, currently rented at 625 euros., It is a second floor without elevator. It also comes with a large garage next to the portal, with an easily accessible ramp and a VERY LARGE storage room, included in the price! .DO NOT LET IT ESCAPE, Make a visit now without commitments, you will not regret it! *The indicated PVP does not include taxes or Deed expenses.Agency fees not included.The surfaces expressed on this page are descriptive and approximate.Prices may be subject to change without prior notice...(See more).",True,good,False,1690.0,True,False,True,False,False,False,flat,,"Zona Poniente, Armilla",Flat in Calle Lérida,,True,True,False,2,,,,
100310165,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/94/83/1077567548.jpg,11089,42,96000.0,duplex,sale,116.0,True,2,2,Calle Enrique Granados,Granada,Santa Fe,,es,37.1911054,-3.7119361,False,https://www.idealista.com/inmueble/100310165/,10159,"We put at your disposal this beautiful DUPLEX in Santa Fe next to Avda Hispanidad. The house has 2 good-sized double bedrooms, 2 full bathrooms, one with a bathtub and the other with a shower, a large kitchen with furniture and electrical appliances, and a large, bright living room. The apartment has a parking space and elevator. It is a well-kept community with very good neighbors, a newly built building in a very quiet and central area. ASK FOR YOUR VISIT AND DO NOT LET THIS OPPORTUNITY BE MISSED BECAUSE YOU WILL NOT FIND ANYTHING LIKE IT! The indicated PVP does not include taxes or Deed expenses. Agency fees not included. The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. Furniture is not included in the price.",True,good,False,828.0,True,False,True,False,False,False,flat,duplex,Santa Fe,Duplex in Calle Enrique Granados,,True,True,True,3,,,,
100473349,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/b9/df/1088348647.jpg,05144,34,238000.0,chalet,sale,191.0,False,3,2,Calle Eugenia de Montijo,Granada,Albolote,,es,37.2278998,-3.6544998,False,https://www.idealista.com/inmueble/100473349/,7493,"Welcome to a unique opportunity to acquire a townhouse in one of the most charming and lively towns in Granada! This townhouse is located in Albolote, a town perfectly connected to the city thanks to buses and the metro, and only 10-15 minutes from it. The house has 191m2 built, distributed in three bedrooms, two bathrooms, a large bright living room and a large independent and equipped kitchen. In addition, the house has several terraces that will allow you to enjoy the fresh air and unobstructed views without leaving home. It also has a cozy backyard to enjoy with family and friends. The house also has a large garage, where you can park several cars without problem, and which can also be used as a storage room-warehouse. In perfect condition to move into, do not miss this opportunity to have your home in a town with life and charm, and just a few minutes from the city. Do not hesitate to contact to make a visit! *The indicated PVP does not include taxes or Deed expenses. Agency fees not included. The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold without furniture.",True,good,False,1246.0,True,False,True,False,False,False,chalet,terracedHouse,Albolote,Terraced house in Calle Eugenia de Montijo,,True,True,,,,,,
100647035,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/a3/0d/1094516743.jpg,05103,28,169900.0,flat,sale,120.0,True,4,2,Calle Virgen de la Esperanza,Granada,Granada,Cervantes-Palacio de Deportes,es,37.1629581,-3.5907554,False,https://www.idealista.com/inmueble/100647035/,1741,"You have been chosen to find this wonderful APARTMENT IN THE AVENUE CERVANTES AREA, a location that is priceless! Do not miss the opportunity that today we offer exclusively to you with this 120-meter apartment divided into 4 bedrooms, 2 bathrooms, a large kitchen to reform to your liking and a bright and cozy living room, and finally, it is worth highlighting the small terrace which is attached to a bedroom where you can enjoy reading a good book or simply taking the fresh air, a corner that cannot be missing in your home! Also includes storage room! And all this at an incredible price! The apartment is surrounded by all the comforts you need to be a good home, close to the metro, hospitals, shops, and only a 15-minute walk from the center of Granada Gifts from heaven do not fall every day. Take advantage of it! COME SEE IT NOW WITHOUT COMMITMENTS! *The indicated PVP does not include taxes or Deed expenses. Agency fees not included. The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold without furniture.",True,good,False,1416.0,True,False,True,False,False,False,flat,,"Cervantes-Palacio de Deportes, Granada",Flat in Calle Virgen de la Esperanza,,,,True,3,,,,
98482189,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/2c/ef/1069560096.jpg,05054,31,249000.0,chalet,sale,170.0,False,3,3,Calle Valentín Fuster,Granada,Armilla,San Miguel,es,37.1476829,-3.618102,False,https://www.idealista.com/inmueble/98482189/,3724,"LOOKING FOR A HOUSE NEXT TO NEVADA, EL PTS, BUT IN A QUIET AREA WITH GREEN SPACES, GOOD ORIENTATION AND TO ENTER TO LIVE?. Well, we have found it for you! It is located on a pedestrian street with a garden area where you can enjoy the tranquility and the proximity of Granada, the PTS and the Nevada shopping center. This house is in perfect condition, very well cared for and with good qualities. Its 3 bedrooms are very spacious and sunny, a large independent living room with access to a charming patio, kitchen with pantry, laundry room, 2 bathrooms, one of them in the main bedroom and a toilet, in addition to the garage for two vehicles, smooth paint, double glazed windows with mosquito nets, marble floors. We better see it, right? REF. 05053 The indicated PVP does not include taxes or Deed expenses. Agency fees not included. The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold without furniture.",True,good,False,1465.0,True,False,True,False,False,False,chalet,independantHouse,"San Miguel, Armilla",Detached house in Calle Valentín Fuster,,True,True,,,,,,
99124856,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/4e/79/1055294201.jpg,2627,51,420000.0,flat,sale,194.0,True,4,2,Calle Solarillo de Gracia,Granada,Granada,Centro,es,37.1732018,-3.6041072,False,https://www.idealista.com/inmueble/99124856/,673,"We put at your disposal this large apartment in the heart of Granada, next to Plaza de Gracia and Calle Recogidas, surrounded by all kinds of shops and services. Very well connected with the rest of the city with several bus and metro stops very close. The property, of 157m² useful, is a second floor facing southwest so it is very bright throughout the day. It consists of 4 large bedrooms, five built-in wardrobes, two living rooms, a large and independent kitchen with a laundry room, 2 bathrooms and a terrace. The apartment is exterior with views of the street and Plaza de Gracia. As if that were not enough, a garage space with direct access from the elevator and a storage room are included in the price. Do not waste a second and call now, and ask for your visit. *The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate.",True,good,False,2165.0,True,False,True,False,False,False,flat,,"Recogidas, Granada",Flat in Calle Solarillo de Gracia,,True,True,True,2,,Recogidas,,
100027568,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/3e/2c/1065700830.jpg,20252,56,169000.0,chalet,sale,180.0,False,4,2,Calle de los Verdiales,Granada,Huétor-Vega,,es,37.1438215,-3.5648922,False,https://www.idealista.com/inmueble/100027568/,4773,"You can live ten minutes from the center and with all the comforts that a spacious independent house offers you. In Huétor Vega area of the new world we have the ideal home for you to reform it to your liking. It is a two-story house with a large and sunny patio that practically surrounds the house. On the main floor we find a large living room with fireplace, fitted kitchen, bathroom and another small living room with access to a room that could be an office. On the second floor there are four bedrooms, three of them double, from one of them there is access to a large terrace. A bathroom completes the floor. Also You will not have parking problems since it has two garages **The indicated PVP does not include taxes or Deed expenses. Agency fees not included. The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. This house is sold without furniture. **.",True,renew,False,939.0,True,False,True,False,False,False,chalet,independantHouse,Huétor-Vega,Detached house in Calle de los Verdiales,,True,True,,,,,,
100325476,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/c6/c5/1078697486.jpg,13689,28,299900.0,flat,sale,153.0,True,4,2,Calle San Antonio,Granada,Alfacar,,es,37.2431061,-3.563069,False,https://www.idealista.com/inmueble/100325476/,7959,"""SOME DREAMS ARE FOR SALE"". ""EXCLUSIVE HOUSING TO MAKE IT TO YOUR MEASURE"" In the prestigious downtown area of Granada, just a few minutes walk from the historic city center, in a deliciously quiet and elegant environment, we offer this extraordinary apartment for sale. ""MUST BE HIGHLIGHTED"": ""Only floor on floor, elevator, good orientation, middle floor, façade to two streets, to make it to your needs, heating by city gas... Do you need more reasons to visit it? COME SEE WHAT WILL BE THE HOUSE OF YOUR DREAMS. COME SEE IT AND DON'T BE AHEAD OF IT. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. ***This house is sold unfurnished.",True,renew,False,1960.0,True,False,True,False,False,False,flat,,Alfacar,Flat in Calle San Antonio,,,,True,3,,,,
99594357,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/6b/ae/1048625092.jpg,10691,42,127000.0,flat,sale,114.0,True,3,2,Calle Padre Claret,Granada,Granada,Joaquina Eguaras,es,37.2010076,-3.6076918,False,https://www.idealista.com/inmueble/99594357/,2753,"We offer a spectacular apartment with 3 bedrooms and two full bathrooms for sale in the Joaquina Eguaras area, on Padre Claret street. It is a private and closed urbanization and also has its own garage with direct access from the same elevator so you do not waste time looking for parking. Entering this apartment we find a hall and the kitchen on the left with electrical appliances and the possibility of putting a table in the same kitchen due to its spaciousness. The corridor gives access to the living room that has a large window with unobstructed views that bathes the entire room in light. We continue down the corridor and we find the two simple bedrooms and the two full bathrooms. At the end of the corridor we find the double bedroom with a large built-in wardrobe. The building has access to common areas so that the little ones in the house can enjoy with the peace of mind that they cannot leave the urbanization. The apartment is sold together with a large garage space in the same building with access from the same elevator. The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. ” *This house is sold without furniture.",True,good,False,1114.0,True,False,True,False,False,False,flat,,"Joaquina Eguaras, Granada",Flat in Calle Padre Claret,,True,True,True,5,,,,
100551084,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/78/ca/1091459201.jpg,20269,59,729000.0,chalet,sale,350.0,False,3,3,Calle Fontiveros,Granada,Granada,Zaidín,es,37.1604056,-3.5989223,False,https://www.idealista.com/inmueble/100551084/,1882,"Who would not want to live in a large independent villa in Granada capital? Without a doubt, we present a unique opportunity for those who are looking for something exclusive, if you also have your own elevator to facilitate day-to-day life and make your next home more accessible, I won't even tell you... or better yes, keep reading if you want to know this exceptional home. We present for purchase an individual Villa next to Alminares del Genil, Fontiveros street.A real luxury to live in a privileged area of Granada capital, 5 minutes walk to the center and surrounded by absolutely all services. Urban plot of 295 m² with a façade facing two streets and with a total work of 350 m² built on three floors connected by its own elevator, as well as access to a solarium terrace on the roof. To access the house we do it through a wide staircase with a cozy porch, right on its side.Once we pass through its majestic entrance door with a painted stained glass window at the top, we access a spacious hall that distributes the different rooms on the ground floor.Here we will find a modern fully equipped kitchen, a complete bathroom and a spectacular living room with three rooms with access to the leisure area of the plot. Arriving at the first floor, by stairs or by elevator, we find ourselves in a wide corridor through which we will access a huge room, which could well be two, another double room with a large built-in wardrobe, a large double bathroom with a laundry room and a majestic main room, which could also be two, with a spectacular dressing room that will not leave you indifferent.From this same floor we can go up to the solarium terrace of approximately 15 m² that is in the highest part of the house. We have not finished... we go down to the semi-basement by our private elevator and we go out to a fantastic multipurpose room where we will find a designer bar area, with a fireplace, a huge kitchen with direct access to the leisure area of the plot, as well as a toilet, several relief rooms and a closed garage. Shall we talk abroad? The independent plot has pedestrian and vehicle access, we can park several inside.It is fully tiled, with flower boxes and flowerbeds with irrigation and lighting systems around its perimeter, so maintenance will be minimal.In the back, at the back of the house, we will find a large space with a barbecue area, an ornamental fountain, a terrace and more... The house was completely renovated in 2007 and distributed to the taste and needs of the moment, being able to increase the current number of bedrooms up to 5 and another bathroom on the same bedroom floor.The reform was made with luxury qualities and with the best possible finishes.To highlight hardwood floors, aluminum windows with double glazing and mosquito nets, cherry doors, smooth walls, moldings, centralized air conditioning by plants, as well as individual splits, a multitude of built-in wardrobes and storage spaces and an endless number of details that you can see when we make our appointment, how long have you been waiting to find something like this? Are you going to let it go? Call us, find out and let's see it! *The indicated PVP does not include taxes or Deed expenses.Agency fees not included.""The surfaces expressed on this page are descriptive and approximate.Furniture is not included in the sale price.Prices may be subject to change without prior notice."".",True,good,False,2083.0,True,False,True,False,False,False,chalet,independantHouse,"Zaidín, Granada",Detached house in Calle Fontiveros,,,,,,,,,
99616323,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/ab/b4/1049387312.jpg,10693,42,350000.0,chalet,sale,370.0,False,5,3,Camino Cubillas,Granada,Albolote,,es,37.234498,-3.6566301,False,https://www.idealista.com/inmueble/99616323/,8175,"Would you like to live in a house in a private urbanization with access control by security guards and located just 20 minutes from Granada, in a quiet urbanization with good equipment? such as sports courts, playground, tennis courts, jetty, social club, gardens. In addition to having a supermarket and restaurant in the same urbanization. Bus line to the Albolote metro and Granada with high frequency? With a plot of more than 1000 meters and 370 built we offer this beautiful house for sale. At the main entrance and large entrance hall we have quite large living spaces since its main floor has 170 square meters and is distributed in a living room with a fabulous fireplace and air conditioning, dining room and work study within it, fireplace with air conditioning, and all exterior, two rooms, one double can be used as a double living room due to its large dimensions or a double room, two bathrooms, boiler room, laundry room and a storage room, kitchen, all exterior and exit to the terrace and pool. On the second floor we have three double rooms, air conditioning and heat pump in each of them, two of these rooms on the top floor have two beautiful independent terraces to view the impressive views that this house gives us to the Sierra Nevada. The rest of the surfaces of the plot are distributed in terraces, a 67-square-meter garage, a large piece of land to cultivate, a 43-square-meter pool and a small bar with a barbecue, to enjoy summers with friends in this beautiful house. If you are looking for a house with large spaces in a fully guarded urbanization, with a swamp at the foot of the urbanization, to practice any type of water sport and close to any establishment, we have the house you were looking for. The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. ” *This living is sold without furniture.",True,good,False,946.0,True,False,True,False,False,False,chalet,independantHouse,Albolote,Detached house in Camino Cubillas,,True,True,,,,,,
100562459,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/67/68/1091875888.jpg,G.00323,24,125000.0,flat,sale,72.0,True,2,2,Camino de los Ogijares,Granada,La Zubia,La Zubia,es,37.1196072,-3.5903349,False,https://www.idealista.com/inmueble/100562459/,6460,,True,good,False,1736.0,True,False,True,False,False,False,flat,,"La Zubia, La Zubia",Flat in Camino de los Ogijares,,,,False,1,,,,
98188522,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/27/33/1087617096.jpg,000138V,28,525000.0,chalet,sale,238.0,False,4,3,Calle Torre del Adarguero,Granada,Granada,Cervantes-Palacio de Deportes,es,37.1533602,-3.5912581,False,https://www.idealista.com/inmueble/98188522/,2743,"House in Granada, Palacio de Deportes area, 238 meters in area, plot area of 186 meters, 3 double bedrooms, a tower with access to a 45-meter terrace, 2 bathrooms, a toilet, property in good condition, southeast orientation, parquet floors. It has 2 built-in wardrobes, hot and cold pump, natural gas heating, fireplace in the basement living room, the house is on the corner, has a garage for two medium-sized cars, small garden, very bright, light, patio that leads from the kitchen and a small storage room. Area very well connected with buses, near the metro stop, has parks with trees, children's areas, shopping centers, medical centers, near the university, schools, supermarkets. Community expenses does not have. NOTE: The indicated PVP does not include taxes or writing expenses, nor are professional agency fees included. The surfaces indicated are descriptive and approximate. The apartments remain as they are, but the house is sold without furniture.",True,good,False,2206.0,True,False,True,False,False,False,chalet,independantHouse,"Cervantes-Palacio de Deportes, Granada",Detached house in Calle Torre del Adarguero,,,,,,,,,
100402477,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/b1/4b/1084245219.jpg,265524,60,575000.0,flat,sale,130.0,True,3,2,Calle Acera del Darro,Granada,Granada,Realejo,es,37.1728135,-3.5995268,False,https://www.idealista.com/inmueble/100402477/,510,"We offer for sale this exclusive house with PREMIUM quality and only 4 years old, modern, with open spaces, top quality materials and custom designed with great detail.We are facing one of the most exclusive apartments that we can find in the center of Granada. Located at km 0, in the middle of the Las Batallas fountain and on the front line of Acera del Darro, with views of the Isabel la Católica Theater and all of Puerta Real.Surrounded by all the necessary services and with bus stops at the door. The house has 3 magnificent rooms, all with air conditioning, television and dressing room, making special mention of the main room that has a larger and designer room with led lights.It has 2 full bathrooms and an interior patio where you can unload bicycles, electric skateboard,...etc. We stop for a moment in its impressive open living room with integrated kitchen still under warranty and with a spectacular island of superior size made to measure of 2.20x1.35m² and with led lighting.This entire room has unobstructed views of the source of the battles and the royal door with 6 m² aluminum windows with total hermetic insulation and translucent glass to guarantee your privacy 100%.This allows us to be completely isolated both thermally and acoustically. Qualities: automatic blinds throughout the house, built with brick partitions, air conditioning throughout the house, central heating with designer radiators, interior patio, new plumbing and electricity work, lighting with more than 50 led spotlights, porcelain tile flooring premium...etc and endless details. The apartment has 2 rented garage spaces in the same building and if you want to buy a garage space there is also availability. NOTE: The indicated PVP does not include taxes or writing expenses, nor are professional agency fees included.The surfaces indicated are descriptive and approximate.This house is sold without furniture or their price to be discussed.",True,good,False,4423.0,True,False,True,False,False,False,flat,,"Carrera de la Virgen - Paseo del Salón, Granada",Flat in Calle Acera del Darro,,,,True,1,,Carrera de la Virgen - Paseo del Salón,,
98447830,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/69/71/1012688191.jpg,131747,37,280000.0,chalet,sale,350.0,False,5,3,Calle Calendula,Granada,Otura,,es,37.0850129,-3.6243601,False,https://www.idealista.com/inmueble/98447830/,10517,"Exclusive sale with Housell, from individual to individual, without commission for the buyer. Large 350 m² house with a 1100 m² plot, where you can enjoy your leisure time, in Otura, province of Granada. The spaciousness of this house provides a family with children all the space they need. This chalet has a huge living room with a built-in fireplace, three fitted kitchens, totally independent from the rest of the rooms and equipped with electrical appliances, five bedrooms and three bathrooms. In addition, the chalet has a balcony, which will bring great light to the entire room, a terrace so you can enjoy the fresh air, a practical gallery to increase space, and built-in wardrobes to optimize your storage space. The property is all exterior. It also has a private garden where you will take advantage of the good weather, a private pool to cool off in summer, and a storage room so you can take advantage of all the space in the house. This chalet, located on an easily accessible road, has 1 garage space so you can park more comfortably. In addition, due to its south orientation, it is a very sunny house in the central hours of the day. The house is sold furnished and in good condition, ready to start the move. Regarding the qualities, this chalet has oil heating and aluminum exterior carpentry. This house is located in a well-connected area, five minutes from Granada, very close to the bus stop. For greater comfort, the house is very close to a school, all services and a two-minute drive from the San Cecilio University Hospital complex. h1o3u1s7e4l7l.",False,good,False,800.0,True,False,False,False,False,False,chalet,,Otura,House in Calle Calendula,,True,True,,,,,,
100821750,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/d7/a5/1100020851.jpg,06231,48,1600000.0,countryHouse,sale,453.0,False,7,7,Calle Escultor Cayetano Aníbal,Granada,Gojar,,es,37.1090948,-3.6036841,False,https://www.idealista.com/inmueble/100821750/,7601,"""Finca La Cabaña, is a rural house that has 7 bedrooms, equipped kitchen, barbecue and 7 bathrooms with shower, Living room with Fireplace in the center to give a cozy atmosphere, Reading room and different terrace spaces in the bedrooms with views cleared to the gardens. With an area of 5,000 m2, located in Gójar, in a quiet area of the Granada belt, next to the Sierra Nevada Natural Park and 8 km from the center of the capital. Enjoy extraordinary views over Granada, the Sierra and La Vega, centuries-old gardens, tennis court, large saline water pool, chill-out area, golf green, parking, etc. The center of the town of Gójar is just 500 meters away, where you will find all the necessary services. "".",True,good,False,3532.0,True,False,True,False,False,False,countryHouse,countryHouse,Gojar,Estate in Calle Escultor Cayetano Aníbal,,True,True,,bj,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
100406469,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/d3/90/1084330144.jpg,N192,25,95000.0,flat,sale,70.0,True,2,1,Calle Yasmina,Granada,Las Gabias,Híjar,es,37.1492631,-3.6748171,False,https://www.idealista.com/inmueble/100406469/,7443,"We put up for sale a practically brand new apartment. It is located in the best area of Hijar with all services at hand, supermarket, doctor's office, buses... and only 10 minutes from Granada. The apartment has 2 spacious bedrooms, a bathroom, an independent kitchen and a very bright living room with access to a small balcony. And as if that were not enough, it includes a large garage space, and on the roof it has a plot that can serve you from I will have to put your pergola and set up a barbecue. Do not waste time and call us, we will be happy to help you. Ref. N192 * The PVP indicated does not include taxes or expenses of Writing. * Agency fees (€2,500 + VAT) not included. * The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. * This house is sold without furniture.",True,good,False,1357.0,True,False,True,False,False,False,flat,,"Híjar, Las Gabias",Flat in Calle Yasmina,,True,True,True,1,,,,
100845119,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/92/19/1100840260.jpg,11510,28,237000.0,flat,sale,116.0,True,4,2,Calle Mirlo,Granada,Granada,Los Pajaritos - Plaza de Toros,es,37.1876248,-3.6131305,False,https://www.idealista.com/inmueble/100845119/,1724,"Are you looking for a spacious apartment in this comfortable and wonderful neighborhood of Los Pajaritos? Near the metro, bus stop. Surrounded by all services, we offer this beautiful property for sale. It has four bedrooms, two of them double. Two bathrooms, generous kitchen, living room and terrace. Precisely the building in front is only four floors, so the views are somewhat clear. Central heating, central hot water with individual meter, marble floors, renovated bathrooms with shower both. Built-in cabinets. Call us and we'll arrange a visit! The indicated PVP does not include taxes or Deed expenses. Agency fees not included. **The surfaces expressed on this page are descriptive and approximate. Prices may be subject to change without prior notice. *This house is sold unfurnished. "".",True,good,False,2043.0,True,False,True,False,False,False,flat,,"Los Pajaritos, Granada",Flat in Calle Mirlo,,,,True,4,,Los Pajaritos,,
