propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,detailedType.subTypology,parkingSpace.parkingSpacePrice,labels,newDevelopmentFinished
100049410,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/f8/0e/1111675017.jpg,16,13,2,199100.0,flat,sale,95.0,False,3,2,"Calle Capitan General Jose Antonio Gutierrez Mellado, 33",Las Palmas,Las Palmas de Gran Canaria,Tamaraceite - San Lorenzo,es,Tamaraceite,28.10018,-15.47825,True,https://www.idealista.com/obra-nueva/100049410/,4869,"Construcciones Cristóbal Ortega, SLU (CCO), a solid and solvent company with more than 30 years of experience and track record, promotes and builds “RESIDENCIAL ACEBUCHE”. This residential of new construction homes in TAMARACEITE, will be built between the streets DOCTOR GUTIERREZ MELLADO, JUAN PULIDO RODRIGUEZ and LUCY CABRERA SUAREZ (the building faces 3 facades). The building will be located in a newly expanded area, very close to the Los Alisios Shopping Center, and with all the necessary services and facilities: supermarkets, bus station, schools, institute, municipal offices, sports center, green areas, etc. Likewise, it has excellent communication and very easy access to the GC-3 motorway that connects all directions. It is a building with 56 dwellings (4 dwellings with 2 bedrooms and 52 dwellings with 3 bedrooms), garages, storage rooms and commercial premises with 5 floors above ground (premises and dwellings) and 2 floors below ground (garages and storage rooms). ""Residencial Acebuche"" is made up of exterior and interior dwellings and is distributed in: •Ground floor: business premises. •1st, 2nd, 3rd and 4th floor: 14 apartments per floor (1 with 2 bedrooms and 11 with 3 bedrooms). •Basement floor -1 and -2: garages and storage rooms. Six houses on the first floor have the private use (common area) of a patio/terrace ranging from 40 to 51 m2. The price of each house includes a garage and a storage room. The houses have a fitted kitchen, fitted wardrobes, pre-installation of air conditioning, etc. The works are scheduled to start in the first quarter of 2023, and its delivery is scheduled for the first/second quarter of 2025 (approximately 24 months from the start of the work). Prices do not include taxes (I. G. I. C, A. J. D. ) or notarial/registration fees. ** Non-contractual images. If you are attracted to this project and want to live near a privileged environment, well connected and in full expansion, request personalized information.",False,newdevelopment,True,True,2096.0,True,False,False,False,False,False,True,True,flat,"Tamaraceite, Las Palmas de Gran Canaria","Flat in Calle Capitan General Jose Antonio Gutierrez Mellado, 33",,,,,False
97759033,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/8e/c7/989533646.jpg,5ºB,11,5,333405.0,duplex,sale,74.0,True,2,2,"Calle Secretario Artiles , 38",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1392914,-15.4317485,True,https://www.idealista.com/obra-nueva/97759033/,1805,"New construction homes in a modern building in the ""Premium"" area in Guanarteme, with completion scheduled for July 2023. In the heart of Las Palmas de Gran Canaria, a minute's walk from the well-known Playa de las Canteras and 4 minutes from the most important shopping area on the island, Calle Mesa y López. Development located on the pedestrian street of Secretaria Artiles, consisting of 16 homes and 4 duplexes with one and two bedrooms. With modern finishes and unbeatable quality and a soft and diaphanous appearance. With a landscaped interior patio, parking for bicycles and a gym. Homes with a fully equipped kitchen with all appliances and fitted wardrobes in the bedrooms. Storage included in the price. Off-plan reservations prior to July 31, 2022 will obtain a 2.5% discount on the final price. For more information, you can go to our commercial offices, located at Calle Pascal 26, local 1, with hours from 9:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 6:00 p. m. or contact us at the information indicated in the announcement. If you want to know more about ""UNIQUE BUILDINGS"" promotions, you can consult our website. We will be delighted to assist you.",False,newdevelopment,True,True,4505.0,True,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Duplex in Calle Secretario Artiles , 38",,duplex,,,False
97759014,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/50/83/989533647.jpg,2ºD,11,2,269400.0,flat,sale,67.0,True,2,2,"Calle Secretario Artiles , 38",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1392914,-15.4317485,True,https://www.idealista.com/obra-nueva/97759014/,1805,"New construction homes in a modern building in the ""Premium"" area in Guanarteme, with completion scheduled for July 2023. In the heart of Las Palmas de Gran Canaria, a minute's walk from the well-known Playa de las Canteras and 4 minutes from the most important shopping area on the island, Calle Mesa y López. Development located on the pedestrian street of Secretaria Artiles, consisting of 16 homes and 4 duplexes with one and two bedrooms. With modern finishes and unbeatable quality and a soft and diaphanous appearance. With a landscaped interior patio, parking for bicycles and a gym. Homes with a fully equipped kitchen with all appliances and fitted wardrobes in the bedrooms. Storage included in the price. Off-plan reservations prior to July 31, 2022 will obtain a 2.5% discount on the final price. For more information, you can go to our commercial offices, located at Calle Pascal 26, local 1, with hours from 9:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 6:00 p. m. or contact us at the information indicated in the announcement. If you want to know more about ""UNIQUE BUILDINGS"" promotions, you can consult our website. We will be delighted to assist you.",False,newdevelopment,True,True,4021.0,True,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Flat in Calle Secretario Artiles , 38",,,,,False
101128851,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/85/16/1111113909.jpg,3283-08891,14,3,220000.0,flat,sale,78.0,True,2,2,"Calle Malvavisco, 10",Las Palmas,Las Palmas de Gran Canaria,Ciudad Alta,es,Siete Palmas,28.1134233,-15.4533342,True,https://www.idealista.com/inmueble/101128851/,2017,"Apartment in Las Torres, Calle Malvavisco 10. Magnificent apartment of 78 m2 built, with a terrace, on the third floor. Its privileged location a few meters from the Las Ramblas shopping center. It has two parking spaces. a storage room and elevator to the floor where the house is located. Recent construction. Ask us about the virtual tour of the house so you can check its distribution The property is designed for comfort, with a distribution of a spacious living-dining room and a cozy and intimate kitchen with electrical appliances. It is VERY BRIGHT, it consists of 2 large bedrooms and two bathrooms, one of them is in the master bedroom with a shower. Very good orientation, allows you to enjoy the house with very good temperatures during the afternoons (especially in the summer) and is very close to supermarkets, pharmacies, schools, veterinarians.. . Easy access to the highway and a few kilometers from Mesa and López. Do not hesitate to visit it and see its possibilities. Come see it! We can get the perfect financing for you. Energy rating F. The exposed data are merely indicative and are subject to involuntary errors or omissions. Expenses derived from the purchase are not included in the price.",False,good,False,True,2821.0,False,False,True,False,False,False,True,True,flat,"Siete Palmas, Las Palmas de Gran Canaria","Flat in Calle Malvavisco, 10",,,,,
100020443,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/87/a4/962083631.jpg,VIV C -1º INTERIOR,17,1,167654.0,flat,sale,60.0,False,2,1,"Calle Ángel Guimera, 74",Las Palmas,Las Palmas de Gran Canaria,Centro,es,Arenales - Lugo - Avda Marítima,28.1160308,-15.4247007,True,https://www.idealista.com/obra-nueva/100020443/,1408,"Ángel Guimerá is our second development in the Tomás Morales area. It is a twin building to its predecessor, Agustín de Bethecourt, a building that left such a good feeling among our clients due to its design, materials and finishes. Ángel Guimerá will be a building of 18 apartments with 1 and 2 bedrooms with a garage and storage room and with an unbeatable location. Located between two of the main arteries of the city, such as Paseo de Tomás Morales and Calle León y Castillo, it will allow you to make a good part of your journeys on foot and use your vehicle less. Ángel Guimerá will be the second building in a series inspired by Le Corbusier, the father of modern architecture, whose importance is present in its design and in all its aspects.",False,newdevelopment,True,True,2794.0,True,False,False,False,False,False,,,flat,"Arenales - Lugo - Avda Marítima, Las Palmas de Gran Canaria","Flat in Calle Ángel Guimera, 74",,,,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",False
100379182,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/de/2d/1081522118.jpg,Las Mesas 16,36,,258000.0,chalet,sale,216.0,False,3,2,"Calle escultor placido fleitas, 16",Las Palmas,Las Palmas de Gran Canaria,Tamaraceite - San Lorenzo,es,Las Mesas - El Toscón,28.10029,-15.4954585,True,https://www.idealista.com/inmueble/100379182/,6355,"At iRent Today we put this great property for sale for you and your family Neighborhood: The house is located in Las Mesas de Tamaraceite Colegio de las Mesas only 300 meters away, Nursery, pharmacy, supermarket, restaurants, soccer field It is located in a very quiet and familiar neighborhood. This is one of the areas with the greatest added value of the palms. Only 15 minutes from the palms 7 minutes by car from the Alisios shopping center, Leroy Merlin, Mercadona and lidl 7 minutes from Tamaraceite and health center 5 minutes from Tenoya 8 minutes from Aruca Public transport: Just 300 meters away we have the bus stop with lines 319 and 223 Departures from 6 am to 10 pm. Living place: This property has 3 levels Low level: * Direct access to the house and a large garage with an automatic gate where you can park up to 3 cars * Cleanliness * loft Floor 1: * Access to the house that is renovated * New American kitchen * 2 full bathrooms * Spacious living room * 3 rooms * The house is very bright Rooftop: * Laundry room * Barbecue * Closed room that can be used as an extra room, office or recreational area * Cleanliness * Ample space This is an ideal home for a large family in need of space or investment since up to 3 homes can be built and for its price you will be able to obtain great profitability. The house is not sold with furniture or appliances, the furniture or part of them can be negotiated Tax, registration, notary and any other expenses derived from the sale are not included in the price. * All the exposed data are merely indicative and are subject to errors or involuntary omissions*.",True,good,False,,1194.0,True,False,False,False,False,False,True,True,chalet,"Las Mesas - El Toscón, Las Palmas de Gran Canaria","Terraced house in Calle escultor placido fleitas, 16",,terracedHouse,,,
97759030,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/8a/4e/989533616.jpg,2ºB,11,2,201555.0,flat,sale,45.0,True,1,1,"Calle Secretario Artiles , 38",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1392914,-15.4317485,True,https://www.idealista.com/obra-nueva/97759030/,1805,"New construction homes in a modern building in the ""Premium"" area in Guanarteme, with completion scheduled for July 2023. In the heart of Las Palmas de Gran Canaria, a minute's walk from the well-known Playa de las Canteras and 4 minutes from the most important shopping area on the island, Calle Mesa y López. Development located on the pedestrian street of Secretaria Artiles, consisting of 16 homes and 4 duplexes with one and two bedrooms. With modern finishes and unbeatable quality and a soft and diaphanous appearance. With a landscaped interior patio, parking for bicycles and a gym. Homes with a fully equipped kitchen with all appliances and fitted wardrobes in the bedrooms. Storage included in the price. Off-plan reservations prior to July 31, 2022 will obtain a 2.5% discount on the final price. For more information, you can go to our commercial offices, located at Calle Pascal 26, local 1, with hours from 9:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 6:00 p. m. or contact us at the information indicated in the announcement. If you want to know more about ""UNIQUE BUILDINGS"" promotions, you can consult our website. We will be delighted to assist you.",False,newdevelopment,True,True,4479.0,True,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Flat in Calle Secretario Artiles , 38",,,,,False
97759032,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/eb/a1/989533635.jpg,5ºA,11,5,330975.0,duplex,sale,74.0,True,2,2,"Calle Secretario Artiles , 38",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1392914,-15.4317485,True,https://www.idealista.com/obra-nueva/97759032/,1805,"New construction homes in a modern building in the ""Premium"" area in Guanarteme, with completion scheduled for July 2023. In the heart of Las Palmas de Gran Canaria, a minute's walk from the well-known Playa de las Canteras and 4 minutes from the most important shopping area on the island, Calle Mesa y López. Development located on the pedestrian street of Secretaria Artiles, consisting of 16 homes and 4 duplexes with one and two bedrooms. With modern finishes and unbeatable quality and a soft and diaphanous appearance. With a landscaped interior patio, parking for bicycles and a gym. Homes with a fully equipped kitchen with all appliances and fitted wardrobes in the bedrooms. Storage included in the price. Off-plan reservations prior to July 31, 2022 will obtain a 2.5% discount on the final price. For more information, you can go to our commercial offices, located at Calle Pascal 26, local 1, with hours from 9:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 6:00 p. m. or contact us at the information indicated in the announcement. If you want to know more about ""UNIQUE BUILDINGS"" promotions, you can consult our website. We will be delighted to assist you.",False,newdevelopment,True,True,4473.0,True,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Duplex in Calle Secretario Artiles , 38",,duplex,,,False
99582568,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/5d/23/1109082614.jpg,LP4476,42,1,123500.0,flat,sale,87.0,True,3,2,Calle Holanda,Las Palmas,Telde,La Herradura - Balcón del Telde,es,,27.9949629,-15.433545,False,https://www.idealista.com/inmueble/99582568/,14299,"Spacious apartment for sale in La Herradura (Telde) The apartment is ready to move into, it has a garage and storage room It has an area of 87 m2. If you need more information, do not hesitate to call. Note: Expenses and taxes not included. The data is indicative and is subject to involuntary errors or omissions. First floor in a building that has an elevator and few neighbors, two per floor and two heights.",True,good,False,True,1420.0,False,False,True,False,False,False,True,True,flat,"La Herradura - Balcón del Telde, Telde",Flat in Calle Holanda,,,,,
100424452,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/20/93/d3/948505190.jpg,V3DG01BD,13,,311000.0,flat,sale,125.0,True,3,2,"Calle Doctor Alfonso Chiscano, 6",Las Palmas,Las Palmas de Gran Canaria,Ciudad Alta,es,Negrín,28.12351,-15.4460097,True,https://www.idealista.com/obra-nueva/100424452/,956,"Azzar Las Palmas is a project designed to enjoy a privileged environment next to the golf course, Palmeras Golf.The 100-home project consists of two modern design buildings with typologies of 2, 3 and 4 bedrooms with large terraces and all of them include a garage and storage room.The gated community has excellent common areas for the enjoyment of all family members.We have thought that you would like to have a community pool with saline chlorination where you can have fun on the hottest days or play areas for the little ones in the house.The residential also has a community room where you can celebrate the most pleasant events with friends and family.The houses have the best qualities such as the aerothermal installation for the production of hot water and the kitchen furnished and equipped with an electric oven, induction hob and decorative hood.In addition, to achieve maximum comfort, we have differentiated the day areas from the night areas and the distribution allows the space to be used, making it more spacious and welcoming. COME VISIT US! We are waiting for you at our Aelca office where you will be able to learn about the qualities and materials first-hand, and we will also resolve all your doubts and concerns in a personalized way. We are located at Calle Puerto Rico, 4, 35010, Las Palmas de Gran Canaria.Our hours are Monday to Friday from 09:30 a.m. to 2:00 p.m. and from 4:00 p.m. to 7:30 p.m., Saturdays by appointment. -Location text: Azzar Las Palmas is located in a privileged location on Calle Doctor Alfonso Chiscano Díaz, in the Negrín area next to Las Palmeras Golf.The project is located in an expansion area very close to the Dr.Negrín and services that will provide comfort in your day to day life such as the Las Arenas Shopping Center, educational centers and supermarkets.In addition, a few minutes away is Las Canteras beach and Avenida Mesa y López, one of the most important shopping streets in the city.It is a place where you can enjoy an area with all the comforts, also having excellent communications both by private transport, thanks to fast connections via the GC-23 and GC-2 highways, and by private transport via bus lines 35., 47, 103, 105, 116, 117, 204, 206, 210, 232, 233, 234, 317 and 319. -Legal text: Homes under construction project located on Calle Doctor Alfonso Chíscanos Díaz s/n, in Las Palmas de Gran Canaria.Promoted by ""ARQURA HOMES, BANK ASSET FUND"".Markets AELCA REAL ESTATE DEVELOPMENTS AELCA, S.L.OR.Information on the promotion, delivery dates, economic and marketing conditions available at the Aelca offices located at Calle Puerto Rico nº 4.The Gran Canarian palms.The information and images published here are merely illustrative, so they do not have a contractual nature and are subject to modifications due to technical, legal or commercial requirements of the promotion. -Promotes: Árqura Homes -Markets: Aelca.",False,newdevelopment,True,True,2488.0,True,False,False,False,False,False,True,True,flat,"Negrín, Las Palmas de Gran Canaria","Flat in Calle Doctor Alfonso Chiscano, 6",,,,,False
100283266,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/83/44/1076197451.jpg,3310-14399,19,,130000.0,countryHouse,sale,133.0,False,4,2,"Calle Obispo Urquinaona, 6",Las Palmas,Teror,Teror,es,,28.0589543,-15.5486977,True,https://www.idealista.com/inmueble/100283266/,13161,"Country house in the Municipality of Teror. It is a fantastic, very spacious house with patio and terrace. It is a construction that dates, according to the cadastre, from the year 1800 but which is in a good state of conservation pending some reforms for its updating. It is located in the heart of the town, a few minutes from the Basilica, the Town Hall, etc. and surrounded by all kinds of services and means of transport. It preserves all the essence of the time in which it was built: spacious and warm living rooms, double bedrooms with high ceilings, wooden floors, thick partitions that separate the different rooms and serve as natural insulators for both high temperatures and noise. It also has a beautiful hall, a patio for flowers and everything that is needed to make it a comfortable and comfortable home. On the upper floor there is a spacious and bright attic, a bedroom and a bathroom with access to a wonderful terrace. It also has many possibilities to invest and allocate it to holiday tourism. Possibility of acquiring an annex to use as a garage for several cars. Do not hesitate to visit it, you will fall in love. The expenses derived from the sale are not included in the price.",False,good,False,,977.0,True,False,False,False,False,False,,,countryHouse,"Teror, Teror","Rustic house in Calle Obispo Urquinaona, 6",,casaTerrera,,,
101079734,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/1d/d2/1109318527.jpg,0086-00829,24,bj,289800.0,flat,sale,120.0,True,3,2,"Plaza del Pilar, 3",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Guanarteme,28.1292992,-15.4443378,True,https://www.idealista.com/inmueble/101079734/,1018,"For sale apartment in Plaza del Pilar The property located on the ground floor has 120 m2 that are distributed in three bedrooms, two bathrooms, a living-dining room and two patios. Being a very central area of the city, it has all the services at your fingertips a few minutes walk away such as pharmacies, restaurants, schools, institutes, the Las Arenas shopping center and Las Canteras beach. Do not hesitate to pay a visit *The expenses derived from the sale are not included in the price (such as agency, notary, registration, etc. …). The exposed data are merely indicative and are subject to involuntary errors or omissions. *.",False,good,False,False,2415.0,False,False,False,False,False,False,,,flat,"Guanarteme, Las Palmas de Gran Canaria","Flat in Plaza del Pilar, 3",,,,,
97759015,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/ce/93/989533636.jpg,4ºB,11,4,210513.0,flat,sale,45.0,True,1,1,"Calle Secretario Artiles , 38",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1392914,-15.4317485,True,https://www.idealista.com/obra-nueva/97759015/,1805,"New construction homes in a modern building in the ""Premium"" area in Guanarteme, with completion scheduled for July 2023. In the heart of Las Palmas de Gran Canaria, a minute's walk from the well-known Playa de las Canteras and 4 minutes from the most important shopping area on the island, Calle Mesa y López. Development located on the pedestrian street of Secretaria Artiles, consisting of 16 homes and 4 duplexes with one and two bedrooms. With modern finishes and unbeatable quality and a soft and diaphanous appearance. With a landscaped interior patio, parking for bicycles and a gym. Homes with a fully equipped kitchen with all appliances and fitted wardrobes in the bedrooms. Storage included in the price. Off-plan reservations prior to July 31, 2022 will obtain a 2.5% discount on the final price. For more information, you can go to our commercial offices, located at Calle Pascal 26, local 1, with hours from 9:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 6:00 p. m. or contact us at the information indicated in the announcement. If you want to know more about ""UNIQUE BUILDINGS"" promotions, you can consult our website. We will be delighted to assist you.",False,newdevelopment,True,True,4678.0,True,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Flat in Calle Secretario Artiles , 38",,,,,False
100049402,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/ee/6d/1111675014.jpg,14,13,1,197433.0,flat,sale,100.0,True,3,2,"Calle Capitan General Jose Antonio Gutierrez Mellado, 33",Las Palmas,Las Palmas de Gran Canaria,Tamaraceite - San Lorenzo,es,Tamaraceite,28.10018,-15.47825,True,https://www.idealista.com/obra-nueva/100049402/,4869,"Construcciones Cristóbal Ortega, SLU (CCO), a solid and solvent company with more than 30 years of experience and track record, promotes and builds “RESIDENCIAL ACEBUCHE”. This residential of new construction homes in TAMARACEITE, will be built between the streets DOCTOR GUTIERREZ MELLADO, JUAN PULIDO RODRIGUEZ and LUCY CABRERA SUAREZ (the building faces 3 facades). The building will be located in a newly expanded area, very close to the Los Alisios Shopping Center, and with all the necessary services and facilities: supermarkets, bus station, schools, institute, municipal offices, sports center, green areas, etc. Likewise, it has excellent communication and very easy access to the GC-3 motorway that connects all directions. It is a building with 56 dwellings (4 dwellings with 2 bedrooms and 52 dwellings with 3 bedrooms), garages, storage rooms and commercial premises with 5 floors above ground (premises and dwellings) and 2 floors below ground (garages and storage rooms). ""Residencial Acebuche"" is made up of exterior and interior dwellings and is distributed in: •Ground floor: business premises. •1st, 2nd, 3rd and 4th floor: 14 apartments per floor (1 with 2 bedrooms and 11 with 3 bedrooms). •Basement floor -1 and -2: garages and storage rooms. Six houses on the first floor have the private use (common area) of a patio/terrace ranging from 40 to 51 m2. The price of each house includes a garage and a storage room. The houses have a fitted kitchen, fitted wardrobes, pre-installation of air conditioning, etc. The works are scheduled to start in the first quarter of 2023, and its delivery is scheduled for the first/second quarter of 2025 (approximately 24 months from the start of the work). Prices do not include taxes (I. G. I. C, A. J. D. ) or notarial/registration fees. ** Non-contractual images. If you are attracted to this project and want to live near a privileged environment, well connected and in full expansion, request personalized information.",False,newdevelopment,True,True,1974.0,True,False,False,False,False,False,True,True,flat,"Tamaraceite, Las Palmas de Gran Canaria","Flat in Calle Capitan General Jose Antonio Gutierrez Mellado, 33",,,,,False
97759023,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/86/c2/989533630.jpg,1ºA,11,1,265902.0,flat,sale,68.0,True,2,2,"Calle Secretario Artiles , 38",Las Palmas,Las Palmas de Gran Canaria,Puerto - Canteras,es,Santa Catalina - Canteras,28.1392914,-15.4317485,True,https://www.idealista.com/obra-nueva/97759023/,1805,"New construction homes in a modern building in the ""Premium"" area in Guanarteme, with completion scheduled for July 2023. In the heart of Las Palmas de Gran Canaria, a minute's walk from the well-known Playa de las Canteras and 4 minutes from the most important shopping area on the island, Calle Mesa y López. Development located on the pedestrian street of Secretaria Artiles, consisting of 16 homes and 4 duplexes with one and two bedrooms. With modern finishes and unbeatable quality and a soft and diaphanous appearance. With a landscaped interior patio, parking for bicycles and a gym. Homes with a fully equipped kitchen with all appliances and fitted wardrobes in the bedrooms. Storage included in the price. Off-plan reservations prior to July 31, 2022 will obtain a 2.5% discount on the final price. For more information, you can go to our commercial offices, located at Calle Pascal 26, local 1, with hours from 9:00 a. m. to 2:00 p. m. and from 4:00 p. m. to 6:00 p. m. or contact us at the information indicated in the announcement. If you want to know more about ""UNIQUE BUILDINGS"" promotions, you can consult our website. We will be delighted to assist you.",False,newdevelopment,True,True,3910.0,True,False,False,False,False,False,,,flat,"Santa Catalina - Canteras, Las Palmas de Gran Canaria","Flat in Calle Secretario Artiles , 38",,,,,False
100049469,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/ee/6d/1111675014.jpg,44,13,4,220000.0,flat,sale,95.0,False,3,2,"Calle Capitan General Jose Antonio Gutierrez Mellado, 33",Las Palmas,Las Palmas de Gran Canaria,Tamaraceite - San Lorenzo,es,Tamaraceite,28.10018,-15.47825,True,https://www.idealista.com/obra-nueva/100049469/,4869,"Construcciones Cristóbal Ortega, SLU (CCO), a solid and solvent company with more than 30 years of experience and track record, promotes and builds “RESIDENCIAL ACEBUCHE”. This residential of new construction homes in TAMARACEITE, will be built between the streets DOCTOR GUTIERREZ MELLADO, JUAN PULIDO RODRIGUEZ and LUCY CABRERA SUAREZ (the building faces 3 facades). The building will be located in a newly expanded area, very close to the Los Alisios Shopping Center, and with all the necessary services and facilities: supermarkets, bus station, schools, institute, municipal offices, sports center, green areas, etc. Likewise, it has excellent communication and very easy access to the GC-3 motorway that connects all directions. It is a building with 56 dwellings (4 dwellings with 2 bedrooms and 52 dwellings with 3 bedrooms), garages, storage rooms and commercial premises with 5 floors above ground (premises and dwellings) and 2 floors below ground (garages and storage rooms). ""Residencial Acebuche"" is made up of exterior and interior dwellings and is distributed in: •Ground floor: business premises. •1st, 2nd, 3rd and 4th floor: 14 apartments per floor (1 with 2 bedrooms and 11 with 3 bedrooms). •Basement floor -1 and -2: garages and storage rooms. Six houses on the first floor have the private use (common area) of a patio/terrace ranging from 40 to 51 m2. The price of each house includes a garage and a storage room. The houses have a fitted kitchen, fitted wardrobes, pre-installation of air conditioning, etc. The works are scheduled to start in the first quarter of 2023, and its delivery is scheduled for the first/second quarter of 2025 (approximately 24 months from the start of the work). Prices do not include taxes (I. G. I. C, A. J. D. ) or notarial/registration fees. ** Non-contractual images. If you are attracted to this project and want to live near a privileged environment, well connected and in full expansion, request personalized information.",False,newdevelopment,True,True,2316.0,True,False,False,False,False,False,True,True,flat,"Tamaraceite, Las Palmas de Gran Canaria","Flat in Calle Capitan General Jose Antonio Gutierrez Mellado, 33",,,,,False
100984194,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/23/28/1106074310.jpg,100093191,19,1,129000.0,flat,sale,51.0,False,1,1,Calle Tulipán,Las Palmas,Las Palmas de Gran Canaria,Ciudad Alta,es,Siete Palmas,28.1144087,-15.4503339,False,https://www.idealista.com/obra-nueva/100984194/,1714,"THE PALMAS, NOW YES. RESIDENTIAL TAMADABA III. Homes with 1, 2, and 3 bedrooms with parking spaces and storage rooms. Metrovacesa welcomes you to Residencial Tamadaba III, a new residential space in Las Palmas de Gran Canaria. We have designed for you the home you were looking for. 82 homes with 1 to 3 bedrooms to enjoy with the family. Modern homes, with spacious distributions, an outdoor pool and a room to practice sports. Equipped with parking spaces and storage room. Within the private urbanization, all the Residential homes are exterior, making them very bright homes and most of them are oriented towards the green landscaped areas or the park in front of the building, providing a pleasant sensation of tranquility and comfort. Residencial Tamadaba III, the ideal place to start a new life.",False,newdevelopment,True,True,2529.0,True,False,False,False,False,False,True,True,flat,"Siete Palmas, Las Palmas de Gran Canaria",Flat in Calle Tulipán,,,,,False
98008786,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3c/89/80/1014381656.jpg,0019-01269,32,2,88000.0,flat,sale,70.0,True,2,1,"Calle Doña Pino Apolinario, 8",Las Palmas,Las Palmas de Gran Canaria,Ciudad Alta,es,Miller,28.0983111,-15.43544,True,https://www.idealista.com/inmueble/98008786/,2807,"Bright apartment in a quiet building, with few neighbors located in the Miller area. In the area there are services such as pharmacies, gas stations, supermarkets and transport since it has a stop on the sidewalk in front. Near the property you can find supermarkets such as SPAR, Híper Dino and Carrefour in the La Ballena shopping center. The closest hospital is the Lower Miller Health Center. The nearest gas station is DISA. It is located on the second floor and it is an exterior property. Regarding its distribution, it has a spacious living room, which connects with the rest of the rooms. In the right wing of the house is the main room, which has a small balcony and a window facing the façade. In addition, next to this we find the second room, from which you have access to the balcony through a window, also facing the façade. It is therefore two very bright areas. In the left wing of the house are located the bathroom and the kitchen-dining room. Also on the roof the property has two storage rooms. In total, this property has a constructed area of 70 m² and 62 m² useful. The photos are made up of the current state in which the house is located and the simulation of a possible reform.",False,good,False,False,1257.0,False,False,False,False,False,False,,,flat,"Miller, Las Palmas de Gran Canaria","Flat in Calle Doña Pino Apolinario, 8",,,,,
