propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,hasLift,labels,detailedType.subTypology,parkingSpace.parkingSpacePrice
95340774,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/81/b8/d7/1091420101.jpg,42114,14,7,690000.0,penthouse,sale,70.0,True,2,2,subdistrict Arxiduc,Balears (Illes),Palma de Mallorca,Las Avenidas,es,Arxiduc,39.5762734,2.6522612,False,https://www.idealista.com/inmueble/95340774/,763,"Penthouse in area ""hacienda"" with terrace, Living-dining room, fully fitted kitchen, 2 double bedrooms, 2 bathrooms (1 Turkish bath), underfloor heating, air conditioning hot/cold, terrace of approx. 30 m2.",False,good,False,9857.0,False,False,False,False,False,False,,,flat,"Arxiduc, Palma de Mallorca",Penthouse,Premium,True,,penthouse,
95356904,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/12/13/1101614245.jpg,44268,15,1,535000.0,flat,sale,100.0,True,3,3,subdistrict Sta Catalina - El Jonquet,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Sta Catalina - El Jonquet,39.569053,2.638921,False,https://www.idealista.com/inmueble/95356904/,965,"Refurbished flat in Santa Catalina, Approx. 100 m2, living-dining room, fully fitted kitchen, 3 bedrooms, wardrobes, 2 bathrooms en suite, toilet, parquet floors, double glazing, air conditioning hot/cold, terrace of appro. 10 m2.",False,good,False,5350.0,False,False,False,False,False,False,,,flat,"Sta Catalina - El Jonquet, Palma de Mallorca",Flat,Premium,False,,,
98394594,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/d6/a9/1088384492.jpg,42861,19,2,415000.0,flat,sale,136.0,True,3,2,subdistrict Sta Catalina - El Jonquet,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Sta Catalina - El Jonquet,39.5721305,2.6378082,False,https://www.idealista.com/inmueble/98394594/,1095,"Flat in Santa Catalina 136m2 approx, living room, furnished kitchen with dining area, 3 bedrooms (possibility of 4), wardrobes, 2 bathrooms, tile floors, double glazing, air conditioning hot/cold in living room and bedroom, balcony.",True,good,False,3051.0,False,False,False,False,False,False,,,flat,"Sta Catalina - El Jonquet, Palma de Mallorca",Flat,Premium,True,,,
99100867,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/e9/b3/1035261700.jpg,44851,16,2,245000.0,flat,sale,110.0,True,4,2,subdistrict Son Dameto,Balears (Illes),Palma de Mallorca,Es Forti - Son Cotoner - Son Dameto,es,Son Dameto,39.5783004,2.6367433,False,https://www.idealista.com/inmueble/99100867/,1502,"Palm. Son Dameto-Son Cotoner area. 110m2 apartment with a spacious living room, fitted kitchen with utility room, 4 bedrooms, bathroom, toilet, terrazzo floors, balcony. Very few neighbors. Area with all services: supermarkets, schools, shops, pharmacies... It is an area close to the center of Palma, very well connected. Palm. Son Dameto-Son Cotoner area. 110m2 apartment with a spacious living room, fitted kitchen with utility room, 4 bedrooms, bathroom, toilet, terrazzo floors, balcony. Very few neighbors. Area with all services: supermarkets, schools, shops, pharmacies... It is an area close to the center of Palma, very well connected.",False,good,False,2227.0,False,False,False,False,False,False,,,flat,"Son Dameto, Palma de Mallorca",Flat,Premium,False,,,
95583922,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/79/ef/70/1090820091.jpg,44292,17,8,1600000.0,flat,sale,321.0,True,5,3,subdistrict La Missio - Mercat,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,La Missio - Mercat,39.5733095,2.6565105,False,https://www.idealista.com/inmueble/95583922/,682,"Flat at Plaza España, Approx. 321 m2, spacious entrance-hall, living room of approx. 60 m2, dining room with kitchen of approx. 50 m2, 5 double bedrooms, 3 bathrooms (1 en suite), dressing room, stone floors, double glazing, air conditioning hot/cold, terraces, 1 parking space, unobstructed views.",False,good,False,4984.0,False,False,False,False,False,False,True,True,flat,"La Missio - Mercat, Palma de Mallorca",Flat,Premium,True,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
99093965,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/d5/a4/228528811.jpg,1708087,24,,2395000.0,chalet,sale,430.0,False,4,3,Cala Vinyes,Balears (Illes),Calvià,Cala Vinyes,es,,39.493882,2.5310242,False,https://www.idealista.com/inmueble/99093965/,13238,"The villa is located in Cala Vinyas, close to beautiful coves such as Cala Falco. Only a few minutes from Santa Ponsa, several golf courses like Poniente and 20 minutes from Palma. This elegant property is ideal for a family looking for a house with a comfortable garden for children and a swimming pool to enjoy the summers. The main floor is distributed in a large hall, living/dining room with exit to the porch and garden, guest toilet, spacious modern style kitchen fully equipped. The upper floor consists of 4 bedrooms and 3 bathrooms en suite and enjoys sea and forest views, double garage for two large cars.    Features:   -air conditioning hot/cold, swimming pool, garden, double garage, parquet floors.  -A few minutes from the beach and golf courses.",False,renew,False,5570.0,False,False,False,False,False,False,True,True,chalet,"Cala Vinyes, Calvià",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}]",independantHouse,
37463171,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d7/6e/5d/1045478933.jpg,40866,18,5,1590000.0,flat,sale,170.0,True,4,1,subdistrict La Seu,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,La Seu,39.5656109,2.6572848,False,https://www.idealista.com/inmueble/37463171/,754,"Promenade. Apartment on the seafront of 170m2 approx. with communal pool and sea views. Housing of about 170m2 approx. of surface, large living room of about 60m2, large kitchen furnished and equipped with office, 4 bedrooms, 3 bathrooms (2 en suite), hot/cold air conditioning, parquet floors, 1 garage (2 more optional), area community with pool, sea views. Completely renovated. This apartment is located on Paseo Marítimo where we find a large pedestrian promenade by the sea. Zone with all services.",False,good,False,9353.0,False,False,False,False,False,False,True,True,flat,"La Seu, Palma de Mallorca",Flat,Premium,True,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,
100564759,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/5b/39/1093917857.jpg,45031,15,3,600000.0,flat,sale,75.0,True,1,1,subdistrict Sant Nicolau,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,Sant Nicolau,39.567898,2.6483079,False,https://www.idealista.com/inmueble/100564759/,247,"Flat in listed building next to the Cathedral and Arab baths, Living-/ dining room, fitted open plan kitchen, 1 bedroom, 1 bathroom, porcelain floors, double glazing, air conditioning hot/cold, exposed beams, balcony, parking space.",False,good,False,8000.0,False,False,False,False,False,False,True,True,flat,"Sant Nicolau, Palma de Mallorca",Flat,Premium,True,,,
99592495,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/07/b6/1048567879.jpg,38052,19,,1590000.0,chalet,sale,420.0,False,6,2,Palmanova,Balears (Illes),Calvià,Palmanova,es,,39.5257471,2.547078,False,https://www.idealista.com/inmueble/99592495/,10093,"Detached house on a plot of 980m2 approx. with swimming pool, Approx. 420m2, large living room approx. 45m2, equipped/furnished kitchen, 6 doble bedrooms, wardrobes, 2 bathrooms (1 en suite), pre-installation heating system, cold/hot air conditioning, approx. 90m2 terraces, approx. 200m2 garden, approx. 30m2 porch, barbecue area, garage for 4 cars, swimming pool.",False,good,False,3786.0,False,False,False,False,False,False,True,True,chalet,"Palmanova, Calvià",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
100673008,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/85/43/28/1095295845.jpg,VA2977,33,bj,830000.0,duplex,sale,142.0,True,2,2,subdistrict Sindicat,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,Sindicat,39.5687482,2.6564429,False,https://www.idealista.com/inmueble/100673008/,546,"In one of the oldest parts of Palma this renovated duplex apartment is located on the square with cafés, local life and a beautiful church. 2 bedrooms 2 bathrooms with showers Living area 116m2 Patio 26m2 PRICE € 830.000 This home is like a small boutique hotel. It is restored and renovated with the traditional architectural Mallorquin stone walls and wooden beams. The apartment has its entrance from the ground floor and is a gem with architectural furniture and designs. The mixture between the modern design and the original old, the ceiling of 5 meters, an atrium glass door including an outside patio is unique. An iconic patio open air with plants and trees as a lounge area and a sun deck gives an extra dimension and light to the apartment. All materials, colors, style and design has been chosen by the owners/ designers. The spacious living room, dining area and kitchen is on the ground floor. The wooden staircase leads you to the second floor with a library and connection the bedroom section and bathroom. The small property hosts only 3 other units/ apartments situated on one of the charming squares of Palma city.",True,good,False,5845.0,False,False,False,False,False,False,,,flat,"Sindicat, Palma de Mallorca",Duplex,Premium,False,,duplex,
94682322,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/d2/ee/1048542169.jpg,39074,17,,690000.0,chalet,sale,295.0,False,5,3,Es Garrovers,Balears (Illes),Marratxi,Es Garrovers,es,,39.6196856,2.6868524,False,https://www.idealista.com/inmueble/94682322/,6395,"Detached house on a plot of 2.100m2 approx. with community swimming pool, Approx. 295m2 in 2 floors, large living room approix. 40m2 with fireplace, equipped kitchen, 5 doble bedrooms, wardrobes, 3 bathrooms (1 en suite), tiles floors, heating, Holzofen, 35,30m2 porch, large garden, fruit trees,  water well, 2 garage spaces im basement. clear views.",False,good,False,2339.0,False,False,False,False,False,False,True,True,chalet,"Es Garrovers, Marratxi",Detached house,Premium,,,independantHouse,
99285375,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/a4/23/1039245621.jpg,0775,30,,499000.0,chalet,sale,225.0,False,3,3,Badia Blava-Badia Gran-Tolleric,Balears (Illes),Llucmajor,Badia Blava-Badia Gran-Tolleric,es,,39.4325251,2.7547063,False,https://www.idealista.com/inmueble/99285375/,17684,"Cozy DHH located in the heart of the family urbanization Bahia Grande, on the south coast of Mallorca. Built in 2002, the house has 2 floors plus attic, which are divided as follows. On the first floor there is a kitchen, storage room, living room, bathroom and a guest room. From the kitchen you have direct access to the lovingly landscaped Mediterranean garden with pool and BBQ area. On the second floor there are another 3 bedrooms and a separate bathroom. The master bedroom has its own bathroom en suite. From the 3 bedroom you reach the attic with sea view via a spiral staircase integrated in the room. A garage with direct access to the living room completes the house.",False,good,False,2218.0,False,False,False,False,False,False,True,True,chalet,"Badia Blava-Badia Gran-Tolleric, Llucmajor",Semi-detached house,Premium,,,semidetachedHouse,
100370767,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/a6/54/1083095357.jpg,45008,9,4,275000.0,flat,sale,97.0,True,3,1,subdistrict Camp d'En Serralta ,Balears (Illes),Palma de Mallorca,Es Forti - Son Cotoner - Son Dameto,es,Camp d'En Serralta ,39.5754481,2.6410713,False,https://www.idealista.com/inmueble/100370767/,1014,"Flat in area Santa Catalina, Living-dining room, fully fitted kitchen, 3 double bedrooms, 1 bathroom, laundry room, porcelain stoneware floors, double glazing, air conditioning hot/cold, terrace.",True,good,False,2835.0,False,False,False,False,False,False,,,flat,"Camp d'En Serralta , Palma de Mallorca",Flat,Premium,False,,,
34323239,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e3/ce/7a/166009578.jpg,39640,20,,1990000.0,countryHouse,sale,200.0,False,3,2,Bunyola,Balears (Illes),Bunyola,,es,,39.6949612,2.7016224,False,https://www.idealista.com/inmueble/34323239/,14618,"Finca in the Tramuntana mountains on a plot of 108.000 m2 approx. with private hunting reserve The villa consists of several traditional majorcan buildings with a total of approx. 350 m2 constructed area. Main house with porch: approx. 140 m2 constructed area, large living/dinind room with fireplace, wooden beams, wooden rustic kitchen, 2 double bedrooms, 1 bathroom, hunting room. Guest apartment: approx. 60 m2, double bedroom with bathroom en suite, living/dining room on the ground floor.  Swimming pool with solarium, summer kitchen with barbecue, other spaces, water well, cistern, amazing panoramic views. Paradisiacal location.",False,good,False,9950.0,False,False,False,False,False,False,,,countryHouse,Bunyola,Estate,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",countryHouse,
94834349,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/b7/76/899280107.jpg,6801001,17,4,215000.0,flat,sale,48.0,True,1,1,Calle Mare Nostrum,Balears (Illes),Calvià,Palmanova,es,,39.5148765,2.5370589,False,https://www.idealista.com/inmueble/94834349/,11448,"This completely renovated studio in Palmanova offers partial sea views and is located on the 4. floor of a well-kept building with elevator, just a few steps from the beach, in the southwest of the island of Mallorca. The bright property has a constructed area of approx. 40 m2 distributed as follows: a spacious living room with a sofa bed and access to a sunny terrace with views of the surroundings and partial sea views, a modern American kitchen with a washing machine and a bathroom with a shower. This attractive apartment in Palmanova is equipped with air conditioning, underfloor heating in the bathroom and tiled floors. At your disposal you have a nice community pool. It is an excellent location, just a few minutes walk from a beautiful sandy beach with turquoise waters, in the southwest of Mallorca. It is a perfect apartment for lovers of the sun and the magical Mediterranean atmosphere. The center of the capital Palma is only 15 minutes away by car.",True,good,False,4479.0,False,False,False,False,False,False,,,flat,"Palmanova, Calvià",Flat in Calle Mare Nostrum,Premium,True,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,
90907603,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/78/b4/801858432.jpg,2008030,23,,3200000.0,chalet,sale,1050.0,False,9,10,subdistrict Son Dureta,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Son Dureta,39.5793086,2.6249261,False,https://www.idealista.com/inmueble/90907603/,2417,"This grand and unique villa, brimming with personality is a unique investment opportunity. It is located in one of the emerging areas of Palma city centre and has all amenities close by. You are just minutes away from all the places of interest such as the beautiful historic centre, the leisurely Paseo Maritimo, the city marinas, shops and restaurants, as well as being within very easy reach of the many beautiful beaches and spectacular coves that can be found around the bay of Palma.  The splendid 1050 m2 property, whose architectural inspiration is steeped in the elegant Mallorcan style, is built to the highest standard with quality and noble materials used both inside and out. The plot itself is 1537m2 and has unobstructed views of the city with the sea in the background. The property offers full privacy and is a tranquil haven within a lively city. Outdoors you will find large sun drenched and covered terraces, barbecue area and garden of beautiful green Mediterranean vegetation. In addition, it has its own private tennis court (that of course could be converted or adapted to the sport of your choice). This exceptional house has 9 bedrooms all with en suite bathroom plus a guest toilet. The master bedroom also has a jacuzzi and sauna with whirlpool. The fantastic living area is spread out over two floors and also has an incredible 215m2 basement that currently houses a minibar area with cellar.  The are 3 living rooms all open out to the outdoors. The extensive kitchen comes fully equipped and has plenty of space, storage and natural light. The property offers parking for two cars and ample storage space. It is a unique property and an excellent and rare opportunity to own an extensive stately home within a city centre location. It offers great potential to the future buyer who may wish to renovate and personalize this magnificent property.   Features: -Potential for renovation -Air conditioning hot / cold, fireplace, marble floors, fittedwardrobes, jacuzzi, sauna, whirlpool, games room, cellar, basement. -Fully equipped kitchen  -Terraces both sunny and shaded, gardens, tennis court, barbecue area. -Parking, storage room. Location: -Unobstructed views of the city and partial sea views, next to schools, restaurants, shops and all other amenities, 10 minutes from the historic centre, excellent access to the island’s entire road network, on urban transport route.",False,renew,False,3048.0,False,False,False,False,False,False,True,True,chalet,"Son Dureta, Palma de Mallorca",Detached house,Premium,,,independantHouse,
98894364,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/82/67/1026848772.jpg,44822,17,3,595000.0,flat,sale,100.0,True,3,2,subdistrict La Llotja,Balears (Illes),Palma de Mallorca,Ciutat Antigua,es,La Llotja,39.5673896,2.6453164,False,https://www.idealista.com/inmueble/98894364/,482,"Completely refurbished flat in the Borne area, Approx. 100m2, living-dining room with open plan fitted kitchen with dining area, 3 double bedrooms, wardrobes, 2 bathrooms, parquet floors, double glazing, heating, visible beams.",True,good,False,5950.0,False,False,False,False,False,False,,,flat,"La Llotja, Palma de Mallorca",Flat,Premium,False,,,
99151993,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/e8/ee/1035246874.jpg,44862,10,4,315000.0,flat,sale,100.0,True,3,3,subdistrict Plaça de Toros,Balears (Illes),Palma de Mallorca,Son Oliva - Plaza Toros - Camp Redó,es,Plaça de Toros,39.5799671,2.6597541,False,https://www.idealista.com/inmueble/99151993/,1415,"Flat in Plaza de Toros, Entrance hall, spacious lounge-dining room, 3 bedrooms, 3 bathrooms, tiled floors, optional parking space.",False,good,False,3150.0,False,False,False,False,False,False,,,flat,"Plaça de Toros, Palma de Mallorca",Flat,Premium,True,,,
94270041,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/8a/c9/1097536479.jpg,43966,15,,1200000.0,chalet,sale,412.0,False,4,2,Ses Palmeres,Balears (Illes),Llucmajor,Ses Palmeres,es,,39.4716325,2.7538751,False,https://www.idealista.com/inmueble/94270041/,14063,"Detached villa on a plot of approx. 1.170 m2, Approx. 412 m2, 2 living rooms, 1 glazed room, fitted kitchen with dining area, 4 double bedrooms, wardrobes, 2 bathrooms, heating, air conditioning hot/cold, porches, terraces, garden, swimming pool, garage.",False,good,False,2913.0,False,False,False,False,False,False,True,True,chalet,"Ses Palmeres, Llucmajor",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}]",independantHouse,
96873022,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0d/7c/95/959130642.jpg,2185,23,,4850000.0,chalet,sale,398.0,False,4,5,Santa Ponça,Balears (Illes),Calvià,Santa Ponça,es,,39.5020048,2.4649669,False,https://www.idealista.com/inmueble/96873022/,17569,"A piece of art of the modern arquitecture bright spacious 4 bedroom sea view new house ( completely refurbishment) is available for sale in Santa Ponsa. The villa consists of: The First floor (204 m²)- - Living room, dining room, open kitchen, 1 bedroom with bathroom en suite, guest toilet, incl. 40 m² covered terrace. Ground floor (216 m²) - 3 bedrooms with bathrooms en suite, garage, utility room, incl. 28 m² covered terrace All bedrooms have access to the terraces. Roof level (172 m²)- 1 room 23 m², solarium 149 m². Basement level 48 m² Features: - underfloor heating and air conditioning -aluminum windows - gas fireplace - kitchen cabinets with Gaggenau appliances - KNX home automation system -alarm system and video surveillance.",False,good,False,12186.0,False,False,False,False,False,False,,,chalet,"Santa Ponça, Calvià",Detached house,Premium,,"[{'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
37877505,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/6e/f9/226270776.jpg,39138,17,,650000.0,chalet,sale,200.0,False,5,3,Santa Ponça,Balears (Illes),Calvià,Santa Ponça,es,,39.5163769,2.4810986,False,https://www.idealista.com/inmueble/37877505/,15657,"Detached house on 500m2 plot approx. , Hause Approx. 200m2, large living room with fireplace, furnished/equipped kitchen, 5 doble bedrooms, wardrobes, 3 bathrooms (1 en suite), climalit windows, approx. 15m2 terrace, approx. 10m2 porch, plot with garden and fruit trees, 2 garage space, parking space, basement, wine cellar, 2 store room. overlooking green area.",False,good,False,3250.0,False,False,False,False,False,False,True,True,chalet,"Santa Ponça, Calvià",Terraced house,Premium,,,terracedHouse,
90693054,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/f7/3f/796281010.jpg,2008029,24,,1965000.0,chalet,sale,362.0,False,3,3,Sol de Mallorca,Balears (Illes),Calvià,Sol de Mallorca,es,,39.4798891,2.5222308,False,https://www.idealista.com/inmueble/90693054/,14828,"Sol de Mallorca is just next to the beautiful cove of Portals Vells. It is a peaceful residential area in the municipality of Calviá and the perfect spot for those who want to live near the sea and have easy access to some of the islands most beautiful beaches such as Caló dels Reis and Playa del Mago in addition to Cala Falcó with its popular al fresco seafood restaurant and cocktails bar with the sound of the waves as background music. Whilst you may seem a world away from the hustle and bustle of city life, Palma is just 20 minutes away.  It is in this privileged enclave that you will find this beautiful 213m2 Mediterranean villa built on 1224m2 plot where the views reach the sea. It boasts a sizeable 213 m2 of open space of which 149 m2 terraces. The swimming pool and garden offer a tranquil and relaxing outdoor living space where you can enjoy the year round temperatures that make Mallorca a fantastic location. The ground floor offers open plan living with a large lounge and fully fitted and equipped kitchen. There is abundant natural light thanks to the floor to sliding doors, looking out onto the fruit and palm trees, garden area, terrace and pool. You will also find a bedroom with ensuite bathroom and access to the outside space as well as a guest bathroom on this floor. Upstairs there are two bedrooms with ensuite bathrooms. From one of the bedrooms you have access to a sun drenched private terrace perfect for relaxation.  This charming villa also has a large 300m2 approx basement which could house several cars. You may also choose to convert it into a gym. Features: -Air conditioning hot / cold ducts, wooden parquet floor, heating via oil radiators, fitted wardrobes. -Open plan fully equipped kitchen. -Terraces both sun and covered, private garden and pool. -Parking for several cars. -Basement. Location: -Partial sea views, unobstructed views, coastal living, near restaurants, near shops, 20 mins from Palma.",False,good,False,5428.0,False,False,False,False,False,False,True,True,chalet,"Sol de Mallorca, Calvià",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
100369759,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/e8/d3/1081084167.jpg,45007,17,bj,370000.0,flat,sale,90.0,True,3,2,subdistrict Son Xigala,Balears (Illes),Palma de Mallorca,La Vileta - Son Rapinya,es,Son Xigala,39.5934019,2.6165318,False,https://www.idealista.com/inmueble/100369759/,3912,"Ground floor apartament with terrace in university area, Living-dining room, fully fitted designer kitchen, 3 double bedrooms, wardrobes, 2 bathrooms, 1 en suite, parquet floors, white lacquered interior carpentry, double glazing, air conditioning hot/cold, approx. 25m2 of terraces.",True,good,False,4111.0,False,False,False,False,False,False,,,flat,"Son Xigala, Palma de Mallorca",Flat,Premium,False,,,
98720572,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/36/d5/1025849189.jpg,44785,16,,570000.0,chalet,sale,200.0,False,4,2,Puigpunyent,Balears (Illes),Puigpunyent,,es,,39.6271072,2.5283948,False,https://www.idealista.com/inmueble/98720572/,12235,"Country house on plot of approx. 6.000m2 in Puigpunyent, Approx. 200m2, living-dining room with fireplace, fitted kitchen with dining area, 4 bedrooms, wardrobes, 2 bathrooms, stoneware floors, air conditioning, heating, garage of approx. 50m2, terrace of approx. 120m2, mountain views.",False,good,False,2850.0,False,False,False,False,False,False,True,True,chalet,Puigpunyent,Detached house,Premium,,,independantHouse,
99548601,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/c7/77/1047174652.jpg,44907,18,,575000.0,chalet,sale,175.0,False,3,3,Costa de la Calma,Balears (Illes),Calvià,Costa de la Calma,es,,39.5255884,2.4692477,False,https://www.idealista.com/inmueble/99548601/,16264,"Terraced house on plot of approx. 314m2 with unobstructed views, Approx. 175m2, spacious living-dining room of 30 m2 with chimney and exit to a terrace with porch, fitted kitchen with dining area, laundry room, toilet, 3 double bedrooms, built-in wardrobes, 2 bathrooms (1 en suite) heating, air conditioning, terrace of approx. 25m2, garage, open views.",False,good,False,3286.0,False,False,False,False,False,False,True,True,chalet,"Costa de la Calma, Calvià",Detached house,Premium,,,independantHouse,
100809166,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/49/d9/1099595904.jpg,VA2982,24,2,569000.0,duplex,sale,76.0,True,2,2,Palmanova,Balears (Illes),Calvià,Palmanova,es,,39.5228604,2.5386866,False,https://www.idealista.com/inmueble/100809166/,10879,"LOCATION Duplex flat located in Palmanova, 1 min walk from the beach! Palmanova is a very pleasant seaside resort offering a wide range of services: restaurants, bars, taxi, bus,.. . You are only 15 min away from Palma and 20 min from the international airport. Ideal as a second home to enjoy the beautiful crystal clear water and the surrounding beaches. DESCRIPTION Duplex of 76m2, on the 2nd floor with lift, tastefully decorated. The property is sold turnkey, and furnished. It consists of a large living room bathed in light, dining room with open plan fitted and equipped kitchen. It has 2 en-suite bedrooms, one of which is a very nice size. The property has two 6m2 balconies with stunning sea views! OTHER FEATURES Presence of a cellar. The flat is equipped with electric heating and reversible air conditioning. South/east facing. The floors are marble and the windows are PVC double glazed.",True,good,False,7487.0,False,False,False,False,False,False,,,flat,"Palmanova, Calvià",Duplex,Premium,True,,duplex,
84737137,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/25/7e/649927779.jpg,42613,16,6,699000.0,penthouse,sale,128.0,True,4,2,subdistrict Sta Catalina - El Jonquet,Balears (Illes),Palma de Mallorca,Sta Catalina - Son Armadans - Maritim,es,Sta Catalina - El Jonquet,39.5738886,2.6347348,False,https://www.idealista.com/inmueble/84737137/,1405,"Renovated penthouse in Santa Catalina with 50m2 of terrace on the ground floor 128m2 approx. , Large living room, kitchen with dining area, 4 bedrooms, wardrobes, 2 bathrooms, 1 en suite, iroko parquet floors, double glazing, air conditioning, terrace, garage, sea views and view to the Cathedral.",False,good,False,5461.0,False,False,False,False,False,False,True,True,flat,"Sta Catalina - El Jonquet, Palma de Mallorca",Penthouse,Premium,True,,penthouse,
82205584,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/fa/82/710289890.jpg,vm672,34,,4385000.0,chalet,sale,677.0,False,4,4,Costa d'En Blanes,Balears (Illes),Calvià,Costa d'En Blanes,es,,39.538088,2.5611603,False,https://www.idealista.com/inmueble/82205584/,8396,"In the municipality of Calviá in the quiet area of Costa d'en Blanes. Modern villa with an infinity pool is built.  This luxurious property stands on a plot of 1350m2 with an area of 677 with the soltane and is characterized by modern lines. It has 4 bedrooms each has its bathroom en suite, with access to its own terrace, a guest toilet. Large bright dining room with kitchenette. Open and also connected to the outside area. Just in front of the living room is the infinity pool. Air conditioner. Wide view on the horizon. Garage for 2 cars, elevator. Heating, fireplace, heated swimming pool, large terrace, porch, solarium. A only 20 minutes from Palma, near the beach! A dream house!",False,good,False,6477.0,False,False,False,False,False,False,True,True,chalet,"Costa d'En Blanes, Calvià",Detached house,Premium,,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,
