propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.parkingSpacePrice,newDevelopmentFinished
101163584,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/7c/fa/1112862913.jpg,R4288927,17,,245000.0,chalet,sale,98.0,False,3,1,Calle María del Mar,Málaga,Benalmádena,Arroyo de la Miel,es,,36.5996685,-4.5334804,False,https://www.idealista.com/inmueble/101163584/,16821,"Townhouse on the ""Rose street"" Arroyo de la Miel! An idyllic Townhouse for sale in the heart of Arroyo de la Miel, in a quiet, very central location on the ""Rose street"", right next to Plaza de la Mezquita. You can enjoy the authentic Spanish atmosphere on the terrace covered with a pergola. Downstairs there is a living room, a kitchen, a small toilet and a patio, which currently serves as a storage space. Upstairs there are three spacious bedrooms and a bathroom with access to another patio. The apartment has plenty of closet space and other storage space. Townhouse, Arroyo de la Miel, Costa del Sol. 3 Bedrooms, 1.5 Bathrooms, Built 98 m². Setting: Close To Shops, Close To Town. Orientation: South West. Condition: Good. Features: Private Terrace. Furniture: Fully Furnished. Kitchen: Fully Fitted. Garden: Private, Easy Maintenance. Security: Gated Complex. Parking: Street. Category: Holiday Homes, Investment, Resale.",False,good,False,,2500.0,False,False,False,False,,False,False,,,chalet,terracedHouse,"Arroyo de la Miel, Benalmádena",Terraced house in Calle María del Mar,,,
99493335,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/b2/b1/1045714226.jpg,,23,,149900.0,chalet,sale,152.0,False,3,1,Cártama pueblo,Málaga,Cártama,Cártama pueblo,es,,36.7126102,-4.6293682,False,https://www.idealista.com/inmueble/99493335/,18572,"Do you need to live in a quiet place but at the same time close to all services? Tecnocasa exclusively offers this fantastic house in the center of Cártama Pueblo. With many possibilities and perfect to put it to your liking. The house is in the middle of reforming, so you can take advantage of the arrangements it already has or change them to your liking. The house has 3 floors; On the ground floor we find a complete bathroom, kitchen, living room and living room. On the first floor; 3 bedrooms and a living room, and in the second a large terrace like the entire surface of the house. In addition, at Tecnocasa we have a totally free financial advice service that can get up to 100% of your mortgage and with which we can help you find the home of your dreams. If you liked it, do not hesitate to contact us, we will be happy to assist you. You can find us at Estación de Cártama, Avenida Andalucía, 52, local 5 or at telephone numbers 951 54 50 34 and 652 19 65 83.",True,renew,False,,986.0,True,False,False,False,,False,False,,,chalet,terracedHouse,"Cártama pueblo, Cártama",Terraced house,,,
100180558,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/36/4c/1072228248.jpg,SO1-TORR-60485215,19,1,129000.0,flat,sale,71.0,True,3,2,"Pasaje GITANILLAS, 2",Málaga,Torremolinos,Centro,es,Manantiales - Estación de Autobuses,36.6247369,-4.4980861,True,https://www.idealista.com/inmueble/100180558/,12732,"GREAT OPPORTUNITY IN THE.TORREMOLINOS CENTER! PROPERTIES IN THE BIDDING PERIOD FROM AT TO 6:00 PM, WILL BE AWARDED TO THE HIGHEST BIDDER, THE STARTING PRICE BEING INDICATED. Geslawbrokers offers you this fantastic opportunity in the heart of the Cosa del Sol such as Torremolinos, a 3-bedroom apartment that needs reform, which it does.the possibility of putting it to your liking.It has all the basic services at your fingertips, with a commercial offer (large surfaces and necessary neighborhood stores) and education, a variety of restaurant services and valued green areas in which to carry out outdoor activities.Also due to its location you will not need a vehicle to do your day to day.You will arrive in less than 15 minutes after a pleasant walk to the Bajondillo beaches. This 69 m2 built apartment is located in a building with an elevator built in 1966, it offers a living-dining room, an independent kitchen, two bedrooms and a bathroom. Housing for those who want to live in a quiet area very well connected and for those who seek to invest for rent with a very good profitability.With excellent communications by public transport (bus) and highways. Torremolinos is a municipality located in the Province of Malaga.Traditionally it was a fishing municipality but from the 50s it became and is one of the main sun and beach tourist destinations in Spain, becoming one of the greatest references for nightlife and music.It provides good communications through the A-7 motorway as well as through suburban trains.As heritage highlight the Pimentel Tower, the Aladdin Bazaar and the Church of San Miguel. If you want to live in a dream place on the Costa del Sol and not miss this OPPORTUNITY, do not hesitate to call us without obligation! we will be delighted to assist you. Request a visit and I will be happy to guide you for free throughout the purchase process and if you need to finance the purchase of this property, we have an experienced mortgage advisory department to offer you the best financing on the market easily and free of charge. For this property our agency fees are included in the sale price. In compliance with the Decree of the Junta de Andalucía 2182005 of October 11 | the client is informed that the notarial expenses | registration | itp | and other expenses inherent to the purchase | are not included in the price.The consumer has the right to receive a copy of the corresponding abbreviated information document of the home."". Do you want to buy or sell a home in Benalmadena, Torremolinos, Fuengirola or Malaga? If you are interested in another home you can also find us at: geslawbrokers.com facebook.com/ geslawbrokers instagram.com/ Feel free to visit "" I am SOLEDAD GESTOR commercial of GESLAWBROKERS in these areas and I am at your disposal."".""."".",True,renew,False,True,1817.0,True,False,False,False,,False,False,,,flat,,"Manantiales - Estación de Autobuses, Torremolinos","Flat in Pasaje Gitanillas, 2",,,
93941756,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/4e/06/875636001.jpg,,35,1,395000.0,flat,sale,90.0,True,2,1,"Calle Juan de Padilla, 26",Málaga,Málaga,Centro,es,Centro Histórico,36.723449,-4.420562,True,https://www.idealista.com/inmueble/93941756/,251,"APARTMENT IN THE FULL HISTORICAL CENTER Spacious and bright apartment in the historic center, located in the best area of Malaga, surrounded by numerous shops, restaurants, museums, etc. All the amenities and services just a few steps away. Alcazaba, Plaza de la Merced, Picasso Museum, Thyssen. Everything very close. Corte Inglés and Larios Shopping Center 10 minutes away. Apartment of 100 meters built, divided into a spacious living room with balconies facing the street, a totally exterior kitchen and with a balcony, all exterior and very bright, 2 bedrooms with built-in wardrobes, large bathroom and a very cozy patio between the bedrooms to be able to enjoy time gentle with family or friends.",False,good,False,False,4389.0,True,False,False,False,,False,False,,,flat,,"Centro Histórico, Málaga","Flat in Calle Juan de Padilla, 26",,,
98435380,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/43/86/1112550241.jpg,0093-00882,30,3,320000.0,penthouse,sale,103.0,True,3,2,Avenida Estrella del Mar,Málaga,Benalmádena,Torrequebrada,es,Zona Centro Comercial Torrequebrada,36.5839591,-4.5550002,False,https://www.idealista.com/inmueble/98435380/,19374,"Spectacular duplex penthouse with three bedrooms and two bathrooms, with an impressive solarium on Av. Estrella del Mar, the property consists of two floors, on the first the house, 103 m built, spacious living room with a 10 m terrace, independent kitchen with utility room and Three bedrooms, the master with an en-suite bathroom, on the top floor, a 126 m solarium to enjoy fabulous views of the sea and mountains. The property also has a garage space and community pool. The penthouse is in a fantastic location close to all services, Nueva Torrequebrada Shopping Center, Mercadona, The Benalmadena International College, close to Trocadero and the best 300 meters from the beach. 'We offer you a FREE financial study without obligation, with the possibility of FINANCING UP TO 100% - depending on the profile of the buyer, call our Century 21 Turquesa office and we will give you an appointment. In decree 2182005, of October 11, which approves the regulation of consumer information in the purchase, sale and lease of homes in Andalusia, the client is informed that the notary, registry, I. T. P. , financial and other expenses inherent to the purchase and sale are not included in the price.",True,good,False,True,3107.0,True,False,False,False,,False,False,,,flat,penthouse,"Zona Centro Comercial Torrequebrada, Benalmádena",Penthouse in Avenida Estrella del Mar,,,
99076579,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/97/22/12/1032752152.jpg,CP6424,35,4,197030.0,flat,sale,69.0,True,2,1,"Calle Luis Carreras, 6",Málaga,Málaga,Carretera de Cádiz,es,Girón - Las Delicias - Pacífico,36.6992526,-4.4456857,True,https://www.idealista.com/inmueble/99076579/,3275,"Apartment is located in the Girón area, 10 minutes walk from the sea and 11 minutes by car from the Historic Center of Malaga. Year of construction 2005. Orientation East. Fourth floor with elevator Apartment has a large living room of 19m2, a corridor leads to two rooms 6 and 11m2, a bathroom 3m2 and a kitchen 6m2. Windows of the living room and one room face the street, windows of the kitchen and one room face the interior patio. Each room has a built-in wardrobe. Air conditioning duct pre-installation Metro el Torcal is a 3-minute walk away, Mercadona supermarket is an 11-minute walk away. IBI 214/year.",True,good,False,True,2856.0,True,True,False,True,,False,False,,,flat,,"Girón - Las Delicias - Pacífico, Málaga","Flat in Calle Luis Carreras, 6",,,
100804919,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/1a/79/1099884382.jpg,CP6641,69,5,679750.0,flat,sale,131.0,True,3,2,"Calle Pacífico, 3",Málaga,Málaga,Carretera de Cádiz,es,Paseo Marítimo Oeste-Pacífico,36.6989824,-4.4364788,True,https://www.idealista.com/inmueble/100804919/,2824,"The apartment is located in a privileged location, in the Pacific area, on the beachfront, just 50 meters from the sea and a 30-minute walk from the Historic Center of Malaga. Northeast orientation. Year of construction 2005. Fifth floor, building with two elevators. Plant has 4 apartments. Apartment goes with two parking spaces located together on floor -2 of the same building. Ceiling height 2.7m. A large 9m2 corridor leads to the 22m2 living room with access to a 5m2 terrace. Another 5m2 corridor leads to three bedrooms: 10, 11 and 14m2. Two full bathrooms 4 and 4m2. Large 8m2 kitchen with access to a 3m2 laundry room Living room, terrace and two rooms face the outside, the kitchen and one room face the interior patio. Each room has a built-in wardrobe. Three air conditioners. Natural gas. IBI 1100/year.",True,good,False,True,5189.0,True,True,False,True,,False,False,True,True,flat,,"Paseo Marítimo Oeste-Pacífico, Málaga","Flat in Calle Pacífico, 3",,,
100548227,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/eb/0f/1091352217.jpg,06-MA-1-21963,20,1,185000.0,flat,sale,109.0,True,3,1,"Calle Alonso Hernández, 6",Málaga,Málaga,Bailén - Miraflores,es,Suárez,36.7283352,-4.4382082,True,https://www.idealista.com/inmueble/100548227/,1702,"CHANCE. Apartment in Bailen-Miraflores, Malaga. It has an area of 109 m² distributed in living room, kitchen, 3 bedrooms, 1 bathroom and terrace. Equipped with fitted wardrobes, fitted kitchen and air conditioning. The building has an elevator. Located a few minutes from the center of the town. It has all the necessary services around it. CALL NOW AND REQUEST INFORMATION WITHOUT COMMITMENT! TLF: 6.8. two. 5.9. 8.5. 5.8 VISIT OUR WEBSITE WWW COMMERZIA ES. In compliance with Decree 218/2005, of October 11, which approves the Consumer Information Regulation on the sale and lease of homes in Andalusia, the client is informed that the notarial, registration and tax expenses that are of application (ITP or VAT + AJD) and other expenses inherent to the sale are not included in the price. Price validity subject to availability and confirmation by owners. It is considered that the description and prices indicated for the properties for sale on this website are correct. However, the information contained in this website may be subject to errors or omissions. Properties may be subject to price change, sale or withdrawal from the market. For this property our professional agency fees are included in the sale price, so you will not pay any extra expense for real estate management or advice.",True,good,False,True,1697.0,True,False,False,False,,False,False,,,flat,,"Suárez, Málaga","Flat in Calle Alonso Hernández, 6",,,
101142852,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/11/45/1111615020.jpg,ZMES506675,46,,250000.0,chalet,sale,211.0,False,3,3,"Pasaje Andalucia, 5",Málaga,Totalan,,es,,36.7621721,-4.2982829,True,https://www.idealista.com/inmueble/101142852/,11864,"Identification of the vehicle: ZMES506675 We present you the solution to the stressful life in the city. 6 kilometers from Cala del Moral, 10 minutes by car, is the town of Totalan, and within it in the downtown area, on a flat street we find a fabulous urbanization of semi-detached houses where the house that we offer you today is located. The house consists of a separate living room with a fireplace so that you can keep the house warm in winter, a completely renovated kitchen, a toilet on the entrance floor.On the first floor we have three bedrooms, one of them with a bathroom in Suit, another bathroom for the rest of the floor, on the upper floor we have a terrace with a kitchen in the area of the stairs, ready to enjoy a barbecue with your friends and some fabulous panoramic views.As if all this were not enough, in the basement we have a fabulous garage, where there is currently a gym and can accommodate two cars. If you want to live quietly and be close to the beach, be sure to come and see this property More Accompaniment: With a unique preparation and experience in the real estate market, Zome consultants put all their dedication into giving you the best company, guiding you with the utmost confidence, in the right direction of your needs and ambitions. From now on, we will create a close relationship and listen carefully to your expectations, because our priority is your happiness! We are also going to communicate, a lot! Because it is important that they feel accompanied and that we are with you always.Simpler: Zome consultants have a unique training in the market, anchored in the exchange of practical experience between professionals and strengthened by the knowledge of applied neuroscience that allows them to simplify and make your real estate experience more effective.What if you had access to an innovative technological platform, integrated by the latest technological trends such as artificial intelligence, which allows you to simplify all communication, processes, consultation and navigation? That's what you'll find at Zome.Leave the bureaucratic nightmares behind because in Zome you will find the full support of an experienced and multidisciplinary team that gives you practical support in all the fundamental aspects, so that your real estate experience exceeds expectations.Happier: Our greatest value is to deliver happiness to you! Free yourself from worries and gain the quality time you need to dedicate yourself to what makes you happiest.We act daily to bring more value to your life with the reliable advice we need and achieve the best results together.With Zome you will never be lost or alone and you will find something priceless: your maximum peace of mind! This is how you will feel throughout the entire experience: calm, safe, comfortable and...HAPPY! What moves us Accompany, simplify, value. Action verbs that at Zome we transform into work tools and foundations for motivation.Here you will find, at your service, the solidity of almost twenty years of experience in the real estate market, with the energy of a company in permanent evolution, and increasingly focused on guaranteeing you the best real estate experience on the market.Zome is a positive place, your comfort zone, where our experienced advisors and support teams create close relationships to be by your side in all the steps of this important stage that is the search, purchase and sale of a home.We are going to focus this experience not only on your home, but on what is truly important to you and your well-being.Zome Real Estate Hubs are aggregator, modern, agile spaces where more than 950 professionals with unique technical training work in community to give you the company, simplicity and happiness you are looking for.An international nature network with strong roots in the Ibér Peninsula.",False,good,False,,1185.0,False,False,False,False,,False,False,True,True,chalet,semidetachedHouse,Totalan,"Semi-detached house in Pasaje Andalucia, 5",,,
99825596,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/18/b2/1055993495.jpg,20-CAR-324,42,2,165000.0,flat,sale,89.0,True,3,1,"Calle Pablo VI, 29",Málaga,Cártama,Cártama pueblo,es,,36.7112906,-4.633655,True,https://www.idealista.com/inmueble/99825596/,18962,"CHANCE. Magnificent apartment in Cártama. It has an area of 89 m² distributed in living room, kitchen, 3 bedrooms, 1 bathroom and terrace. Equipped with fitted kitchen. Building with elevator. The house is located in a quiet residential area. It has all the necessary services around it. CALL NOW AND REQUEST INFORMATION WITHOUT COMMITMENT! TLF: 682 598 558. VISIT OUR WEBSITE AT WWW. COMMERZIA. IS. In compliance with Decree 218/2005, of October 11, which approves the Consumer Information Regulation on the sale and lease of homes in Andalusia, the client is informed that the notarial, registration and tax expenses that are of application (ITP or VAT + AJD) and other expenses inherent to the sale are not included in the price. Price validity subject to availability and confirmation by owners. It is considered that the description and prices indicated for the properties for sale on this website are correct. However, the information contained in this website may be subject to errors or omissions. Properties may be subject to price change, sale or withdrawal from the market. For this property our professional agency fees are included in the sale price, so you will not pay any extra expense for real estate management or advice.",True,good,False,True,1854.0,True,False,False,False,,False,False,,,flat,,"Cártama pueblo, Cártama","Flat in Calle Pablo Vi, 29",Featured,,
97056440,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/25/50/997629652.jpg,,28,2,155000.0,studio,sale,25.0,True,0,1,"Avenida del Parque, 3",Málaga,Benalmádena,Parque de la Paloma,es,,36.5907845,-4.5294061,True,https://www.idealista.com/inmueble/97056440/,17421,"Welcome to the renovated studio apartment Sea Front on the beautiful Costa del Sol! This beautiful apartment offers stunning sea views and is fully furnished, so you don't have to worry about anything other than enjoying your stay. Enjoy the wonderful sunny days that the Costa del Sol has to offer in this apartment. In addition, its recent renovation makes it modern and cozy, with everything you need for a comfortable and relaxing stay. From the fully equipped kitchen to the modern bathroom, everything is designed to make your stay as comfortable as possible. With its privileged location on the Costa del Sol, this apartment is the perfect place for those looking to enjoy the sea and the beach. In addition, its proximity to shops, restaurants and bars makes it an ideal choice for those looking for a complete and varied experience. In summary, this renovated studio apartment on the Costa del Sol is the perfect choice for those looking for a comfortable and relaxing experience with sea views and a privileged location on the Costa del Sol. Don't hesitate and book your stay in this wonderful apartment now"". * Studio of 25 m² Built 21 m² Living * Full Bathroom * Newly Renovated Fully Furnished. * Community Pool * Gardens * Community Parking * 24/7 Reception * Gym * Sea Front * South Facing * Included Water and Internet in the community fee. *Real estate fees 3% + VAT.",True,good,False,True,6200.0,True,False,False,False,,False,False,True,True,flat,studio,"Parque de la Paloma, Benalmádena","Studio apartment in Avenida del Parque, 3",,,
99474839,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/dd/c2/b5/1045143870.jpg,P435V,10,1,211000.0,flat,sale,85.0,True,3,2,Avenida de las Palmeras no number,Málaga,Alhaurín de la Torre,Centro,es,,36.6604518,-4.568584,True,https://www.idealista.com/inmueble/99474839/,14772,"COMFORTABLE, SPACIOUS, BRIGHT AND FUNCTIONAL TWO-BEDROOM APARTMENT WITH TERRACE, PARKING AND STORAGE ROOM IN ALHAURÍN DE LA TORRE, MÁLAGA. Fortuny Hogares Únicos offers this warm and functional apartment for sale located on Avenida de las Palmeras in Alhaurín de la Torre. Due to its central location, the house is close to shops, restaurants, pharmacies, schools, supermarkets and all the necessary services. In addition, in the surroundings, you will find wide gastronomic and leisure offers. The Historic Center of Malaga is only 30 minutes away by car. The property is located on the first floor of a building with a total of 34 homes, the building is three heights. The apartment, facing south, has a constructed area of 85m2 including common areas, 66m2 useful housing and 2.5m2 of a terrace and is distributed in an entrance hall, a spacious and sunny living-dining room with access to the terrace with drying area, a fully furnished kitchen open to the living room, a master bedroom with built-in wardrobes and an en-suite bathroom with a bathtub and two bedrooms with built-in wardrobes, a complete bathroom with a shower tray that serves the rest of the stays. The house has very good qualities. Among them, we highlight an armoured entrance door with a security lock, white lacquered plywood doors, polysynthetic floor imitating wood, porcelain stoneware floors in the kitchen and bathrooms, aerothermal energy in the living room and bedrooms, Windows with double glazing and hot water with solar panels, thermal and acoustic insulation, fully furnished kitchen equipped with extractor hood, ceramic hob, oven and monochrome tap. The price includes a parking space and the possibility of acquiring a storage room with an additional amount of €7,000 plus expenses and taxes. Energy Certificates are in process. In compliance with the RD of the Junta de Andalucía 218/2005 of 11 October, we inform consumers that the price indicated does not include the costs derived from the purchase of the property according to the laws in force (ITP, notary fees and in the case of new construction the VAT tax). For more information, do not hesitate to contact us. We will be delighted to assist you.",True,good,False,True,2482.0,True,False,False,False,,False,False,True,True,flat,,"Centro, Alhaurín de la Torre",Flat in Avenida de las Palmeras no number,,,
100631142,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/07/81/1094058355.jpg,V-5Dpinar575,66,,575000.0,chalet,sale,300.0,False,5,3,Calle Él Pinar no number,Málaga,Torremolinos,El Pinar - Palacio de Congresos,es,,36.6371827,-4.4992427,True,https://www.idealista.com/inmueble/100631142/,11651,"PERFECT LOCATION AND PRICE for this great semi-detached with tropical garden and private swimming pool. Located in Torremolinos, in the urban area called El Pinar. 7mns walking distance from the beach. Close to all shops, restaurants, colleges, public services and transports (train, bus, taxis, 4kms to the Málaga airport). Lovely garden with tropical trees and plants. Saltwater swimming pool. Beautiful exotic wood pergola. Jacuzzi and sauna. BBQ's area. Living room with fireplace type Insert, access to the terrace. Large kitchen fully equipped, access to the back garden. 4 Bedrooms with fitted wardrobes. Master bedroom is en_suite with bathroom, dressing room and private terrace. 3 Bathrooms. Full basement equipped with bodega, billiard room, living room, pantry. 1 Office or bedroom and storeroom. 2 Covered parking places in the property. Air conditioning by central system heat and fresh. optic fiber. NO community fees. For viewing, please contact with Yolanda also via whatsapp or messenger.",False,good,False,,1917.0,True,False,False,False,,False,False,True,True,chalet,semidetachedHouse,"El Pinar - Palacio de Congresos, Torremolinos",Semi-detached house in Calle Él Pinar no number,,,
99378810,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/8f/a2/1042042774.jpg,VI221031-03,40,,525000.0,chalet,sale,385.0,False,5,4,Calle Bizet,Málaga,Alhaurín de la Torre,Capellanía - Retamar,es,,36.6604465,-4.5454815,False,https://www.idealista.com/inmueble/99378810/,12976,"PRICE REDUCED! FANTASTIC HOME WITH 5 BEDROOMS AND 4 BATHROOMS IN CAPELLANIA Available for sale this beautiful, very complete independent home, ideal for sharing with family and friends, or making a profit by managing it for rent. It is distributed in the main floor and semi-basement, with the possibility of closing the upper dome on site and making one more floor. Upon entering the house there is an entrance hall. The hall leads to a toilet, the living room, the kitchen and the distributor of the bedrooms. The living room is double height, which has air conditioning, a wood-burning fireplace and access to the garden. The fully equipped kitchen has a laundry area with access to the rear and a staircase that leads to the basement. The bedrooms are spacious, with built-in wardrobes in all of them, and two full bathrooms, one of them as a suite in the master bedroom. Going down to the semi-basement, we have a large garage and living room space. There is also a pantry, a complete bathroom, an area prepared to set up a second kitchen, a living room with a fireplace and access to the outside and two more rooms. Located in one of the best areas of Alhaurín de la Torre. Quiet but well connected, close to educational centers, parks, green areas where you can walk, entertainment venues just a few minutes from the town center and with a quick exit to the Malaga highway. IBI: €961.00 YOU DREAM IT, WE WILL FIND IT FOR YOU. You can see more at vivantarealestate. com In compliance with the Decree of the Junta de Andalucía 2182005 of October 11, the client is informed that notary, registry, ITP and other expenses inherent to the purchase are not included in the sale price.",True,good,False,,1364.0,True,False,False,False,,False,False,True,True,chalet,independantHouse,"Capellanía - Retamar, Alhaurín de la Torre",Detached house in Calle Bizet,,,
95887804,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/d5/6d/930880412.jpg,MLG30491,23,7,660000.0,penthouse,sale,124.0,True,2,2,Calle Ángel Ganivet,Málaga,Málaga,Centro,es,Centro Histórico,36.7207505,-4.4213537,False,https://www.idealista.com/inmueble/95887804/,57,"In the heart of the old town of Malaga, with immediate access to shops and restaurants, this penthouse is located, the result of the union of two floors on the top floor of the building.  After the entrance, we have a spacious living room with large east-facing windows that offers incredible views and abundant natural light. The living room leads to a covered and glazed terrace in the south area and next to it is the master bedroom with its own bathroom.  In the north area, next to the terrace, we find the dining room with the open kitchen, a spacious bathroom behind the kitchen and access to the second bedroom.  Since the penthouse is the result of the union of two independent floors, they could be separated again if desired or kept together as a single home.  Contact us if you are looking for a spacious and very bright penthouse in the centre of Malaga.",False,good,False,True,5323.0,True,False,False,False,,False,False,,,flat,penthouse,"Centro Histórico, Málaga",Penthouse in Calle Ángel Ganivet,,,
101165935,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/d7/06/1112949273.jpg,,34,1,139000.0,flat,sale,51.0,True,1,1,subdistrict Suárez,Málaga,Málaga,Bailén - Miraflores,es,Suárez,36.7301179,-4.4424682,False,https://www.idealista.com/inmueble/101165935/,2130,,False,good,False,True,2725.0,False,False,False,False,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",False,False,,,flat,,"Suárez, Málaga",Flat,,,
100267464,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/05/5b/1075612655.jpg,05-VM-00058433,44,,254000.0,chalet,sale,183.0,False,3,3,Calle Espliego no number,Málaga,Chilches,,es,,36.7278276,-4.2210063,True,https://www.idealista.com/inmueble/100267464/,17862,"CHANCE. Terraced house in Urb. El Cortijuelo, Chilches. It has an area of 183 m² distributed in living room, kitchen, 3 bedrooms, 3 bathrooms and terrace. Equipped with fitted kitchen. Garage located in the basement. The urbanization has a community pool and garden areas. POSSIBILITY OF FINANCING. CALL NOW AND REQUEST INFORMATION WITHOUT COMMITMENT! TLF: 681 032 265. VISIT OUR WEBSITE AT WWW. COMMERZIA. IS. In compliance with Decree 218/2005, of October 11, which approves the Consumer Information Regulation on the sale and lease of homes in Andalusia, the client is informed that the notarial, registration and tax expenses that are of application (ITP or VAT + AJD) and other expenses inherent to the sale are not included in the price. Price validity subject to availability and confirmation by owners. It is considered that the description and prices indicated for the properties for sale on this website are correct. However, the information contained in this website may be subject to errors or omissions. Properties may be subject to price change, sale or withdrawal from the market. For this property our professional agency fees are included in the sale price, so you will not pay any extra expense for real estate management or advice.",True,good,False,,1388.0,True,False,True,False,,False,False,True,True,chalet,terracedHouse,Chilches,Terraced house in Calle Espliego no number,,,
99306029,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/31/d0/1039920328.jpg,P425V,12,,415000.0,chalet,sale,217.0,False,4,3,Carretera de Chilches no number,Málaga,Chilches,,es,,36.7183793,-4.2251734,True,https://www.idealista.com/inmueble/99306029/,17479,"SPACIOUS, COMFORTABLE AND FUNCTIONAL SEMI-DETACHED HOUSE WITH SEA VIEWS IN CHILCHES COSTA, MÁLAGA Fortuny Hogares Únicos presents this comfortable, spacious, cosy and bright semi-detached house located in Chilches Costa, Málaga. Its location is privileged, just 300 meters from the beach, 1km from Añoreta and 3km from the centre of Rincón de la Victoria, allowing a connection with all points of the city in a fast and comfortable way. An ideal place for those who seek tranquillity without giving up the proximity of essential services for day-to-day: schools, supermarkets, sports areas, leisure, shops and restaurants. The south-facing property has two floors and a solarium, has a constructed area of 217m2, 180m2 useful, 25m2 of a terrace and 94m2 of a garden and is distributed in a spacious and bright living-dining room, a kitchen open to the living room, fully furnished and equipped with extractor hood, ceramic hob and sink, four design bedrooms with fitted wardrobes and three bathrooms. The basement floor is ideal for multiple uses. From the solarium of the property, you can contemplate the beautiful views of the sea. Among the excellent qualities of the property, we highlight air conditioning per floor, aerothermal heating for hot water, acoustic and thermal insulation, porcelain stoneware flooring and non-slip porcelain stoneware on terraces, Climalit double-glazed windows, automated blinds in the living room and bedrooms, wardrobes built-ins lined with wood, screens in the shower trays. The private garden has automatic irrigation. The common areas have large green areas, a swimming pool for community use, a social club and two paddle tennis courts. The property has an outdoor parking space and an access door for vehicles with electrical pre-installation. A magnificent opportunity for those who want to enjoy a quiet life with all the comforts at home, close to all essential services and points of interest in the city. The information provided is indicative, is not binding and has no contractual value. Said information may have undergone modifications that have not yet been incorporated. Energy Certificates are in process. In compliance with the RD of the Junta de Andalucía 218/2005 of 11 October, we inform consumers that the price indicated does not include the costs derived from the purchase of the property according to the laws in force (ITP, notary fees and in the case of new construction the VAT tax). For more information, do not hesitate to contact us. We will be happy to assist you.",False,good,False,,1912.0,True,False,False,False,,False,False,True,True,chalet,semidetachedHouse,Chilches,Semi-detached house in Carretera de Chilches no number,,,
100155246,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/de/a2/1071292466.jpg,05-BN-00154726,23,bj,95860.0,studio,sale,45.0,True,0,1,Calle Galicia no number,Málaga,Benalmádena,Arroyo de la Miel,es,,36.5976205,-4.5326334,True,https://www.idealista.com/inmueble/100155246/,16960,"CHANCE. Study in Arroyo de la Miel, Benalmádena. It has an area of 45 m² distributed in living room, kitchen and 1 bathroom. Equipped with fitted kitchen. Located just 5 minutes from the beach and 10 minutes from the Puerto Deportivo de Benalmádena. It has all the necessary services around it such as health centers, sports complexes, restaurants, shops at street level, educational centers and bus stops. POSSIBILITY OF FINANCING. CALL NOW AND REQUEST INFORMATION WITHOUT COMMITMENT! TLF: 607 082 782. VISIT OUR WEBSITE AT WWW. COMMERZIA. IS. In compliance with Decree 218/2005, of October 11, which approves the Consumer Information Regulation on the sale and lease of homes in Andalusia, the client is informed that the notarial, registration and tax expenses that are of application (ITP or VAT + AJD) and other expenses inherent to the sale are not included in the price. Price validity subject to availability and confirmation by owners. It is considered that the description and prices indicated for the properties for sale on this website are correct. However, the information contained in this website may be subject to errors or omissions. Properties may be subject to price change, sale or withdrawal from the market. For this property our professional agency fees are included in the sale price, so you will not pay any extra expense for real estate management or advice.",True,good,False,True,2130.0,True,False,True,False,,False,False,,,flat,studio,"Arroyo de la Miel, Benalmádena",Studio apartment in Calle Galicia no number,,,
