propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,labels,newDevelopmentFinished,parkingSpace.parkingSpacePrice,highlight.groupDescription
100028981,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/d7/24/1065723279.jpg,,36,7,790000.0,flat,sale,170.0,True,4,3,"Calle de Carlos IV, 15",Madrid,Madrid,San Blas,es,Simancas,40.4350197,-3.6176248,True,https://www.idealista.com/inmueble/100028981/,7570,"Very bright penthouse with a large terrace of 60 m2. The 140 m2 house is distributed in an entrance hall, living room, kitchen, toilet and a large terrace that surrounds the entire main floor. On the terrace there is a part covered with aluminum and glass. On the lower floor there are four bedrooms and two full bathrooms, one of them en suite within the main one, which also has a dressing room. Another of the bedrooms has a dressing room. The urbanization has common recreational areas, playground, large pool.. . Concierge. Large garage space. Storage room. In a residential area of urbanizations and villas with services and well connected to the center by metro and intercity bus lines.",False,good,False,True,4647.0,True,False,True,False,False,False,True,True,flat,,"Simancas, Madrid","Flat in Calle de Carlos Iv, 15",,,,
94896298,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b0/93/2d/1088694421.jpg,,49,1,1185000.0,flat,sale,137.0,True,3,3,Calle del General Oraá,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4337928,-3.6787962,False,https://www.idealista.com/inmueble/94896298/,2838,"FANTASTIC APARTMENT IN ONE OF THE BEST AREAS OF THE SALAMANCA NEIGHBORHOOD, GENERAL ORAA STREET. First exterior floor, it is a special building, with a landscaped interior patio, unique in the area.It is a newly renovated house, with the highest current quality standards, top-level brands such as Porcelanosa, soundproofing windows with Climalit, furnished with a comprehensive decoration project. According to cadastre, the house has 137 meters and its current configuration is as follows: It has a magnificent living-dining room and a fully furnished kitchen with brand new appliances, separated by a beautiful iron door from the living room area.It also has a courtesy toilet and laundry area in this area. Along the corridor, we find 2 bedrooms that share a large bathroom and in the quietest area of the house, there is the main room en suite. Absolutely all the rooms in the house have windows, including bathrooms, the living room and dining room face the main street and the rest face different patios of the building, all the patios are quite large and are surprisingly bright, they have been freshly painted white and very careful.The building has a concierge and garbage collection area inside the building, central heating and hot water with individual meter.The community cost is only 110 euros per month.It has a storage room. TAKE ADVANTAGE OF THIS OPPORTUNITY.IN OLALLA PATRIMONIAL WE FIND YOUR HOME.",False,good,False,True,8650.0,True,False,True,False,False,False,,,flat,,"Lista, Madrid",Flat in Calle del General Oraá,,,,
101085561,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/02/a6/b8/1118025159.jpg,ESC 1 2ºB,10,2,320000.0,flat,sale,71.0,True,1,1,"Calle Vazquez de Mella 11 - , 13",Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4360473,-3.6395842,True,https://www.idealista.com/obra-nueva/101085561/,5841,"There are 14 floors, on two stairs, which are identified there, with 1, 2 and 3 bedrooms (D). 10 parking spaces and 14 storage rooms.",False,newdevelopment,True,True,4507.0,True,False,False,False,False,False,True,False,flat,,"Pueblo Nuevo, Madrid","Flat in Calle Vazquez de Mella 11 - , 13",,False,25000.0,
101345427,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/0a/ba/1118968223.jpg,INMA0023,33,3,139000.0,flat,sale,63.0,True,3,1,San Joaquin,Madrid,Fuenlabrada,Centro,es,,40.2837652,-3.800865,False,https://www.idealista.com/inmueble/101345427/,16923,"************************INMARA REAL ESTATE**************************** It puts a nice bright apartment for sale located in the center of Fuenlabrada. The house consists of a living room - dining room with access to a terrace, three bedrooms, a kitchen and a complete bathroom. The area, close to the Town Hall, has schools, a leisure area and all the necessary services, including Carrefour Supermarket, Renfe Cercanías and MetroSur Fuenlabrada. **** ASK US TO GET YOUR FINANCING OF UP TO 100% *****.",True,good,False,False,2206.0,True,False,False,False,False,False,,,flat,,"Centro, Fuenlabrada",Flat in San Joaquin,,,,
99433288,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/4b/62/1043779891.jpg,3236,64,4,5000000.0,flat,sale,400.0,True,4,5,Calle de Velázquez,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.430887,-3.6846216,False,https://www.idealista.com/inmueble/99433288/,2257,"In the best area of the Salamanca district, we present a luxury apartment, recently renovated, the apartment has not been inhabited after the reform, so it is brand new. The reform carried out is very high-end, with great quality in all the materials used as in its design. The house has more than 320 square meters, and due to the large windows and its height, it has a lot of natural light. With the current distribution, the first thing we find is a very large distributor hall from which we find a main room with some very important dimensions, two bathrooms with shower and two very large dressing rooms, in this there is also the courtesy toilet, a large office, there is also access to the kitchen. From the hall we go to the living room of the house, which has large windows, and from this we access another living room, which has its own full bathroom. From this area we can also access the kitchen area, consisting of a large kitchen with an impressive central island, and which is equipped with high-end appliances, from which you can access the very large laundry area, and the service area. which has its own room and bathroom. In the kitchen there is the outside service access. With a very small and simple work, they can be transformed to get 3 more rooms, one with an en-suite bathroom and the other two with a shared bathroom, and we would have a house with 4/5 rooms large and continue to enjoy a large living room and extraordinary kitchen. The house had a terrace that has been closed and incorporated into the living room, which could also be recovered. The house is completed by a double garage and a storage room. At the back of the building there is a large patio that is arranged for the enjoyment of the smallest of the house. The building has a courtesy parking space. The property has central heating and a concierge service. A few meters from the house is Calle Ortega y Gasset, the epicenter of the best shopping area in Spain, we also have all the services offered by the Barrio de Salamanca at the door of the house, we also have close access to the subway as well as many public transport lines.",True,good,False,True,12500.0,True,True,True,False,False,False,True,True,flat,,"Castellana, Madrid",Flat in Calle de Velázquez,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
99853939,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/df/f1/1050130678.jpg,1A,8,1,432900.0,flat,sale,120.0,True,3,2,"Calle Pirita, 20",Madrid,Madrid,Usera,es,12 de Octubre-Orcasur,40.3805925,-3.6935655,True,https://www.idealista.com/obra-nueva/99853939/,4115,"Your new home next to the Parque Lineal del Manzanares. 90% already reserved! Ecological homes with 2 and 3 bedrooms, designed for maximum savings and comfort. Passive and bioclimatic design with minimum consumption in heating and air conditioning, 60% less than in a conventional house. Shared spaces for an active community: rooftop terrace, orchard, multipurpose room (for coworking, library, shared kitchen.. . ), patio, laundry room, and bike parking. Located in an area with all services, next to the Parque Lineal del Manzanares and Madrid Río; and very close to the Hospital 12 de Octubre. A home designed to save, take care of your family and the environment: Self-production of photovoltaic energy through solar panels (Saves 40% of total consumption) · 100% free of Natural Gas and 0 CO2 emissions · Maximum energy certification A+ and 100% electrified · Common spaces: garden, orchard, multipurpose room, playground and bike parking.. . Air ventilation, filtering and monitoring system to care for health Construction in certified wood of sustainable origin and healthy, quality materials with low environmental impact · I save 50 liters of water per day thanks to the recycling of rainwater and gray water.",True,newdevelopment,True,True,3608.0,True,False,False,False,False,False,,,flat,,"12 de Octubre-Orcasur, Madrid","Flat in Calle Pirita, 20",,False,,
101315085,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/e2/6f/1117951322.jpg,MMH.ÁGATHA23,60,bj,369000.0,flat,sale,159.0,True,3,2,Calle Agatha Christie,Madrid,Rivas-Vaciamadrid,Rivas Urbanizaciones,es,,40.3785179,-3.5324633,False,https://www.idealista.com/inmueble/101315085/,15118,"SPECTACULAR HOUSE FOR SALE WITH LARGE TERRACE, WITH 2 GARAGE SPACES INCLUDED IN THE PRICE AND AN OPTIONAL 3RD SPACE IN A PRIVATE URBANIZATION! On this occasion MM HOME wants to present this magnificent home located in one of the most select and sought-after areas of the capital ""Rivas-Vaciamadrid"" The property is located on a GROUND FLOOR WITH ELEVATOR and consists of 128m2 useful. Thanks to its unbeatable orientation (south-east) and its magnificent Climalit windows with access to the terrace, it enjoys great natural light during the day. Built with top quality materials, it is divided into: * LOBBY with armored door giving access to the different rooms of the house through a corridor. * It is worth noting its SPECTACULAR LIVING ROOM WITH ACCESS TO TERRACE.It has large windows that provide great natural lighting throughout the day.smooth walls * LARGE TERRACE 21m2 with ceramic floor porch area and equipped with glass curtain.With access from the living room and drying terrace (kitchen). * SPACIOUS MASTER BEDROOM WITH EN SUITE BATHROOM, which enjoys unbeatable natural lighting, with built-in wardrobes dressed inside. * Complete EN SUITE BATHROOM, tiled in beige, wooden washbasin unit and large mirror integrated into the wall, heated towel rail, bathtub with screen, bidet and toilet. * 2nd OUTSIDE BEDROOM with a large built-in 3-section wooden wardrobe with a dressed interior. * 3rd BEDROOM EQUALLY EXTERIOR with built-in wooden wardrobe with 2 doors. * SPACIOUS RENOVATED BATHROOM with stylish tiling in white tones combined with a mauve shower interior and floor, large shower tray with glass panel, white lacquered double sink cabinet, mirror and heated towel rail. * SPACIOUS AND MODERN RENOVATED KITCHEN WITH EXIT TO A COVERED TERRACE.Fully furnished and equipped.It has modern furniture with large storage capacity, white lacquered, Silestone countertop, it also has a side table with chairs. * TERRACE drying rack with access to the large main terrace of the house.Area with washing machine, dryer, and different auxiliary furniture for storage. * 2 GARAGE SPACES INCLUDED IN THE PRICE AND AN OPTIONAL 3rd SPACE FOR €6,000 * STORAGE ROOM. *The house has an armored door, 1st quality wooden flooring, Climalit windows, pre-installation of A/C through a conduit, natural gas central heating, smooth walls, climate control, storage room, 2 parking spaces included in the price plus one 3rd optional for €6,000. The farm has a doorman, swimming pool, paddle tennis, elevator, picnic area with pergola, playground and large garden areas. It is a magnificent home in a privileged, familiar and quiet area already consolidated with all the services at your fingertips for daily life. Very well connected by public and private transport.With quick access, a few minutes walk away we find the bus stops 1, 330, 331, 334 and N301, LINE 9 of the Metro. In this privileged environment we find some of the best National and International Schools (Rafael Alberti Public School, Los Almendros School, Ceipso La Luna - Avenida de la Tierra).Very close we find supermarkets such as Mercadona, Ahorramás, Plaza, La Despensa, etc.Also a few minutes away it has Covibar 2 and Santa Mónica Shopping Center, sports centers, 24-hour pharmacies, health centers and entertainment venues. Contact name Leticia.",False,good,False,True,2321.0,True,False,False,False,False,False,True,True,flat,,"Rivas Urbanizaciones, Rivas-Vaciamadrid",Flat in Calle Agatha Christie,,,,
100461434,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/7d/17/1089839234.jpg,AL2018,60,4,625000.0,flat,sale,161.0,True,3,3,Calle de Pedro Rico,Madrid,Madrid,Fuencarral,es,La Paz,40.4835963,-3.6924996,False,https://www.idealista.com/inmueble/100461434/,7490,"Spectacular four-bedroom house in a luxury urbanization (Marly building) As you enter the house we find on the left a spectacular living room with views of the urbanization and entrance area and a terrace of …………………… that allows a large dining table to be placed. Currently one of the bedrooms has been joined to the living room, but it is very easy to separate it again if desired. Opposite the living room, the kitchen, spacious and with a comfortable clothesline. The kitchen has a service door. Next, on the right hand side, we find two complete bathrooms and one of the bedrooms, all with windows to a large patio. Opposite the third bedroom with a balcony facing the street and in the background the master bedroom, with a large en-suite bathroom. All the rooms are very spacious, the heating is individual by natural gas and enjoys a lot of light and tranquility, as the urbanization has large green areas. The house has a doorman …… hours and has a swimming pool for adults and children surrounded by large areas of grass, a sports court and large garden areas, a whim of urbanization. The area is very quiet, surrounded by parks, but equipped with all the necessary services, well connected by buses and with easy access to the M-30 in both directions or to Paseo de la Castellana. Do not hesitate to call us if you want more information or want to arrange a visit and we will be happy to assist you. In addition, we do NOT charge fees to the buying party.",False,renew,False,True,3882.0,True,False,True,False,False,False,,,flat,,"La Paz, Madrid",Flat in Calle de Pedro Rico,,,,
100353221,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/93/30/1083492274.jpg,3025,51,6,2636000.0,flat,sale,410.0,True,4,4,JOSE ABASCAL,Madrid,Madrid,Chamberí,es,Almagro,40.4374245,-3.6972145,False,https://www.idealista.com/inmueble/100353221/,2362,"In a representative building and in one of the most exclusive areas of Madrid, CALIBE ASESORES INMOBILIARIOS presents a spectacular 410-square-meter home, with four bedrooms and large outdoor lounges. Due to its height, on the sixth floor, it is endowed with great light, especially appreciable from its spacious rooms. It is currently distributed in a spacious entrance hall, a large living room divided into several rooms, an office, a separate dining room, a fitted kitchen with a laundry room and a courtesy toilet. The night area is made up of 3 large bedrooms; The main one includes a large dressing room and bathroom, all of them with views of a large block patio. It also includes a separate service bedroom with bathroom. The heating is centralized in the building and also has air conditioning with heat pump. Due to its physical characteristics, surface and distribution, it has ample possibilities of reform/adaptation to the tastes and needs of the eventual buyer. The building, with a classic façade from the middle of the last century, has a large access portal, both to the homes and to the garage, main elevator and service elevator and concierge service, which resides in the same building.",False,renew,False,True,6429.0,True,False,True,False,False,False,True,True,flat,,"Almagro, Madrid",Flat in Jose Abascal,,,,
100556408,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/8b/97/1116032236.jpg,V6820I,25,,3490000.0,chalet,sale,600.0,False,6,7,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5278702,-3.6184304,False,https://www.idealista.com/inmueble/100556408/,14307,"For sale. Detached house. La Moraleja. A villa with a gross floor area of 610 square metres (556 square metres net area) on a private and flat 2,204 square metre plot in the northern part of La Moraleja. The property stands out for its comfortable layout based on two floors. Six bedrooms and seven bathrooms. Spacious reception area. Excellent condition. The layout is as follows: Entrance floor. A hall-landing with a guest WC and staircase, a spectacular reception area consisting of a spacious living room divided into two distinct atmospheres, one of which stands out for its original and sophisticated semi-circular plan while the other is more intimate and features a fireplace. A dining room completes this reception section of the house.  This floor also features an office, an en-suite bedroom that would be ideal as a guestroom, a large and recently updated kitchen with a beautiful semi-circular design (as in the living room), and the service area that also includes a laundry room and a clothes-drying area. A comfortable garage for two cars. The top floor - or first floor - consists of a charming and bright family lounge that leads to the family bedrooms: four large en-suite bedrooms. Fully updated bathrooms. The house is well adapted to the plot and faces south. The outdoor area consists of a roofed porch that can be used all year round, and that interacts with the pool, tennis court, and beautiful garden. It is close to the shops and to public transport. La Moraleja is probably the most acclaimed luxury residential estate in Spain. The many famous people that have chosen it as their main place of residence have contributed to its presence in the media. Located to the north of Madrid, in the municipality of Alcobendas, it covers an area of 950 hectares. It consists of 1050 detached properties on plots ranging from 1,500, 2,500 to 10,000 square metres and 400 terraced properties in 9 different residential areas. Its strategic location - only a short distance from the city centre (12km) and a few kilometres from Barajas airport (5km) - as well as its high-level security measures and selection of private schools together with leisure, sports and healthcare facilities, have made La Moraleja a residential benchmark in Spain.  Together with the El Soto and El Encinar residential estates, the three form a geographical unit with similar demographics. The postal code is 28109. It is here, in La Moraleja Square (next to the chemist), where Promora attends customers interested in properties in the northern sector of Madrid. At this site you will only find some of our properties, please visit our website (Promora) to explore our complete listing.",False,good,False,,5817.0,True,False,False,True,False,False,True,True,chalet,independantHouse,"La Moraleja urbanización, La Moraleja",Detached house,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
99964409,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/a2/bf/1062650718.jpg,4381,27,2,470000.0,flat,sale,65.0,True,2,2,subdistrict El Viso,Madrid,Madrid,Chamartín,es,El Viso,40.4419269,-3.6787825,False,https://www.idealista.com/inmueble/99964409/,3507,"Flat for sale in Madrid, with 700 ft², 2 rooms and 2 bathrooms and Air conditioning.",True,good,False,False,7231.0,True,False,True,True,False,False,,,flat,,"El Viso, Madrid",Flat,,,,
97857004,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7b/fb/12/1008491963.jpg,V0959MPA,24,,1825000.0,chalet,sale,985.0,False,5,6,subdistrict Aravaca,Madrid,Madrid,Moncloa,es,Aravaca,40.456738,-3.7709747,False,https://www.idealista.com/inmueble/97857004/,7216,"In the best areas of Aravaca, important and valuable added value for the area Diplomáticos is located, totally independent detached house, surprising spaces to enjoy, 670 m2 of construction on a plot of almost 1000 m2 (985 m2, specifically), comfortable and current in levels that can be used according to the recreational or rest activity you choose, it is important to highlight the large spaces that it has in the construction, without forgetting the great natural light that it has, incredibly sensational. Hard to find something like that! The distribution has been as follows; PB. With a large hall, courtesy toilet, large living room with fireplace with copper draft, dining room and view of the fireplace shared with the living room, family room or family room, very bright and spacious classic kitchen with spacious cabinets, pantry area, ample washing, service room with full bathroom. PA: Office with safe, master bedroom or master suite with full bathroom: jacuzzi, separate shower and separate and private toilet, dressing room with large closets, 3 secondary bedrooms, 2 with full bathroom en suite and 1 additional bathroom independent for the 3rd room with tub and full shower. Basement that without imagining it will be possible to make the most of it, only with what is detailed below: ballroom and/or games room, gym or movie theater to be designed, small meditation room to be designed. It has a wine cellar (wines or cava), storage rooms (2), machine room. covered garage for 3 cars and 2 more uncovered, also outside area for orchard of fruit trees or vegetables, woodshed, use area for a small greenhouse. Easy access to urban communication routes such as highways, (A6, M500, known as Carretera de Castilla, to the M503, M-501, M40 and M30, extensive public transport network nearby (C-7 and C-10) near the light rail and several bus lines Short distances to various services of the most prestigious in Schools with high quality in National and International educational level, such as in American and / or British systems to choose from, Universities, nurseries, nearby renowned Hospitals, as well such as leisure and sports services to select from, such as golf course, tennis, horse riding, sports clubs, (Las Rejas Open Club, Club de Campo Villa de Madrid, Real Club Puerta de Hierro, Golf Santander) Several shopping centers such as: Zielo Shopping, Zoco Pozuelo, Kinépolis, Corte Inglés de Pozuelo.Without waiting, it is worth choosing a home with these characteristics that could hardly be found in these current times.Energy consumption: C, individual heating Natural Gas.cu It has a pool and a large garden that surrounds the villa.",True,good,False,,1853.0,True,False,True,True,False,False,True,True,chalet,independantHouse,"Aravaca, Madrid",Detached house,"[{'name': 'villaType', 'text': 'Villa'}]",,,
97958224,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/c9/55/996272584.jpg,V0985MPA,32,,950000.0,chalet,sale,265.0,False,5,5,subdistrict El Plantío,Madrid,Madrid,Moncloa,es,El Plantío,40.4696375,-3.820935,False,https://www.idealista.com/inmueble/97958224/,11524,"John Taylor presents the following property, a newly refurbished semi-detached house, in which there is only one wall in common on one side. Free facade to enjoy a greater relief and a greater number of windows facing the outside, has the great privilege of having great natural light inside, advantage and attribute difficult to find. 265m2 on a plot of 347 m2 with a cubic design and flat roof. A recessed design, with a very good location that offers great privacy with a great view. It has almost 430m2 of surface area distributed over 4 floors of more than 100m2 each. Its characteristic design makes it unique and classic, you will like to know it. The finishes are very well preserved. The façade is identified as an author's house because the design was recognised in the municipal ""Architectural Catalogue"" of the Community of Madrid. It has an open terrace with views to Monte del Pilar. The Plantío area is considered a privileged area due to its great location and easy access to alternate roads. It is located in an unparalleled setting, just a few minutes from Moncloa, with excellent transport links. The serenity of the community makes for a fulfilling lifestyle, enjoying a relaxed and comfortable single-family home. The location is linked between Aravaca, Pozuelo de Alarcón and Majadahonda, privileged areas including Plantío, enjoying proximity to the best educational centres, health services and private hospitals, renowned shopping and leisure centres such as Sexta Av. and El Corte Inglés. The distribution of the property is as follows: - Main floor: spacious entrance hall with a guest toilet and wardrobe. Spacious living room with new fireplace, highlight the wonderful natural light, enjoy a great and fresh terrace overlooking the pool and garden. External shower in the swimming pool with warm or hot water, total vegetation surrounding the patio and garden of the house. Beautiful garden that has consolidated vegetation and also with the swimming pool gives an enormous privacy and unique intimacy as individual and independent housing, kitchen office of great size and unique to feel with amplitude, which is totally equipped with electrical appliances in excellent state and current, entrance of independent service. - Upstairs are the rooms with good distribution, master suite with renovated bathroom and large wardrobes, 1st secondary bedroom suite with renovated and modern bathroom, 2nd secondary bedroom with large wardrobe sharing newly renovated bathroom with the 3rd secondary room can be used as an office or guest room. - This house has a change in the rooms painted in white, a complete renovation of the 3rd secondary bathroom of a secondary bedroom and newly painted walls in the garden area. - Attic: large multi-purpose room or games room and nice joint terrace with a pleasant view, which can also be decorated according to modern tastes. - Basement: service area with service bedroom and bathroom, cellar (wine cellar and preserves), boiler room, storeroom, laundry and ironing room, storeroom, outdoor area. - Practical handling of the house and easy access areas as well as exits to the area.",True,good,False,,3585.0,True,False,True,True,False,False,True,True,chalet,semidetachedHouse,"El Plantío, Madrid",Semi-detached house,,,,
100264518,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c3/c1/52/1075523888.jpg,V0786MPA,46,,3900000.0,chalet,sale,1196.0,False,5,5,subdistrict Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,Somosaguas,40.4144759,-3.7837181,False,https://www.idealista.com/inmueble/100264518/,6771,"Stately Villa with the best qualities in Somosaguas John Taylor is pleased to present this luxurious property of timeless design. It has a majestic cobblestone driveway. Upon entering the house we are greeted by an imposing double height hall in which we begin to see the details of elegance and quality as the grand staircase brought from France. This hall communicates with a large office, a large library, gives access to the service area, the dining room and faces the large living room also double height and natural wood floor with a large stone fireplace also brought from France. It should be noted the large baseboards throughout the house. The dining room has hand painted frescoes and overlooks the garden and a charming fountain. The kitchen is a luxury in itself, compartmentalized in three parts has all its functions independently, office, luxury crockery and work area. Here we find adjoining room and bathroom service of very good size. It is also worth mentioning the toilet of original design and the very well decorated elevator. On the upper floor there are currently three luxury suites that could easily be converted into five bedrooms. Today each room has its own living room, separate dressing room, large bathroom and terrace. The master bedroom has an imposing stone fireplace. On the lower floor there is one more room with its bathroom leading to an English courtyard that could perfectly function as a bedroom. There is also a wine cellar, gym, multipurpose room, laundry, various storage rooms and garage for eight cars. The house has two magnificent porches with opposite orientation to choose sun or shade. The pool is salt water and slate. The garden has a consolidated landscaping with large trees. The entire property was built with the finest materials and designed by one of the best interior designers in the country, this gives it a magnificent combination of elegance and warmth that never go out of fashion. AREA DESCRIPTION: Located in the municipality of Pozuelo de Alarcón next to La Finca golf course and next to the Casa de Campo. Sports clubs Body Factory, Reebock Sports Club, Polideportivo Valle de las Cañas among others. It is an urbanisation with large green areas. In addition to these advantages, it is very close to the centre of Madrid. Direct subway line to the center of Madrid, line 10 and buses. Hospital and shopping centres. Very close to nurseries, private and state schools such as the British Council School, Veritas, Monte Tabor, among others, which make this an ideal area for families with children. Its main accesses are by the M-40, A6, A5 and the M-502 road.",True,good,False,,3261.0,True,False,True,True,False,False,True,True,chalet,independantHouse,"Somosaguas, Pozuelo de Alarcón",Detached house,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",,,
99894274,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/1c/6a/1068959431.jpg,,43,11,320000.0,flat,sale,56.0,True,1,1,Calle del Poeta Joan Maragall,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4622646,-3.6910157,False,https://www.idealista.com/inmueble/99894274/,5172,"Excellent apartment in Poeta Joan Maragall street. Exterior apartment with large windows, entrance hall, closets in the hallway, living room, kitchen equipped with electrical appliances, terrace / utility room, a bedroom and a bathroom. Central heating and air conditioning in the living room. Building with elevator and doorman 24 hours. Privileged location, very close to Plaza de Castilla and the Cuzco metro. Area with a wide range of services, stores, shops, pharmacies, schools, churches, gyms, hotels, bars and restaurants. Very close to the AZCA business center and the English Court of Paseo de la Castellana.",False,good,False,True,5714.0,True,False,True,False,False,False,,,flat,,"Cuzco-Castillejos, Madrid",Flat in Calle del Poeta Joan Maragall,"[{'name': 'apartamentoType', 'text': 'Apartment'}]",,,
100792396,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/b6/8e/1099006489.jpg,4496,37,6,1700000.0,flat,sale,129.0,False,3,3,subdistrict Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4219659,-3.6811051,False,https://www.idealista.com/inmueble/100792396/,2005,"Flat for sale in Madrid, with 129 m², 3 rooms and 3 bathrooms, Air conditioning and Heating Central.",True,good,False,True,13178.0,True,False,True,False,False,False,True,True,flat,,"Recoletos, Madrid",Flat,,,,Featured
97824712,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/06/a7/1001865959.jpg,6979314,34,5,1790000.0,flat,sale,340.0,True,5,5,Avenida del General Perón,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4513548,-3.6980629,False,https://www.idealista.com/inmueble/97824712/,3875,"This flat is at Avenida del General Perón, 28020, Madrid, Madrid, on floor 5. It is a flat that has 340 m2.",False,renew,False,False,5265.0,True,False,True,False,False,False,,,flat,,"Cuatro Caminos, Madrid",Flat in Avenida del General Perón,,,,
100996521,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/be/14/1b/1106876933.jpg,,38,3,375000.0,flat,sale,104.0,True,2,2,Avenida de Valdelaparra,Madrid,Alcobendas,Norte,es,,40.5423489,-3.6623718,False,https://www.idealista.com/inmueble/100996521/,14395,"Beautiful apartment in one of the best areas of Alcobendas. Very spacious, bright and all exterior housing consisting of 2 bedrooms and 2 bathrooms (one en suite). Large independent living room with a gazebo that gives it a beautiful light and a lot of comfort. Very good qualities, built-in wardrobes (the one in the main bedroom, a dressing room). Large urbanization with sports areas and swimming pool, as well as plenty of space for games and park-like use. It consists of a garage and storage room. The area is exceptional in the north of Alcobendas, very close to transport (Renfe, buses... ) next to a public institute and school, public and private nurseries, and very close to subsidized schools and the Autonomous University, a quiet and residential area but at the same time equipped with all services and shops. Surrounded by green areas.",False,good,False,True,3606.0,True,False,True,False,False,False,True,True,flat,,"Norte, Alcobendas",Flat in Avenida de Valdelaparra,,,,
100533102,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/c6/7a/1090870121.jpg,ALMUDENA,16,1,199000.0,flat,sale,84.0,True,3,1,Calle la Española,Madrid,Madrid,Ciudad Lineal,es,Pueblo Nuevo,40.4226955,-3.6339104,False,https://www.idealista.com/inmueble/100533102/,5951,"InmoRenta offers this incredible home Located in the Bilbao neighborhood, belonging to the Ciudad Lineal district. This house has very good communications by car, with easy access to the m-30, m-40 and A-3, among others, as well as a magnificent bus and metro connection. The Almudena metro station (line 2) is just a 10-minute walk away, being able to reach the center of Madrid in just 15 minutes. At a similar distance we also find the García Noblejas station (Line 7), with a direct connection to the Avda. from America. Residential area, equipped with all the necessary services: schools, shops, shopping centers such as Las Rosas, medical center and García Noblejas specialties, green areas, parks and sports areas. This house has an area of 84 m2 built, 79m2 useful. It is located on the first floor without an elevator, terrace and a patio for shared private use that provides a large space to the house. The house has an entrance hall to the house, living room, fully equipped kitchen and 3 large bedrooms with wardrobes. Finally, the house has a bathroom, fully equipped. Without a doubt, all these features make it one of the best opportunities on the market. Do not hesitate and contact us.",True,good,False,False,2369.0,True,False,True,False,False,False,,,flat,,"Pueblo Nuevo, Madrid",Flat in Calle la Española,,,,
100716262,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/e6/05/1096683230.jpg,,59,1,630000.0,flat,sale,147.0,True,4,2,Calle de Arturo Soria,Madrid,Madrid,Ciudad Lineal,es,Costillares,40.483349,-3.6635091,False,https://www.idealista.com/inmueble/100716262/,8149,"Excellent apartment, exterior in a private urbanization with swimming pool and children's play area. The apartment is distributed in an entrance hall, a spacious living-dining room with air conditioning, four bedrooms with fitted wardrobes, two complete bathrooms, an individual kitchen with a utility room, furnished and equipped with electrical appliances. Excellent qualities of the central heating and hot water floor with individual meters. Parking space included in the price. Building with elevator, concierge, bicycle room, community pool and garden. Pinar de Chamartín area, very well connected by public and private transport. A few minutes from the Pinar de Chamartín Metro, with a direct connection to the M30. Area with all services and shops.",False,good,False,True,4286.0,True,False,True,False,False,False,True,True,flat,,"Costillares, Madrid",Flat in Calle de Arturo Soria,,,,
