propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,parkingSpace.parkingSpacePrice,highlight.groupDescription,newDevelopmentFinished
101143551,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/3a/e1/1111631761.jpg,2107,14,3,330000.0,flat,sale,120.0,True,4,2,Centro,Vizcaya,Barakaldo,Centro,es,,43.2983154,-2.9872918,False,https://www.idealista.com/inmueble/101143551/,5773,"Large apartment with elevator for sale in a very central area of Barakaldo It consists of 4 bedrooms, living room, kitchen and two bathrooms. big balcony need to update WE DO NOT CHARGE MANAGEMENT EXPENSES TO THE BUYER ""Nortealde Real Estate Promotions S. L. is a family business that has been working in Barakaldo since 1998, dedicating itself to management, buying and selling and advising on everything related to housing. Always offering Legal - Legal advice to all its clients. If you have any type of property, trust us to carry out your real estate management. Professionalism, advice and trust is what characterizes us after these years working in this sector. Get in touch with us so that your apartment, market, land, etc. have the best advertising showcase you can find, at no additional cost to you. "" C/ Bizkaia, 31 (Arrandi corner) - C/ Elkano, 9 (Iberdrola office) Barakaldo. .",False,good,False,True,2750.0,False,False,False,False,False,False,flat,"Centro, Barakaldo",Flat,,,,,,,
100620242,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/35/81/1093723520.jpg,9949-2025,1,1,140000.0,flat,sale,77.0,False,3,2,Calle Irala no number,Vizcaya,Bilbao,Rekalde,es,Irala,43.2540514,-2.9369485,True,https://www.idealista.com/inmueble/100620242/,1008,"APARTMENT OCCUPIED BY PERSON WITHOUT FAIR TITLE THIS PROPERTY DUE TO ITS OCCUPATIONAL STATUS DOES NOT ALLOW VISITS 77 m² house, according to Cadastre, including common elements. It is a 1st floor in a block in good condition. Very well connected by road (N-634) and public transport. A ten minute walk from the 'Ametzola' train station and next to several bus stops. Well located in the Recalde area and a short distance from the city center. Close to all kinds of services and infrastructures such as health centers, shops, supermarkets, pharmacies, green areas...",False,good,False,True,1818.0,False,False,False,False,False,False,flat,"Irala, Bilbao",Flat in Calle Irala no number,,,,,,,
100462578,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/fe/ba/1087489047.jpg,Portugalete LM 306020,21,2,645000.0,flat,sale,220.0,True,4,2,Calle Maria Diaz de Haro,Vizcaya,Portugalete,Casco Viejo - Muelle,es,,43.3248299,-3.0218032,False,https://www.idealista.com/inmueble/100462578/,9829,"It is a house with modern style that has excellent high-end finishes. It is located in a very privileged place of Portugalete, with beautiful views of the promenade, next to the Portugalete estuary, one of the best known corners of the old pier, the Churruca pier and the Iron pier, spaces surrounded by stately homes and its Suspension Bridge.  The apartment comprises a space of 220m2 that has:  Living room, which has a large sofa that opens space to a beautiful dining room that provides comfort, along with large windows that surround the living room and allow the entry of natural light.  4 bedrooms, with fitted wardrobes of good size and functional.  A large balcony with great views in which you can recreate.  Two bathrooms: each with shower, sink and everything you need.  A super modern, spacious and well equipped kitchen with: dishwasher, washing machine, fume hood, refrigerator, oven and microwave.  It has a very good situation as you have shops, bars, restaurants and shops that give life to the urban center of Portugalete. It has the metro a few minutes away, the bizkaibus and renfe accessible a few minutes away.  Supermarkets, schools, swimming pools, gyms, squares, bicycle rental, choir mailbox, police station, community center, town hall, taxi rank, among others, close to the house, as if to walk.  Video intercom of surveillance and continuous recording guaranteeing an unbeatable security and tranquility, it also has a concierge who is responsible for the gardening of the urbanization and the cleaning of the portals.    This renovated apartment, is very cozy, for large families or couples with plans to grow up who dream of a fantastic home, a dream come true.",False,good,False,False,2932.0,False,False,False,False,False,False,flat,"Casco Viejo - Muelle, Portugalete",Flat in Calle Maria Diaz de Haro,,,,,,,
101138539,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/b9/21/1111469559.jpg,AL - ABF,25,2,635000.0,flat,sale,111.0,True,3,2,Calle Francisca Labroche,Vizcaya,Getxo,Algorta,es,Villamonte,43.3463829,-3.0025563,False,https://www.idealista.com/inmueble/101138539/,10762,"Beautiful recently built apartment close to all services and transport with a garden area, community pool and txoko. The house has high energy efficiency. Living room with access to a beautiful terrace with views of the garden area and the pool, 3 bedrooms with fitted wardrobes (the main one with a built-in bathroom), 2 full bathrooms, kitchen equipped with furniture and appliances, 2 garage plots and storage room. Aluminum windows with thermal break with climalit double glazing, ventilated façade, hot water and central heating with individual meter, white lacquered doors, oak laminated wood flooring, elevator with zero architectural barriers. Well connected near the Aiboa Metro station and the Fadura sports center. Urbanization surrounded by parks and gardens. VISIT IT WITH ETXEOPEN REAL ESTATE.",False,good,False,True,5721.0,True,False,False,False,False,False,flat,"Villamonte, Getxo",Flat in Calle Francisca Labroche,,True,True,,,,
100932434,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/fc/a9/1104360400.jpg,19977,31,10,181000.0,flat,sale,75.0,True,3,1,subdistrict Iturralde,Vizcaya,Bilbao,Ibaiondo,es,Iturralde,43.256717,-2.9155638,False,https://www.idealista.com/inmueble/100932434/,1721,"75m2 house for sale next to the old town with santutxu. The house consists of a hall with a pantry, a living room, an equipped kitchen to renovate, 3 bedrooms, the main one with a built-in wardrobe, a brand new bathroom with a shower Wooden floors, double-glazed PVC windows, wooden doors to renovate and smooth the gotelé walls. Hot water and heating are natural gas. It has an elevator to ground level. The house, being a high floor, has beautiful views facing north - south. ENERGY CERTIFICATE.",False,good,False,True,2413.0,False,False,False,False,False,False,flat,"Iturralde, Bilbao",Flat,,,,,,,
101109337,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/a6/6a/1110391212.jpg,2500,21,bj,220000.0,flat,sale,62.0,True,1,1,subdistrict Alango,Vizcaya,Getxo,Algorta,es,Alango,43.3478153,-3.0071953,False,https://www.idealista.com/inmueble/101109337/,11092,"EXCLUSIVE. REAL ESTATE ECHEVARRIA SELLS BEAUTIFUL GROUND FLOOR IN ALANGO. Apartment to move into in a quiet area close to all kinds of services, it is a bright ground floor. It has 62m2 that is distributed in a spacious living-dining room, 1 bedroom with a built-in wardrobe, a complete bathroom, an independent kitchen with a laundry area. Community expenses €24 per year, concrete building and ground level without any architectural barrier. Profitability for rent, in an area with a high demand for rentals, an opportunity for investors. Possible rent with option to buy. ACCOUNT WITH GARAGE (OPTIONAL). Any questions do not hesitate to contact INMOBILIARIA ECHEVARRIA and our real estate advisors will attend to you as soon as possible.",False,good,False,False,3548.0,True,False,False,False,False,False,flat,"Alango, Getxo",Flat,,True,True,,,,
99379011,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/ea/1a/1042033492.jpg,Sopelana 210270,37,,710000.0,chalet,sale,268.0,False,4,3,Calle Sugurdialde,Vizcaya,Sopelana,,es,,43.3776101,-2.9844364,False,https://www.idealista.com/inmueble/99379011/,13355,"Great semi-detached house to move into in Sopelana. The house has four floors and two gardens. On the main floor we have a hall where we find the access stairs to the rest of the floors. On this same floor we have a fully equipped kitchen open to a large living room with access to the main terrace and one of the gardens. On the upper floor are the four bedrooms with fitted wardrobes and wooden shutters. The main room has a recently renovated bathroom. On this floor we also have access to the second bathroom. The attic is diaphanous and with sloping ceilings, with a solarium terrace and several large spaces under the roof. The txoko has a large kitchen with a spectacular dining table and a toilet. On this same floor is the garage with two parking lots and a storage area. The heating is natural gas with thermostats on each of the floors. Beautiful fireplace in the living room. The windows are double glazed. Wooden floor. Great quality.",False,good,False,,2649.0,False,False,False,False,False,False,chalet,Sopelana,House in Calle Sugurdialde,,True,True,,,,
101097369,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/f4/7f/1109940830.jpg,LCBI23043,31,3,185900.0,flat,sale,70.0,True,3,1,Alameda las Llanas Kalea,Vizcaya,Sestao,Centro - Albiz - Markonzaga,es,,43.3104248,-3.0071069,False,https://www.idealista.com/inmueble/101097369/,7865,,False,good,False,True,2656.0,True,False,False,False,False,False,flat,"Centro - Albiz - Markonzaga, Sestao",Flat in Alameda las Llanas Kalea,,,,,,,
101097467,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/55/4f/1109943957.jpg,LCBI23011,35,12,319000.0,flat,sale,87.0,True,3,1,Calle Mikel Zárate,Vizcaya,Bilbao,Deusto,es,La Ribera-Ibarrekolanda,43.2763873,-2.960162,False,https://www.idealista.com/inmueble/101097467/,2523,"LA CASA AGENCY OFFERS APARTMENT FOR SALE IN SARRIKO Apartment in Bilbao, Ibarrekolanda area, 5 minutes from the Sarriko metro stop and 2 minutes from the BUS stop. It is a completely exterior house of about 87 m2 cadastral with privileged views and very bright due to its great height, with a Northwest-Southwest orientation. It has 3 bedrooms, living room, dining room, kitchen, office, bathroom, hall and terrace. The façade has been recently rehabilitated (completed in January 2023) using the system of Ventilated Facade, achieving considerable heating savings in addition to other advantages such as the reduction of exterior noise and the aesthetic gain of the building. At the entrance to the building we find a wide portal with two access doors without barriers architectural and with two elevators at ground level.",True,good,False,True,3667.0,True,False,False,False,False,False,flat,"La Ribera-Ibarrekolanda, Bilbao",Flat in Calle Mikel Zárate,,,,,,,
100169570,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/fc/ac/1071815051.jpg,20454,24,3,205000.0,flat,sale,140.0,True,4,1,subdistrict Iturralde,Vizcaya,Bilbao,Ibaiondo,es,Iturralde,43.25641,-2.9163434,False,https://www.idealista.com/inmueble/100169570/,1678,"Apartment for Sale in Casco Viejo, Iturribide Zone, 140 m², building with mixed structure, smooth facade and elevator for 3 people at ground level. No pending spills. Last ITE. The house for sale needs comprehensive reform and is distributed as follows: The spacious living room with two windows to the street. The kitchen to reform with a window to the patio. It has 4 rooms. 2 exterior and 2 interior patio. Bathroom with shower and window to patio. The apartment for sale in Casco Viejo, wooden floors, smooth walls, wooden doors and wooden windows. Gas outlet in the window. Its reform offers ample possibilities to configure a very comfortable, modern and current home with a living room of about 50 meters with a kitchenette, one or two bathrooms, depending on need and four spacious bedrooms. This apartment for sale is located next to the Casco Viejo, which is the oldest neighborhood and the original nucleus of the city of Bilbao. It also stands out for being one of the main commercial, leisure and tourism centers in the town of Bilbao. Immersing yourself through the narrow streets of the town is a delight. Walking through the historic center is a must on a visit to the city. Cobbled streets and alleys, which formed the origin of the town and which now maintain that characteristic architecture with its magnificent wooden buildings in which the glazed viewpoints and balconies stand out. In its pedestrian streets, classic shops alternate with the most innovative and with plenty of bars and restaurants where you can taste the best of Basque gastronomy. We look for the best mortgage, with solutions tailored to you. Ask us! For more information, contact us by visiting our website.",False,renew,False,True,1464.0,False,False,False,False,False,False,flat,"Iturralde, Bilbao",Flat,,,,,,,
100263069,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/dc/7c/1075482576.jpg,20468,22,1,255000.0,flat,sale,93.0,True,3,1,Pozokoetxe,Vizcaya,Basauri,Pozokoetxe,es,,43.2407723,-2.8876598,False,https://www.idealista.com/inmueble/100263069/,4561,"Apartment for sale in Basauri, Pozokoetxe area. The house is located in a building with a concrete structure and a facing façade, with a recently renovated portal and a past ITE. It consists of 85 useful square meters distributed as follows: Hall to long hall distributor. Living room, exterior with access to a large terrace. 3 rooms, spacious, exterior. Large kitchen, with furniture in good condition and ceramic floors. Bathroom with bathtub. 75 square meter terrace with very good orientation and unobstructed views. The entire house is exterior facing south-east. It has low consumption electric heating and hot water by electric water heater. Wooden floors and doors, double glazed PVC windows. Community fees are €60 per month. It has no pending spills nor are they expected in the short-medium term. The house is located in the best area of Pozokoetxe, having all kinds of service stores on the same street, such as; Supermarket, Greengrocer, Butcher, Pharmacy.. . Very close to the school, ambulatory, park. They are currently doing a nearby subway outlet. For more information you can contact us on our website.",False,good,False,True,2742.0,False,False,False,False,False,False,flat,"Pozokoetxe, Basauri",Flat,,,,,,,
91983029,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/d8/b4/1108406504.jpg,,57,5,107500.0,flat,sale,68.0,False,3,1,san francisco,Vizcaya,Bilbao,Ibaiondo,es,San Francisco,43.2542202,-2.9302335,False,https://www.idealista.com/inmueble/91983029/,1050,"KR KUNDINSA Real estate management Sells apartment in San Francisco street, SAN FRANCISCO -CORTES area. HOUSING- FLOOR Apartment in Bilbao, BIZKAIA. It has an area of 68 m² Distributed in 3 rooms with a large corridor, kitchen, bathroom and living-dining room that incorporates an attic area ideal for incorporating built-in wardrobes. All rooms with windows. Very bright apartment due to its height and orientation. It needs INTEGRAL reform. IDEAL AS AN INVESTMENT TO RENT OR AS A USUAL HOME. Do not miss the opportunity, call us and visit it. NEGOTIABLE PRICE. KR KUNDINSA Avda del Ferrocarril nº 2 A Bilbao (Bizkaia) /.",False,renew,False,False,1581.0,True,False,False,False,False,False,flat,"San Francisco, Bilbao",Flat in san francisco,,,,,,,
91636027,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/ba/6c/920278147.jpg,BAJO CON JARDIN ZUGA,43,bj,1300000.0,flat,sale,230.0,True,5,4,"Zugatzarte Etorbidea, 10",Vizcaya,Getxo,Las Arenas,es,Las Arenas Centro,43.3281784,-3.0145777,True,https://www.idealista.com/inmueble/91636027/,9694,"ECHEVARRIA REAL ESTATE SALE SPECTACULAR HOUSING IN CLOSED URBANIZATION IN ZUGAZARTE. Beautiful house in Zugazarte with a large garden of about 500m2, in the heart of Zugazarte, five minutes from the center of Las Arenas in a residential environment. Entering the house we find a hall with a dressing room that leads to a large living / dining room with fireplace, with access to a beautiful glazed porch with access to the garden, this room can be used to live all year round, guest toilet, master bedroom suite with bathroom, three bedrooms with 1 bathroom, kitchen with dining room and utility room with office, service bedroom with another full bathroom. 2 large parking spaces and storage room and concierge. Luxury. If you have any questions, do not hesitate to contact INMOBILIARIA ECHEVARRIA and our real estate advisors will assist you as soon as possible.",False,good,False,True,5652.0,False,False,False,False,False,False,flat,"Las Arenas Centro, Getxo","Flat in Zugatzarte Etorbidea, 10",,True,True,,,,
91617116,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/26/ac/819131825.jpg,682-20,50,3,980000.0,flat,sale,238.0,True,5,4,subdistrict Muelle de las Arenas,Vizcaya,Getxo,Las Arenas,es,Muelle de las Arenas,43.3243694,-3.0168321,False,https://www.idealista.com/inmueble/91617116/,9508,"DESCRIPTION OF THE HOUSING MAGNIFICENT AND SPACIOUS HOUSING JUST A STEP FROM THE CHURRUCA QUAY AND THE LAS ARENAS BEACH, totally updated in facilities, bathrooms and exterior carpentry with an extraordinary distribution and very good height, it has large windows and a large terrace that provide lots of light, very well equipped with cabinets and with two access doors, it is distributed as follows: Large hall with gabanero. Large living room with large windows. Separate dining room with access to a very large terrace. Guest toilet Master bedroom with dressing room, bathroom and access to the terrace. 3 bedrooms with shared bathroom. Kitchen with dining room, clothesline and pantries. Bedroom and bathroom service. 2 garage plots and storage room. Room for bicycles and children's cars.",False,good,False,True,4118.0,True,False,False,False,False,False,flat,"Muelle de las Arenas, Getxo",Flat,,True,True,,,,
100140950,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/59/f5/1094785052.jpg,13960,23,4,480000.0,flat,sale,137.0,True,3,2,subdistrict Basurtu,Vizcaya,Bilbao,Basurto - Zorroza,es,Basurtu,43.2584942,-2.9481524,False,https://www.idealista.com/inmueble/100140950/,1178,"INMOBILIARIA QUORUM sells this very spacious exterior home with unobstructed views in a stately building surrounded by all kinds of services. Distributed in an open-plan living room of about 25 m2, very bright due to its large windows, an independent and fully equipped kitchen in white finish with a window to the patio, a dining room of about 13 m2, a general bathroom with a shower. It has 3 large bedrooms, the main one with a dressing room of about 10 m2 and a bathroom with a shower. Elondo wooden floors, PVC/Climalit windows and natural gas heating and water. Concrete building from 1947 without pending spills and past ITE. It also has a garage plot and attached storage room included in the price very close to the house. Quorum Real Estate Group is made up of a team of more than 40 professionals with more than 20 years of experience in the sector, with strategic locations for its agencies in the center of Bilbao, Basauri, Galdakao, Santutxu, Las Arenas, Barakaldo and Etxebarri.Quorum has come to meet the needs demanded by home buyers and sellers, as well as those with investor profiles or with commercial and business requirements. Since its inception, Quorum has been able to position itself as one of the benchmark real estate agencies in the sector, given its service policy and values where responsibility and meeting the expectations of its customers have become the brand's standards.Guarantee, responsibility and efficiency define the pillars of the Quorum service, always with personalized attention tailored to each client and property.At Grupo Quorum we apply a methodology focused on achieving optimal and profitable results in the shortest time possible, whether it is about buying and selling apartments and real estate or rentals. At Quorum we are very aware of the emotional bond associated with a home or a business project, hence our agents and our advisors know how to accompany you seriously and empathically throughout the buying and selling process, facilitating the search and managing from administrative tasks , the achievement of the energy certificate, home staging, even professional photographs / videos or all the services associated with real estate management. Our own expert marketing team, as well as a legal department will look after the interests of each client in order to avoid incidents and simplify the process of buying or selling homes, chalets, premises or industrial buildings in our area of implementation: Greater Bilbao, as well as in holiday areas and second home projects. Quorum is the leading real estate agency in Vizcaya.",False,good,False,True,3504.0,False,False,False,False,False,False,flat,"Basurtu, Bilbao",Flat,,True,False,,35000.0,,
100967997,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/62/b3/83/1105519040.jpg,2450,26,5,199000.0,flat,sale,72.0,False,2,1,Erandio,Vizcaya,Erandio,,es,,43.3093087,-2.9445859,False,https://www.idealista.com/inmueble/100967997/,5206,"Nice house for sale, very bright, completely renovated, in the center of Erandio, with all services at hand, ambulatory, metro, shops. The house has a large closet at the entrance, which leads to the living room. The kitchen is very spacious and consists of two different areas, one for cooking and the other for dining. The main room has two large built-in wardrobes. The other room has a built-in wardrobe. It has a nice bathroom. Possibility of garage plot, in a nearby building. The property consists of: Living room large kitchen 2 rooms 1 bathroom.",False,good,False,True,2764.0,False,False,False,False,False,False,flat,Erandio,Flat,,True,False,,20000.0,,
100593131,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/c3/41/1092877672.jpg,LCBI22274,42,3,619900.0,duplex,sale,180.0,True,4,3,Calle Abasota,Vizcaya,Getxo,Algorta,es,Zona Usategui - Trinitarios,43.3505927,-3.0147315,False,https://www.idealista.com/inmueble/100593131/,11681,"LA CASA AGENCY sells a wonderful totally exterior house with a garage plot and with the possibility of being a DUPLEX, in the exclusive area of Usategi. The main floor is divided into two clearly differentiated areas, a day area and a night area. The house has 130 square meters on the main floor and 50 meters of premises under cover with the possibility of joining the house; It is also very bright since they are the last floors of the building and it has large windows throughout the house. Upon entering the house we find the day area, which has: - Two entrances to the house, kitchen, three bathrooms, living room and 4 bedrooms. On the upper floor, with independent access, we find a local/storage room of 50 square meters which could be joined to the house with an internal staircase. In this way we could make a luxurious duplex of 180 square meters in the exclusive area of Usategui. The building has an elevator to level 0.",False,good,False,True,3444.0,True,False,False,False,False,False,flat,"Zona Usategui - Trinitarios, Getxo",Duplex in Calle Abasota,,True,True,duplex,,,
100236782,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/29/6a/1074500274.jpg,LCBI21478,46,1,399900.0,flat,sale,117.0,True,3,2,Calle David Zalbide Suhiltzailaren,Vizcaya,Bilbao,Ibaiondo,es,Miribilla,43.2502881,-2.93154,False,https://www.idealista.com/inmueble/100236782/,1442,"LA CASA AGENCY OFFERS FOR SALE HOUSING IN MIRIBILLA. The house has an equipped kitchen, a spacious living-dining room, a master bedroom with an en-suite bathroom with a hydromassage bathtub, two very spacious secondary bedrooms and a second fully equipped bathroom. Regarding the location, it is located in the center of Miribilla, next to the post office and the ambulatory. It also has a DOUBLE garage plot of about 27 square meters and a storage room of about 7 square meters, included in the price. If you are interested in visiting it, do not hesitate to contact us, the reference real estate agency in San Ignacio, we will be happy to assist you. Our office hours are from Monday to Friday from 9:30 a. m. to 2:00 p. m. and from 5:00 p. m. to 8:30 p. m. and Saturdays from 10:00 a. m. to 2:00 p. m.",False,good,False,True,3418.0,True,False,False,False,False,False,flat,"Miribilla, Bilbao",Flat in Calle David Zalbide Suhiltzailaren,,True,True,,,,
101013222,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c0/9b/86/1107024957.jpg,Zierbena JA 303310,11,,270000.0,chalet,sale,120.0,False,1,2,Lugar Barrio Kardeo,Vizcaya,Zierbena,,es,,43.3421692,-3.0896105,False,https://www.idealista.com/inmueble/101013222/,15297,"Mariatomasa real estate offers this magnificent country house in Zierbena, in the Kardeo district.  If you are looking for tranquility, this is your home, 2km from the beach and at the foot of the mountain, apart we find nearby services, such as neighborhood shops, sports center, bus stop.. .  It connects with the metropolitan area of Bilbao thanks to the proximity of the Cantabrian Highway.   As for the property consists of a plot of 350m2 divided into two areas, the terrace, with barbecue and the orchard, completely fenced.  Inside the house we find 2 floors that lead to 2 bedrooms, 2 kitchens, 2 bathrooms.  Finally we find the diaphanous attic.   Each floor has about 40m2 or so.  Separate entrance for car and people.",False,good,False,,2250.0,False,False,False,False,False,False,chalet,Zierbena,House in Lugar Barrio Kardeo,,True,True,,,,
99899628,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/a1/4a/1059713296.jpg,LCBI16045,33,2,219990.0,flat,sale,85.0,True,3,2,subdistrict Arangoiti,Vizcaya,Bilbao,Deusto,es,Arangoiti,43.2738745,-2.9465715,False,https://www.idealista.com/inmueble/99899628/,1529,"BRAND NEW HOUSING IN ARANGOITI, DEUSTO. The apartment consists of three bedrooms, two bathrooms, open plan living-dining room and kitchen; with an air modern and sophisticated. Carried out by great trusted professionals, designed in detail and with the best qualities. Great opportunity to enter a NEW, brand new home. The house is located near supermarkets, banks, small shops and green areas where children can play. Do not miss this opportunity and ask us any questions. Regardless of whether your wish is to find your first home or you are thinking of a change, please do not miss the opportunity to come and visit and assess such an interesting option. THE SEARCH FOR THE HOME YOU HAVE ALWAYS DREAMED OF, CAN START HERE AND NOW.",True,good,False,True,2588.0,True,False,False,False,False,False,flat,"Arangoiti, Bilbao",Flat,,,,,,,
100761648,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/e4/45/1098228667.jpg,14344,26,3,469000.0,flat,sale,161.0,True,6,1,subdistrict Plaza Circular,Vizcaya,Bilbao,Abando - Albia,es,Plaza Circular,43.2600974,-2.9273539,False,https://www.idealista.com/inmueble/100761648/,697,"EXCLUSIVE QUORUM.House for sale to reform of 135m2 useful near the circular square.The property has many possibilities to be able to distribute them according to the needs, due to its large size in terms of m2, and its rectangular shape.The apartment is currently distributed as follows: entrance hall, six bedrooms, kitchen and bathroom.It has a viewpoint at the front of the house, facing the same street as the entrance to the building. The building has an elevator at ground level.The situation of the building is ideal to be able to enjoy all the comforts of the city.Having all the means of transport next to and the commercial areas of Bilbao. If you are looking for Real Estate Agencies in Bilbao.Quorum is the real estate company that can help you buy, sell or rent your apartment, home or premises.23 years of experience with 7 Real Estate Offices and more than 40 professionals with great background in the real estate sector through a methodology based on rigor, commitment and responsibility through personalized treatment and with the advice of its own legal department.Always with the awareness that a property can become a home, an investment or the start-up of a large project; The objective is to accompany our clients from beginning to end to satisfy expectations and feed illusions. Guarantee, responsibility and efficiency define the pillars of the Quorum service.At Grupo Quorum we apply a methodology focused on achieving optimal results and benefits in the shortest possible time.At Quorum we are very aware of the emotional bond associated with a home or a business project, hence our agents and our advisors know how to accompany you seriously and empathically throughout the buying and selling process, facilitating the search and managing from administrative tasks , the achievement of the energy certificate, home staging, even professional photographs / videos or all the services associated with real estate management.Our own expert marketing team, as well as a legal department will look after the interests of each client in order to avoid incidents and simplify the process of buying or selling homes, chalets, premises or industrial buildings in our area of implementation: Greater Bilbao, as well as in holiday areas and second home projects. Quorum is the leading real estate agency in Vizcaya.Locate our real estate agency in ADDRESS.",False,renew,False,True,2913.0,False,False,False,False,False,False,flat,"Plaza Circular, Bilbao",Flat,,,,,,,
100683853,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/bc/23/1110057104.jpg,,31,4,109000.0,flat,sale,60.0,True,2,1,Hernán Cortés,Vizcaya,Portugalete,Buenavista,es,,43.3251545,-3.0289171,False,https://www.idealista.com/inmueble/100683853/,10272,"Elkano Real Estate sells an exclusive home on C/ Hernán Cortés, Kabieces. The house has 2 bedrooms, living room, kitchen and bathroom. The house is located in a magnificent location since it is within walking distance of schools, shops, restaurants and public transport. You want to know more? We will be happy to help you choose the best home for you. The Elkano Real Estate Agency has eleven offices located in Barakaldo, Basurto, Begoña, Campo Volantín, Ibarrecolanda, Portugalete, San Ignacio, Santutxu, Txurdinaga, Zabalbide and Zurbaranbarri. We have more than a decade of experience behind us in the real estate sector, which guarantees our clients an agile and efficient management in the sale or rental of their property. We are dedicated to the commercialization of homes, farms, premises or other properties, putting the owner of the property in contact with the potential client, thus facilitating an agreement between the two. We have free property valuations.In addition, we have the following free services: -Financial advice: Our Agency has a team of economists who offer their knowledge and experience in the financial sector to provide you with the advice you need for any possible investment. -Inheritance management service: We offer advice and representation in the declaration of heirs, inheritances with a will, inheritances without a will, types of wills and information on inheritance taxes, as well as the term to pay them and the necessary documentation to make the declaration. -Reform service: From the first moment we start working on your project, we will prepare a personalized plan adapted to your needs.In this way, depending on the space that it is, we will use some elements or others, to generate a specific environment.For this, we are always aware of the latest market trends, thus offering totally innovative results. -Supply service We help our clients to make changes of ownership of the supplies, guaranteeing the best price, managing the process in the most efficient and quick way possible. -Moving service We have qualified personnel who will offer their attention and put all their knowledge in your favor for removals.We work to meet your needs and perform a high quality service.In addition, we have all the necessary tools to guarantee a safe move.",True,renew,False,False,1817.0,True,False,False,False,False,False,flat,"Buenavista, Portugalete",Flat in Hernán Cortés,,,,,,,
100372109,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/b1/eb/1081224928.jpg,LCBI21781,27,2,329900.0,flat,sale,103.0,True,4,2,San Adrian Etorbidea,Vizcaya,Bilbao,San Adrián - La Peña,es,San Adrián,43.2479428,-2.9328276,False,https://www.idealista.com/inmueble/100372109/,1684,"LA CASA AGENCY sells a beautiful home on AVENIDA SAN ADRIAN. The house has 4 bedrooms and 2 bathrooms, a kitchen and a spacious living room with a balcony and is distributed as follows: Upon entering the house we find the hall, which gives us access to the kitchen on the right and the living room in front. The living room is very spacious and is divided into two rooms; a dining area and another rest area, it also has access to the balcony of the house where you can enjoy wonderful views of Pagasarri and the Garellano towers. The kitchen is fully equipped, its size is quite large since it has a good distribution. From here you can access the night area through a corridor, clearly differentiated as there are 4 bedrooms with bathrooms. Direct garage space and has an elevator.",False,good,False,False,3203.0,True,False,False,False,False,False,flat,"San Adrián, Bilbao",Flat in San Adrian Etorbidea,,True,True,,,,
