propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,floor,neighborhood,hasLift,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100367074,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/ec/90/1082004981.jpg,MAV02594,33,1650000.0,chalet,sale,307.0,False,4,4,barrio Palomas,Madrid,Madrid,Hortaleza,es,40.4516804,-3.6240406,False,https://www.idealista.com/inmueble/100367074/,7785,"DE SALAS Ref. MAV2594 les presenta este bonito chalet adosado de estilo moderno, que llama la atención por sus grandes ventanales de techo a suelo en el salón, integrándose magistralmente con el porche y el jardín.  Se trata de una vivienda de 307 m2 con 4 plantas y ascensor desde la planta semisótano hasta la buhardilla.  La zona de porche con suelo de tarima de madera de Ipé, donde sus actuales propietarios han diseñado un bonito salón de verano, destaca sobre el césped natural que conduce a una original piscina. Un precioso granado protagoniza el jardín, con una vegetación muy cuidada, gracias al riego automático por difusores en el césped y goteo en arbolado y arbustos.  PLANTA PRINCIPAL: Accedemos a la vivienda atravesando un bonito jardín delantero con porche. Al entrar ya vemos la apertura del salón al jardín, gracias a los grandes ventanales de suelo a techo por los que la luz natural entra y baña toda la planta.  El salón-comedor (50m2), muy espacioso, con cómoda distribución, nos invita a sentarnos plácidamente en el sofá.  La cocina (13m2) tiene unas originales paredes de cristal traslúcido, permitiendo la entrada de luz desde el salón. Otra gran ventana, está orientada a la fachada principal, y destaca por sus armarios para almacenaje, una práctica zona de desayuno y electrodomésticos integrados en el mobiliario.  Esta misma planta cuenta con un aseo para invitados y un práctico armario gabanero.  PLANTA PRIMERA: Al subir, tanto por ascensor como por escaleras, nos hallamos ante un hall de 7m2 que distribuye las 3 habitaciones de esta planta.  El precioso dormitorio principal (20m2), con vestidor propio y cuarto de baño en suite, tiene la bañera de hidromasaje junto a un gran ventanal. Tras éste, se encuentra una gran jardinera que otorga una luz muy especial al baño. Equipado con WC, bidé, lavabo de doble seno y prácticamente todas sus paredes de espejo, este baño será sin duda una de las estancias más impactantes de la vivienda. El dormitorio 2, con terraza privada (5m2) y el dormitorio 3, ambos con armarios empotrados, comparten un moderno cuarto de baño con ducha.  PLANTA SEGUNDA: Dormitorio 4 (30m2), destaca por su propio salón integrado, su terraza privada (12m2) y cuarto de baño con gran ducha y ventanal de suelo a techo con salida hacia la terraza trasera.  PLANTA SEMISÓTANO: Cuarto de máquinas con zona de lavandería y planchado.  Garaje para 3 ó incluso 4 vehículos (62m2) con altura de techo de 2,30m. Puede hacerse un dormitorio de servicio.  La vivienda tiene el suelo de tarima de madera de Wengué, calefacción de gas natural y aire acondicionado con bomba de calor, conductos internos y termostatos individualizados en cada estancia. Además cuenta con sistema de placas solares con el consecuente ahorro energético y medioambiental.  Cerramientos exteriores de aluminio tipo climalit de la prestigiosa marca Technal, con doble aislamiento y cámara de aire.  Paredes y suelos en baños de mármol de Carrara y encimeras de Corian.  Luces de emergencia en toda la vivienda en caso de apagones y luces con apagado automático en el garaje.  Detectores de humos, Videoportero, aspiración centralizada en todas las plantas y toma de TV en la cocina.  Este conjunto de chalets adosados cuenta con vigilancia 24 horas con conserje físico.  Fachada recubierta de losas de mármol travertino romano con cámara de aire para otorgar a toda la vivienda el mejor aislamiento térmico y acústico.  Nos encontramos sin duda, ante uno de los chalets de lujo mejor construidos de la zona, con unas magníficas calidades constructivas, enormes ventanales, grandes espacios y luz a raudales.",True,good,False,5375.0,True,False,False,False,,False,False,True,True,chalet,terracedHouse,"Palomas, Madrid",Chalet adosado,,Palomas,,,
100785424,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/fb/93/1098793260.jpg,W-02RQK8,33,480000.0,flat,sale,106.0,True,3,2,barrio Salvador,Madrid,Madrid,San Blas,es,40.449228,-3.6305123,False,https://www.idealista.com/inmueble/100785424/,7175,"Piso recién reformado de tres dormitorios Engel & Völkers pone a la venta este piso de 3 dormitorios y 2 baños situado en una de las mejores urbanizaciones del barrio Salvador, al lado del parque Quinta de los Molinos.  La vivienda ha sido reformada en su totalidad recientemente, por lo que está de estreno para entrar a vivir. Cuenta con un amplio salón comedor con cocina abierta.  Los tres dormitorios tienen armarios empotrados y el principal tiene baño en suite. Los suelos de la vivienda son de tarima flotante y gres. La calefacción es individual de gas y el agua caliente comunitaria.  El piso tiene orientación este.  Respecto a la memoria de calidades de la reforma, cabe mencionar la construcción sobre solera ventilada y forjado aligerado tipo caviti. Tomas de antena colectiva y conexión para internet en salón comedor y en los 3 dormitorios. Video portero instalado y puerta de entrada acorazada. Tabiquería y falso techo de pladur con estructura metálica, placas de poliuretano de 4 centímetros y lana de roca con aislamiento térmico y acústico. Plaqueta cerámica en baños y tarima de alta gama sobre base aislada. Ventanas con sistema Kommerling Aplus 76 vidrio doble cámara 4/16/4 con control solar y baja emisión. Persianas de lamas de aluminio y motorizadas. En la cocina, encimeras porcelánicas y península instalada. Horno y microondas digital. Placa de inducción. Campana decorativa de 90 centímetros. Fregadero inox bajo encimera y grifería cromo monomando. El Salvador, zona en la que se encuentra ubicado este piso a la venta a través de Engel & Völkers, es uno de los barrios residenciales que componen el distrito de San Blas, al este de Madrid. Sus límites son, por el norte, la Avenida de América y la Avenida de Aragón; por el este, la carretera a Vicálvaro; por el sur la calle de Alcalá y por el oeste, la prestigiosa calle de Arturo Soria. El barrio de El Salvador cuenta con un equipamiento completo, además de una importante zona empresarial en crecimiento al lado de la Avenida de América. El Salvador cuenta con abundantes comercios de barrio, además de estar situado entre dos centros comerciales: Arturo Soria Plaza y Alcalá Norte. La zona ofrece buenas comunicaciones en transporte público, con fácil acceso en coche desde el centro y a cualquier punto de la ciudad a través de la M-30 o M-40.  Este piso ubicado en el barrio de El Salvador, dentro del distrito de San Blas y en el área de La Quinta de Los Molinos, es una gran oportunidad de compra tanto por su agradable distribución como por su excelente ubicación cerca de la conocida calle de Arturo Soria.  Además, este excelente piso cuenta con la ventaja de encontrarse situado en un entorno con abundantes zonas verdes entre las que cabe destacar el parque de La Quinta de los Molinos, por lo que puede ser la casa perfecta para todos aquellos que deseen vivir en una zona tranquila, bien equipada y cercana al centro de Madrid.",True,good,False,4528.0,True,False,True,False,,False,False,,,flat,,"Salvador, Madrid",Piso,,Salvador,True,,
99854139,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/96/7b/1057531661.jpg,VM2212007,28,260000.0,studio,sale,44.0,True,0,1,Calle de Blasco de Garay,Madrid,Madrid,Chamberí,es,40.4364867,-3.7100469,False,https://www.idealista.com/inmueble/99854139/,2254,"Loft en venta en Arapiles. LOFT MUY LUMINOSO A REFORMAR EN BLASCO DE GARAY. Aproperties pone a la venta un precioso loft abuhardillado a reformar en la demandada calle de Blasco de Garay, en pleno barrio de Chamberí. Se trata de un 7º piso, el último del inmueble, lo que le proporciona mucha luminosidad. Desde las ventanas se pueden disfrutar de unas vistas maravillosas de todos los tejados y el cielo de Madrid que resulta muy agradable y despejado. El inmueble es un loft/estudio que tiene 44 m² de catastro de los cuales 38 m² son útiles de vivienda, consta amplio salón/dormitorio, con cocina independiente y cuarto de baño. Tiene calefacción central y aire acondicionado por split. La parte de baja de la buhardilla está aprovechada al máximo con unos enormes armarios que permiten gran almacenaje. Es una oportunidad única de vivir en el prestigioso barrio de Chamberí y disfrutar de todas sus ventajas tanto culturales como de ocio. ¿Te imaginas vivir aquí?",True,renew,False,5909.0,True,False,False,False,"[{'name': 'atticStudioType', 'text': 'Buhardilla'}]",False,False,,,flat,studio,"Arapiles, Madrid",Estudio en Calle de Blasco de Garay,7,Arapiles,True,,
100783323,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/fa/7d/1098895186.jpg,W-02ROPP,35,690000.0,flat,sale,115.0,True,3,2,barrio Salvador,Madrid,Madrid,San Blas,es,40.4462721,-3.6307996,False,https://www.idealista.com/inmueble/100783323/,6994,"Piso recién reformado con patio de 60 metros Engel & Völkers pone a la venta este recién reformado piso, situado en una de las mejores urbanizaciones del barrio Salvador, al lado del Parque Quinta de los Molinos y muy próximo a la calle Arturo Soria. Se trata de un piso de 115 metros cuadrados de superficie construida con un patio/terraza de aproximadamente 60 metros cuadrados. A este patio se puede acceder desde el salón y desde uno de los dormitorios.  La vivienda tiene 3 dormitorios, un luminoso y amplio salón comedor con cocina americana, y 2 baños, uno de ellos en suite.  La cocina está amueblada y con los electrodomésticos recién instalados. Los suelos de la vivienda son de tarima flotante y gres. La calefacción es individual de gas y el agua caliente comunitaria.  El piso es muy luminoso, con orientación oeste.  Respecto a la memoria de calidades de la reforma, cabe mencionar la construcción sobre solera ventilada y forjado aligerado tipo caviti. Tomas de antena colectiva y conexión para internet en salón comedor y en los 3 dormitorios. Video portero instalado y puerta de entrada acorazada. Tabiquería y falso techo de pladur con estructura metálica, placas de poliuretano de 4 centímetros y lana de roca con aislamiento térmico y acústico. Plaqueta cerámica en baños y tarima de alta gama sobre base aislada. Ventanas con sistema Kommerling Aplus 76 vidrio doble cámara 4/16/4 con control solar y baja emisión. Persianas de lamas de aluminio y motorizadas. En la cocina, encimeras porcelánicas y península instalada. Horno y microondas digital. Placa de inducción. Campana decorativa de 90 centímetros. Fregadero inox bajo encimera y grifería cromo monomando. El Salvador, zona en la que se encuentra ubicado este piso a la venta a través de Engel & Völkers, es uno de los barrios residenciales que componen el distrito de San Blas, al este de Madrid. Sus límites son, por el norte, la Avenida de América y la Avenida de Aragón; por el este, la carretera a Vicálvaro; por el sur la calle de Alcalá y por el oeste, la prestigiosa calle de Arturo Soria. El barrio de El Salvador cuenta con un equipamiento completo, además de una importante zona empresarial en crecimiento al lado de la Avenida de América. El Salvador cuenta con abundantes comercios de barrio, además de estar situado entre dos centros comerciales: Arturo Soria Plaza y Alcalá Norte. La zona ofrece buenas comunicaciones en transporte público, con fácil acceso en coche desde el centro y a cualquier punto de la ciudad a través de la M-30 o M-40.  Este piso ubicado en el barrio de El Salvador, dentro del distrito de San Blas y en el área de La Quinta de Los Molinos, es una gran oportunidad de compra tanto por su agradable distribución como por su excelente ubicación cerca de la conocida calle de Arturo Soria.  Además, este excelente piso cuenta con la ventaja de encontrarse situado en un entorno con abundantes zonas verdes entre las que cabe destacar el parque de La Quinta de los Molinos, por lo que puede ser la casa perfecta para todos aquellos que deseen vivir en una zona tranquila, bien equipada y cercana al centro de Madrid.",True,good,False,6000.0,True,False,True,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,,,flat,,"Salvador, Madrid",Piso,,Salvador,True,,
100124648,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/22/7c/1071451206.jpg,W-02OENG,27,3950000.0,chalet,sale,1077.0,False,7,7,barrio Somosaguas,Madrid,Pozuelo de Alarcón,Somosaguas,es,40.4241704,-3.7881437,False,https://www.idealista.com/inmueble/100124648/,7187,"Única y exclusiva propiedad en Somosaguas Engel & Völkers le ofrece la oportunidad de adquirir una de las casas más exclusivas de Madrid. Declarada Bien de Interés Cultural (BIC) como Monumento del Patrimonio Español. Enclavado en Somosaguas se encuentra este impresionante chalet, único e irrepetible, que nos seduce por su elegante arquitectura. Construido por Javier Carvajal, uno de los arquitectos españoles más célebres del siglo XX. El diseño de la vivienda crea una combinación de líneas limpias y proyección hacia el exterior gracias a los elementos sobredimensionados de cristal que hacen que las zonas al aire libre se integren en los interiores. La vivienda, con 1077 metros construidos y 4350 metros de parcela, destaca por la luz que envuelve sus estancias y su privacidad en una de las mejores zonas de esta exclusiva urbanización, donde la magnífica vegetación y las vistas se disfrutan en plenitud.  Está proyectada sobre una superficie en pendiente, en la que se posa formando tres plataformas que distribuyen los espacios alrededor de dos patios.  La casa nos acoge con un amplio distribuidor, salón con varios ambientes, comedor independiente, biblioteca y despacho. Una impresionante cocina con office, zona de servicio y lavandería completan la zona social.  En la zona privada destaca una impresionante máster suite con dos dormitorios, vestidor y baño en suite. Tres dormitorios secundarios todos con baño en suite que comparten amplios salones privados y todos con salidas directas al jardín. El interior y exterior de la vivienda destaca por su espectacular revestimiento, muros de hormigón que la hacen única en la zona.  En definitiva exclusividad, diseño y lujo en zona prime! Somosaguas es una de las zonas más atractiva de la zona noroeste. A la excelente ubicación geográfica, hay que sumar la gran cantidad de vías de conexión con otros municipios, sobre todo, la proximidad con el centro de Madrid. Vivir en Somosaguas junto a amplias extensiones de zonas verdes y con salidas directas a las principales carreteras es un privilegio. Esta zona resulta atractiva para familias de poder adquisitivo alto, que busquen una primera residencia de alto nivel. Las infraestructuras cercanas son excelentes y goza de gran número de servicios cercanos a las zonas residenciales. Privacidad, tranquilidad, seguridad y un exquisito gusto, se aúnan consiguiendo el enclave y la casa perfecta, difícil de describir con palabras las sensaciones que nos invaden al visitar la zona, el entorno y esta magnífica y única residencia.",False,good,False,3668.0,True,False,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,,,chalet,independantHouse,"Somosaguas, Pozuelo de Alarcón",Casa independiente,,Somosaguas,,,
100912383,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/ea/81/1103117116.jpg,J urg 145,38,145000.0,flat,sale,56.0,True,1,1,Calle Virgen de Belen,Madrid,Madrid,Carabanchel,es,40.3905357,-3.7246539,False,https://www.idealista.com/inmueble/100912383/,3410,"REF: j urg 145 ***AGENDA TU VISITA AL WHATSAPP 6.6. 0.6. 3.7. 0.0. 4*** Desde LA CASA AGENCY comercializamos este luminoso piso en la Calle Virgen de Belén. Se trata de una 3ª planta completamente exterior. Distribuida en salón-comedor, cocina, terraza, 1 dormitorio y un baño completo. El inmueble cuenta con doble orientación, proporcionando ventilación cruzada y mucha luz en todas las estancias. La vivienda se encuentra a tan solo unos minutos de las estación de metro Urgel. No dude y consulte disponibilidad para visitar el inmueble.",True,good,False,2589.0,False,False,False,False,,False,False,,,flat,,"Opañel, Madrid",Piso en Calle Virgen de Belen,3,Opañel,False,,
100101355,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/7d/4d/1069111236.jpg,VM2301013,21,829000.0,flat,sale,106.0,True,3,4,Calle de San Bernardo,Madrid,Madrid,Centro,es,40.4249116,-3.7084902,False,https://www.idealista.com/inmueble/100101355/,988,"Piso en venta a estrenar en Universidad  PISO EXTERIOR CON BALCÓN EN SAN BERNARDO. En el distrito de Chamberí, en la emblemática calle de San Bernardo, en la tercera planta de un edificio clásico de 1900 con ascensor, encontramos una cómoda vivienda exterior con balcón a la calle, en la que se ha llevado a cabo una reforma de diseño, con muebles a medida y una cuidada iluminación indirecta para potenciar ambientes acogedores. Se accede a la propiedad a través de un hall-distribuidor que da paso al salón-comedor con cocina integrada, completamente equipada con electrodomésticos de alta gama. Zona de día con sofás y televisión de pantalla plana. La zona de noche está compuesta por 3 dormitorios, dos de ellos con baño en suite, uno con bañera y otro con ducha. El tercer baño hace las funciones de aseo de cortesía. La propiedad está equipada con aire acondicionado por conductos, calefacción individual, carpintería de madera a medida y excelentes acabados diseñados por un equipo de interioristas que no deja escapar detalle alguno para crear un producto ideal tanto de inversión como de vivienda habitual. ¿Te imaginas vivir aquí?",False,good,False,7821.0,True,False,False,False,,False,False,,,flat,,"Malasaña-Universidad, Madrid",Piso en Calle de San Bernardo,3,Malasaña-Universidad,True,,
100157353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/2b/67/1093231513.jpg,W-02QC0F,39,1350000.0,chalet,sale,450.0,False,6,5,barrio Prado de Somosaguas,Madrid,Pozuelo de Alarcón,Zona Prado de Somosaguas - La Finca,es,40.4138032,-3.7900312,False,https://www.idealista.com/inmueble/100157353/,7308,"Precioso Chalet Pareado Precioso Chalet Pareado en conjunto residencial con acceso restringido. Espléndidamente distribuido en tres plantas. Consta de 450m2 construidos sobre parcela de 507 m2, jardín propio con cenador y acceso directo a la piscina. Cuenta con 6 dormitorios, 5 baños, orientación sur, y garaje para dos coches. La Propiedad esta distribuida de la siguiente manera:  SÓTANO: En esta planta de acceso directo al garaje, la casa cuenta con un salón multiusos con mucha luz, ideal como zona de esparcimiento, dormitorio de servicio con baño, un dormitorio con baño, trastero y cuarto de instalaciones. PLANTA BAJA: Zona social de la casa. Recibidor, amplio salón con chimenea, espacioso comedor principal, cocina con office, cuarto de lavado y plancha (todas estas estancias tienen acceso a la terraza exterior), despensa, y un dormitorio con baño. PRIMERA PLANTA: Zona de dormitorios principales. Dos dormitorios con un baño. Suite principal con terraza, baño, y vestidor con altillo diáfano. Adicionalmente hacemos de vuestro conocimiento que la casa posee las siguientes características: Calefacción: individual gas natural. Aire acondicionado. Alarma Piscina. Urb. cerrada con vigilancia 24 h. Por su ubicación excepcional, la casa se encuentra en una de las zonas más demandadas y exclusivas de Pozuelo de Alarcón. Excelentes comunicaciones de transporte público a la capital y accesos a los tres grandes ejes de la A-6, la M-500 y la M-40, el entorno, de calles tranquilas, goza de amplias zonas verdes y del servicio de supermercados, grandes centros comerciales y de ocio. Además, en sus alrededores se ubican algunos de los colegios, centros educativos y universidades de referencia en la Comunidad de Madrid, todo esto se unifica para que sus residentes puedan disfrutar de un estilo de vida privilegiado.",False,good,False,3000.0,True,False,False,False,,False,False,True,True,chalet,semidetachedHouse,"Prado de Somosaguas, Pozuelo de Alarcón",Chalet pareado,,Prado de Somosaguas,,,
97497393,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/0d/2b/981169567.jpg,VP17112,43,2490000.0,duplex,sale,358.0,True,4,3,barrio Nueva España,Madrid,Madrid,Chamartín,es,40.4664725,-3.6804954,False,https://www.idealista.com/inmueble/97497393/,5866,"Magnífico y espectacular dúplex de lujo a estrenar en la exclusiva zona de Nueva España.  Edificio muy exclusivo y vanguardista, con todos los servicios, utilizando materiales de alta gama e inmejorables calidades Gran salón comedor con acceso a terraza/jardín de 181 m2. Cuatro amplios dormitorios y cuatro baños, dos de ellos en suite. Cocina totalmente equipada con materiales de primerísima calidad. Calefacción por suelo radiante de agua caliente y fría con control electrónico con un sistema de apoyo autónomo de refrigeración por aire acondicionado. Acabados de excelente calidad. Cómodo acceso desde planta calle, su diseño permite a toda la vivienda gozar de un espacio de intimidad, aun en las zonas exteriores, respecto de la vivienda contigua y las superiores. El edificio muy exclusivo y vanguardista utilizando materiales de alta gama e inmejorables calidades. Las zonas comunes cuentan con una piscina climatizada, gimnasio, jacuzzi y sauna con zona de vestuarios y baños. Están incluidos en el precio 2 plazas de garaje y trastero. Aproximadamente un 30 % de los inmuebles que tenemos en esta zona solo están anunciados en nuestra web por expreso deseo de los propietarios. Para verlos pinche por favor en el enlace adicional ubicado en la parte final del anuncio.",False,good,False,6955.0,True,False,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}]",False,False,True,True,flat,duplex,"Nueva España, Madrid",Dúplex,1,Nueva España,True,,
98635994,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/15/84/1035933405.jpg,W-02Q2JC,24,819000.0,flat,sale,91.0,True,2,2,barrio Sol,Madrid,Madrid,Centro,es,40.4178033,-3.705076,False,https://www.idealista.com/inmueble/98635994/,157,"Piso exterior de dos dormitorios en Callao Engel & Völkers vende este atractivo piso de moderna reforma en una de las mejores zonas del centro de Madrid junto a la Plaza de Callao. Esta vivienda de 91m2 es exterior y está en una 5ª planta de un edificio señorial de principios del siglo XIX. La finca es de 5 plantas, dispone de ascensor. Este inmueble está actualmente en obras cuya finalización está prevista para el 31 de octubre de este año. Es un piso muy luminoso ya que cuenta con ventana en el salón que da a la calle y otras a un patio interior. Consta de 2 habitaciones y 2 baños completos. Se entrega totalmente amueblado con piezas de diseño hechas a medida, acabados en madera y una excelente iluminación mediante luces LED. Cocina independiente y muy luminosa a un patio interior, está equipada con todos los electrodomésticos como horno, placa vitrocerámica, lavadora, lavavajillas, frigorífico. La casa dispone de aire acondicionado frío-calor, calefacción por gas natural individualizada. Es sin duda, el mejor lugar para vivir en una vivienda amplia, cómoda y muy cerca a los principales atractivos turísticos del centro de Madrid. La propiedad se encuentra en el distrito Centro, situada a pocos metros de la emblemática puerta del Sol y la Gran Vía. Cuenta con una ubicación inmejorable en el centro de Madrid, donde se puede disfrutar de todo tipo de oferta de ocio como teatros, bares, restaurantes, oferta comercial y tiendas. Una gran parte del barrio está incluido dentro del Área de Prioridad Residencial, se traduce en un entorno peatonal y el tráfico está limitado a transporte público y residentes. El piso está ubicado muy cerca al gran complejo de Canalejas, levantado sobre siete históricos edificios del Barrio y que alberga el primer Hotel Four Seasons de España, una galería comercial y 22 viviendas de lujo, lo que dotara al barrio de un carácter más exclusivo. Esta propiedad única se encuentra ubicada entre tres estaciones de transporte, Sol, Sevilla, Tirso de Molina y también la estación de tren de cercanías de corta distancia. Las líneas de autobús clave son accesibles a pocos minutos andando desde la vivienda.",False,good,False,9000.0,True,False,False,False,,False,False,,,flat,,"Sol, Madrid",Piso,,Sol,True,,
98444832,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/6d/a2/1012589484.jpg,VMO2208001,40,1150000.0,flat,sale,144.0,True,3,2,Calle Miguel Gila,Madrid,Madrid,Moncloa,es,40.4657126,-3.7921197,False,https://www.idealista.com/inmueble/98444832/,9245,"Piso en venta con jardín en Miguel Gila. BAJO CON JARDÍN, PISCINA Y PLAZAS DE GARAJE INCLUIDAS EN PRECIO EN VALDEMARÍN. Fantástico bajo con jardín en Valdemarín. Consta de 144 m² de vivienda con un hall distribuidor que da acceso a una cocina amplia con salida al jardín, salón comedor con grandes ventanales al jardín. La zona de noche consta de tres habitaciones, la principal con zona de vestidor y cuarto de baño en suite. Las otras dos habitaciones de muy buen tamaño, las dos con armarios empotrados y ventana al jardín, comparten un cuarto de baño. Toda la casa tiene vistas o salida al precioso jardín de 150 m² que rodea la casa. Orientación mediodía lo que aporta muchísima luz a toda la casa. Calefacción individual por gas. Aire acondicionado por conductos en toda la casa. Urbanización muy tranquila con pocos vecinos, piscina y jardín. Dos plazas de garaje y trastero incluidas en el precio. ¿Te imaginas vivir aquí?",True,good,False,7986.0,True,False,False,False,,False,False,True,True,flat,,"Valdemarín, Madrid",Piso en Calle Miguel Gila,bj,Valdemarín,True,,
100539027,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/0c/97/1091061716.jpg,10007707,32,164000.0,flat,sale,69.0,False,3,1,Calle de José Arcones Gil,Madrid,Madrid,Ciudad Lineal,es,40.4337171,-3.6381308,False,https://www.idealista.com/inmueble/100539027/,5868,"Vivienda 2 pone a la venta estupendo piso de tres dormitorios y terraza en la calle de José Arcones Gil a la altura de Ascao y Hermanos García Noblejas en Pueblo Nuevo, distrito de Ciudad Lineal. La vivienda es una tercera planta de 69 metros cuadrados con ascensor aprobado en junta. , ubicada en una finca bien conservada, con ITE favorable y un vecindario muy agradable. Al entrar a la vivienda, te encuentras un espacio abierto en el que está ubicado el salón-comedor con acceso a una estupenda terraza, asimismo. El inmueble está en muy buenas condiciones, y todas las estancias con ventilación natural calefacción de gas natural. Estamos hablando de una vivienda con múltiples posibilidades de distribución, ya que en origen contaba con 3 habitaciones para actualizar. Perfecto producto tanto para uso como vivienda habitual o como inversión dada la buena rentabilidad que ofrecen los alquileres. Está ubicada en el barrio de Pueblo Nuevo, una zona rodeada de todo tipo de comercios; zonas de descanso, con jardines y parques; servicios públicos y privados, centros de salud, supermercados, cafeterías, bibliotecas, colegios, etc. Perfectamente comunicado con la boca de metro Ascao, línea 7 de metro, además de las líneas 28, 109,38-113-148-N5. ¡No dudes en contactarnos para visitarla!",True,renew,False,2377.0,True,False,True,True,,False,False,,,flat,,"Pueblo Nuevo, Madrid",Piso en Calle de José Arcones Gil,3,Pueblo Nuevo,False,,
100318509,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b9/2d/b5/1077937525.jpg,10007685,27,297500.0,flat,sale,82.0,True,3,1,Calle de Palencia,Madrid,Madrid,Tetuán,es,40.4513865,-3.7002143,False,https://www.idealista.com/inmueble/100318509/,3860,"Vivienda2 ofrece un nuevo producto en cartera, estupenda para inversión, en la Calle de Palencia, es una vivienda práctica, y versátil, puede comprarse para uso propio o para alquilar, con posibilidad de seguir con los inquilinos actuales y obtener una alta rentabilidad desde el primer día. Está situada en una zona muy bien comunicada, justo al lado de la calle del Aviador Zorita, Se trata de un bajo con ascensor, con una luz natural bastante buena, el salón-comedor de muy buen tamaño y cocina equipada con muebles y electrodomésticos, la vivienda está distribuida con tres dormitorios, dos de gran tamaño y uno individual, son 82m², sin duda es una propiedad con gran potencial. La zona: situada en la calle Palencia, buena oferta de ocio, restauración y servicios en la que cabe destacar su cercanía a las principales calles de la zona como el Aviador Zorita y General Perón y muy cerca de Nuevos Ministerios, una muy buena micro-zona dentro del barrio. Acceso a pocos minutos a los metros de Alvarado, Santiago Bernabéu, y al de Cuatro Caminos, goza del privilegio de estar muy cerquita de uno de los principales pulmones de Madrid, la Dehesa de la Villa. En definitiva, se trata de una oportunidad única en el barrio, con una ubicación inmejorable, una vivienda con unas características muy singulares que es mejor veas por ti mismo, llámanos ya, vayamos a visitarla y comprobemos si es la vivienda que estás buscando. Consúltenos en el 91 535 94 97 o a través de nuestro formulario de contacto.",True,renew,False,3628.0,True,False,True,True,,False,False,,,flat,,"Cuatro Caminos, Madrid",Piso en Calle de Palencia,,Cuatro Caminos,True,,
97785198,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c6/cc/46/1029561173.jpg,CLK00/UI/2022/002268,22,340000.0,flat,sale,70.0,False,2,2,Calle de San Germán,Madrid,Madrid,Tetuán,es,40.4560995,-3.6999623,False,https://www.idealista.com/inmueble/97785198/,4384,"¡Magnífica vivienda reformada con excelente ubicación! Clikalia presenta este inmueble a patio de manzana reformado de 70m2 situado en una 2ª planta con ascensor, ubicado en la calle San Germán, en el barrio de Castillejos, distrito Tetuán, Madrid. La vivienda ha sido completamente reformada y está representada por imágenes reales tras la finalización de la obra. El mobiliario es representativo para visualizar las dimensiones reales de la estancia y un ejemplo de cómo queda la vivienda decorada. El piso consta de 2 habitaciones con armarios empotrados, salón-comedor, cocina abierta equipada y 2 baños, uno de ellos en el dormitorio principal. La vivienda cuenta además con calefacción y aire acondicionado. Este inmueble cuenta con una ubicación excelente ya que se encuentra a pocos minutos a pie del Estadio Santiago Bernabéu y del Parque de San Germán. A su vez, muy próximo a múltiples paradas de autobús y metro/tren como Tetuán (L1). Posibilidad de financiación hasta el 100%. Pregúntanos sin compromiso. ¿Te interesa esta vivienda? ¡Llámanos! Clikalia está a tu disposición de lunes a viernes de 9.00h a 20.00h y sábados y domingos de 9:30h a 15:30h.",False,good,False,4857.0,True,False,False,False,,False,False,,,flat,,"Cuzco-Castillejos, Madrid",Piso en Calle de San Germán,2,Cuzco-Castillejos,True,,
