propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,labels,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100978188,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/81/75/1105944807.jpg,003.11056,17,1,179000.0,flat,sale,86.0,True,3,2,Calle d'En Botella,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3807983,2.1652583,False,https://www.idealista.com/inmueble/100978188/,828,"For sale 86m2 house on Botella del Raval street in Barcelona! 78m2 useful floor. It needs comprehensive reform. The first floor is made up of an outdoor dining room with a balcony facing the street, a kitchen to be reformed, two bathrooms (one with a bathtub and the second with a shower), a large exterior room with its own balcony and a room / room inside. Exterior carpentry and interior wood. Baja Supplies. If you may be interested in this property or want to know our wide product portfolio, contact the Residential Department of Fincas Siglo XXI, we are a leading company in the sector with a long history. Our consultants will find the property that best suits your needs. Ref. 003.11056.",True,good,False,,2081.0,True,False,False,False,,False,False,,,flat,"El Raval, Barcelona",Flat in Calle d'En Botella,,,
100105858,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/06/96/1069440895.jpg,2155,25,4,388000.0,flat,sale,130.0,True,4,2,Calle de Bassegoda,Barcelona,Barcelona,Sants-Montjuïc,es,Sants - Badal,41.3752982,2.1223523,False,https://www.idealista.com/inmueble/100105858/,4395,"Apartment located in the Sants neighborhood in a corner building with only 5 neighbors. It is a completely exterior and very bright apartment of 100 useful square meters and a parking space with capacity for two cars in the building in front of the house. The house has 4 bedrooms, one of them a suite with a dressing room and the other 3 individual ones, a spacious 30-square-meter living room with access to a small 3-square-meter balcony, an independent kitchen with access to a 10-square-meter outdoor balcony. and two fully equipped bathrooms with bathtubs. The house also has air conditioning, gas heating through radiators, armored front door, Climalit windows and marble floors. Very well connected with the public transport service, a few meters from the Collblanc and Badal metro stops and other bus stations. Next to shops, supermarkets, schools, parks and sports areas. An excellent opportunity!",False,good,False,True,2985.0,True,False,True,False,,False,False,True,True,flat,"Sants - Badal, Barcelona",Flat in Calle de Bassegoda,,,
100956638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/67/d9/1105125245.jpg,FSA774,26,bj,149000.0,duplex,sale,48.0,False,1,1,Calle de la Madriguera,Barcelona,Barcelona,Sant Andreu,es,La Trinitat Vella,41.4489295,2.1904048,False,https://www.idealista.com/inmueble/100956638/,7241,,False,good,False,True,3104.0,True,False,False,False,,False,False,,,flat,"La Trinitat Vella, Barcelona",Duplex in Calle de la Madriguera,duplex,,
100976536,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/68/fa/1105802090.jpg,807636_copia_copia,28,bj,380000.0,penthouse,sale,62.0,True,4,1,Calle de Sant Salvador,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4081512,2.1545225,False,https://www.idealista.com/inmueble/100976536/,3011,"Do not miss this opportunity! This 2-bedroom penthouse in Gracia with an incredible 34m2 terrace is all you need. Located in one of the most popular areas of the neighborhood, close to Travessera de Dalt, public transport, health centers and schools, this penthouse is on the top floor of the building and has no neighbors above it. With 62m2, the house has a living-dining room with direct access to the terrace, a kitchen with a laundry room, a complete bathroom with a bathtub and two exterior rooms. The farm has an elevator, which makes it an even more attractive option. Come visit it before it's too late!",False,renew,False,True,6129.0,True,False,False,False,,False,False,,,flat,"Vila de Gràcia, Barcelona",Penthouse in Calle de Sant Salvador,penthouse,,
100972879,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/e4/e7/1105681197.jpg,,27,4,299000.0,flat,sale,88.0,True,2,2,"Calle d'Eduard Marquina, 6",Barcelona,Badalona,Casagemes - Canyadó,es,Canyadó,41.4562466,2.2578588,True,https://www.idealista.com/inmueble/100972879/,10593,"MyCasa Real Estate Services offers: Spectacular duplex on the second line of the sea! Totally exterior apartment, with two floors, on the first floor we find: -Two bedrooms, one double and one single with fitted wardrobes and both with access to a 4m2 balcony. - Large dining room with access to a 4m2 balcony -Large and complete kitchen with window -Four-piece bathroom with bathtub On the second floor we find a room with space to use it as an office or a third bedroom with a toilet and with access to a 45m terrace, with the possibility of installing a barbecue. On the terrace there is a shed with a sink and switches in case you want to put a fridge. The house has 88m built and 72.90 useful without counting the 45m2 terrace, plus 2 balconies of 4m2 each. Heating and air conditioning ducts, aluminum carpentry. 2008 farm with elevator. In an excellent location with pharmacies, schools and all kinds of services and the beach a 5-minute walk away. ̳P͇i͇d͇e͇ ͇t͇u͇ ͇c͇i͇t͇a͇! Also by WhatsApp _________ AVAILABLE SERVICES _________ ° Financial advice ° Non-payment insurance for rentals ° How much is my flat worth? T̳A̳S̳A̳C̳I̳O̳N̳E̳S̳ ̳G̳R̳A̳T̳U̳I̳T̳A̳S̳ ̳ The publication price shown here does not include mortgage management, if any, taxes that are levied on the sale (ITP or VAT), registration or notarial expenses.",True,good,False,True,3398.0,True,False,False,False,,False,False,,,flat,"Canyadó, Badalona","Flat in Calle d'Eduard Marquina, 6",,,
100972674,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/54/42/1105674847.jpg,,27,4,299000.0,flat,sale,88.0,True,2,2,"Calle d'Eduard Marquina, 27",Barcelona,Badalona,Casagemes - Canyadó,es,Canyadó,41.4568034,2.2578551,True,https://www.idealista.com/inmueble/100972674/,10639,"MyCasa Real Estate Services offers: Spectacular duplex on the second line of the sea! Totally exterior apartment, with two floors, on the first floor we find: -Two bedrooms, one double and one single with fitted wardrobes and both with access to a 4m2 balcony. - Large dining room with access to a 4m2 balcony -Large and complete kitchen with window -Four-piece bathroom with bathtub On the second floor we find a room with space to use it as an office or a third bedroom with a toilet and with access to a 45m terrace, with the possibility of installing a barbecue. On the terrace there is a shed with a sink and switches in case you want to put a fridge. The house has 88m built and 72.90 useful without counting the 45m2 terrace, plus 2 balconies of 4m2 each. Heating and air conditioning ducts, aluminum carpentry. 2008 farm with elevator. In an excellent location with pharmacies, schools and all kinds of services and the beach a 5-minute walk away. ̳P͇i͇d͇e͇ ͇t͇u͇ ͇c͇i͇t͇a͇! Also by WhatsApp _________ AVAILABLE SERVICES _________ ° Financial advice ° Non-payment insurance for rentals ° How much is my flat worth? T̳A̳S̳A̳C̳I̳O̳N̳E̳S̳ ̳G̳R̳A̳T̳U̳I̳T̳A̳S̳ ̳ The publication price shown here does not include mortgage management, if any, taxes that are levied on the sale (ITP or VAT), registration or notarial expenses.",True,good,False,True,3398.0,True,False,False,False,,False,False,,,flat,"Canyadó, Badalona","Flat in Calle d'Eduard Marquina, 27",,,
100973188,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/a8/0b/1105693574.jpg,,23,2,199000.0,flat,sale,100.0,True,4,2,"Calle de Saturn, 36 B",Barcelona,Badalona,Llefià - Sant Roc - Artigues,es,Llefià,41.444773,2.2198417,True,https://www.idealista.com/inmueble/100973188/,7685,,True,good,False,True,1990.0,True,False,False,False,,False,False,True,True,flat,"Llefià, Badalona","Flat in Calle de Saturn, 36 b",,,
100340493,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/82/25/1079651625.jpg,V2468-L,45,1,425000.0,duplex,sale,103.0,True,3,1,Calle de Wellington,Barcelona,Barcelona,Sant Martí,es,El Parc i la Llacuna del Poblenou,41.3913341,2.1894144,False,https://www.idealista.com/inmueble/100340493/,1506,"Duplex for sale with many possibilities in an emblematic area just in front of the Ciudadela Park. It is a very unique apartment, the type of people who live in these houses are people with liberal professions such as lawyers, architects. We find a 1973 farm with elevator, in good condition, adapted access. House of 108 m2 built distributed over two floors. As you enter you find the living-dining room with access to a balcony overlooking Wellington street and a large kitchen. The stairs go down to the bedroom area where we find 3 bedrooms (1 double and 2 singles with access to a balcony) and 1 full bathroom and 1 toilet. It needs updating, it has natural gas heating in all rooms. Double glazed aluminum windows, terrazzo floor and discharged supplies. Very well connected with public transport, a 5-minute walk from the Marina L1 metro stop and various bus and tram lines. Area with all kinds of services: supermarkets, schools, nurseries, gyms, restaurants.. . Fees charged to the seller. The price does not include taxes, notary fees and purchase and sale management. Eurofincas International Real Estate WE HAVE A FREE MORTGAGE ADVICE SERVICE THAT SUITS YOUR NEEDS Reference V2468-L.",True,renew,False,True,4126.0,True,False,True,False,,False,False,,,flat,"El Parc i la Llacuna del Poblenou, Barcelona",Duplex in Calle de Wellington,duplex,,
100960534,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/af/2f/1105266743.jpg,CBE00708,51,5,426000.0,flat,sale,84.0,True,3,1,Calle de Lluçà,Barcelona,Barcelona,Les Corts,es,Les Corts,41.3832763,2.1307418,False,https://www.idealista.com/inmueble/100960534/,3564,"Extraordinary apartment for sale in Les Corts. Beautiful apartment on Lluça street, completely renovated with quality materials, facing south. The house is located on the fifth floor, with a terrace with lots of light and direct sun. It has an exterior double room, an interior double and a single room, plus a complete bathroom, with natural ventilation. The reform has been carried out with high quality materials, the kitchen is equipped with a fridge, freezer, ceramic hob, extractor hood and dishwasher. Appliances are paneled. The doors are solid lacquered, the parquet is AC5, high quality laminate. It has air conditioning with cold and heat pump through ducts. The carpentry is aluminum, and new blinds. The electrical and water installation are new. Finca with video intercom in good condition, past ITE. Community terrace for use and enjoyment. Due to its excellent geographical location, the apartment is connected by public transport with the different points of the city of Barcelona. Surrounded by shops and shopping, recreation centers, schools and universities.",True,good,False,True,5071.0,True,True,False,False,,False,False,,,flat,"Les Corts, Barcelona",Flat in Calle de Lluçà,,,
100930401,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f3/2b/c9/1104281546.jpg,2617,64,,1187000.0,chalet,sale,350.0,False,5,3,Valldoreix,Barcelona,Sant Cugat del Vallès,Valldoreix,es,,41.460886,2.0414089,False,https://www.idealista.com/inmueble/100930401/,13863,"Excellent house of 350 sqm in Valldoreix, located in a fantastic corner plot of 1000 m² with projection to 3 streets, very sunny in all seasons of the year, facing south. It is an ideal house for large families as its perfect distribution and spaciousness, makes that all the members of the family enjoy their own spaces with great comfort. The house has a garden of approx. 1000 sqm, swimming pool, large living-dining room with fireplace, open plan kitchen, 5 double bedrooms, two of them en-suite, wine cellar, 2 offices, store room, garage for 2 cars. It is distributed as follows: Ground floor: We access it through a large hall that leads us to a spacious and very bright living room with access to a magnificent porch equipped with large barbecue area. Large open plan kitchen, with access to the garden, recently renovated and equipped with 90cm worktop, Pando extractor hood, and 80cm Smeg oven, with separate utility room for washing and ironing. From the entrance hall and through a service door you can also access the kitchen. It includes a maid's room and a guest toilet. First floor: Here we find 4 exterior bedrooms (2 of them en-suite). The master bedroom, with beautiful views of the garden and very sunny, also has an exterior dressing room and a renovated bathroom with shower. The other suite has an en-suite bathroom and built-in wardrobe. The other two doubles share a renovated bathroom.   Garage: capacity for two cars with electric charging socket. This floor has several compartmentalised rooms, 1 office with natural light to the English patio, a wine cellar with a large table for 14 people, 1 office and 1 storeroom. Its natural garden has drip irrigation installed and houses an outside room for garden tools and machine room. Features: security main door, PVC windows with PS13 security glass, hardwood carpentry, marble floors and natural Canadian wood parquet, underfloor heating, piped music throughout the house, large swimming pool. Ask us for a visit!",True,good,False,,3391.0,True,False,True,False,,False,False,,,chalet,"Valldoreix, Sant Cugat del Vallès",House,,,
100012638,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/4e/91/1064975047.jpg,6882,20,1,230000.0,flat,sale,68.0,True,3,1,Calle de Canalejas,Barcelona,Barcelona,Sants-Montjuïc,es,Sants - Badal,41.3721623,2.1275019,False,https://www.idealista.com/inmueble/100012638/,4089,"Flat for sale in Barcelona, with 68 m², 3 rooms and 1 bathrooms and Lift.",False,renew,False,True,3382.0,True,False,True,False,,False,False,,,flat,"Sants - Badal, Barcelona",Flat in Calle de Canalejas,,,
100352040,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/46/40/1080313155.jpg,,21,3,674000.0,flat,sale,149.0,True,4,2,ramon mas,Barcelona,Sant Cugat del Vallès,Volpelleres,es,,41.4882785,2.0651924,False,https://www.idealista.com/inmueble/100352040/,14596,"Nice apartment in one of the newest neighborhoods of Sant Cugat, valued for its good communication and services, located in the South orientation of the neighborhood, this apartment has excellent light, all the apartments are exterior, with very nice views. The apartment is distributed in the day area: Spacious Hall, Office kitchen with access to a sunny terrace, and a large bright living room with access to the terrace. Night area: two single rooms, one double and one suite room, all of them with natural light and beautiful views. The farms have a Pk space for a large car with a large storage room. The community has a garden and a large pool.",True,good,False,True,4523.0,True,False,True,False,,False,False,True,True,flat,"Volpelleres, Sant Cugat del Vallès",Flat in ramon mas,,,
99022178,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/fe/6b/1031698404.jpg,2294,35,2,340000.0,flat,sale,89.0,False,2,1,Calle de Galileu,Barcelona,Barcelona,Sants-Montjuïc,es,Sants,41.379292,2.1353683,False,https://www.idealista.com/inmueble/99022178/,3237,"Do you want to live in the heart of Barcelona? We present you this completely refurbished property located in one of the most beautiful areas of Barcelona, the Sants-Les Corts neighbourhood. It is a classical building completely refurbished. It has a very bright living-dining room, with two large windows through which you can access to its balcony where you can see the Galileu street, one of the most emblematic streets of this neighbourhood. The flat is distributed as follows: Large kitchen semi-open to the living room, equipped with fridge, ceramic hob, microwave, oven, dishwasher. It has two bedrooms (before 4) plus two dressing rooms and a complete bathroom all renovated with shower. It also has a utility room where to place the laundry.   On the roof of the building there is a terrace for private use of only 2 neighbours. Third floor, it does not have a lift.   This area is very well communicated with public transport (L3- Plaça del Centre) (L1-L5 - Plaça de Sants) and several bus lines. The property has natural gas heating, air conditioning, parquet floors, built-in wardrobes. Do not miss this opportunity, contact us to arrange a visit!",True,good,False,False,3820.0,True,False,True,False,,False,False,,,flat,"Sants, Barcelona",Flat in Calle de Galileu,,,
100972811,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7c/ae/28/1105678682.jpg,,27,4,299000.0,flat,sale,88.0,True,2,2,"Calle d'Eduard Marquina, 14",Barcelona,Badalona,Casagemes - Canyadó,es,Canyadó,41.4563772,2.258095,True,https://www.idealista.com/inmueble/100972811/,10617,"MyCasa Real Estate Services offers: Spectacular duplex on the second line of the sea! Totally exterior apartment, with two floors, on the first floor we find: -Two bedrooms, one double and one single with fitted wardrobes and both with access to a 4m2 balcony. - Large dining room with access to a 4m2 balcony -Large and complete kitchen with window -Four-piece bathroom with bathtub On the second floor we find a room with space to use it as an office or a third bedroom with a toilet and with access to a 45m terrace, with the possibility of installing a barbecue. On the terrace there is a shed with a sink and switches in case you want to put a fridge. The house has 88m built and 72.90 useful without counting the 45m2 terrace, plus 2 balconies of 4m2 each. Heating and air conditioning ducts, aluminum carpentry. 2008 farm with elevator. In an excellent location with pharmacies, schools and all kinds of services and the beach a 5-minute walk away. ̳P͇i͇d͇e͇ ͇t͇u͇ ͇c͇i͇t͇a͇! Also by WhatsApp _________ AVAILABLE SERVICES _________ ° Financial advice ° Non-payment insurance for rentals ° How much is my flat worth? T̳A̳S̳A̳C̳I̳O̳N̳E̳S̳ ̳G̳R̳A̳T̳U̳I̳T̳A̳S̳ ̳ The publication price shown here does not include mortgage management, if any, taxes that are levied on the sale (ITP or VAT), registration or notarial expenses.",True,good,False,True,3398.0,True,False,False,False,,False,False,,,flat,"Canyadó, Badalona","Flat in Calle d'Eduard Marquina, 14",,,
95121149,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/91/8b/1090461544.jpg,AP00M330V,29,,430000.0,chalet,sale,174.0,False,3,3,Calle del Renaixement,Barcelona,Cerdanyola del Vallès,Serraparera,es,,41.4917698,2.1311314,False,https://www.idealista.com/inmueble/95121149/,12376,"New construction townhouse of 145 m2 m2, ALREADY FINISHED, with three double rooms on 3 levels plus a garage, in the quiet area of Serraparera de Cerdanyola. On the main floor, a dining room with an open kitchen with access to the 18 m2 private garden, a complete bathroom with shower. On the first floor, two double bedrooms with space for a walk-in closet share a large bathroom with a bathtub and space for a washing machine and dryer. In the attic a double room with its bathroom that could be used as a study and a bathroom to share. On the second floor, a large suite with a beautiful bathroom and a 10 m2 private terrace. Closed box type parking for two cars and storage room. The community has a green area and swimming pool. Impeccable finishes with wired alarm, aerothermal radiant heating, cee A, ducted air conditioning, double glazing, tilt-and-turn windows. Do you need a mortgage? Here you have our personalized comparator! /amon-properties.",True,good,False,,2471.0,True,False,True,False,,False,False,True,True,chalet,"Serraparera, Cerdanyola del Vallès",Terraced house in Calle del Renaixement,terracedHouse,,
99733525,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/55/5f/1105015090.jpg,Llar950,42,9,750000.0,penthouse,sale,99.0,True,3,3,Paseo de Sant Joan,Barcelona,Barcelona,Gràcia,es,El Camp d'En Grassot i Gràcia Nova,41.4024422,2.1660018,False,https://www.idealista.com/inmueble/99733525/,2028,"Located on one of the most beautiful and sought-after promenades in Barcelona, we present this exclusive penthouse for its two level terraces (one currently covered) and its beautiful and unobstructed views of the Sagrada Familia. * It is located on the ninth floor of a building with an elevator and a large entrance hall. * It has an area of 90 m² with exclusive right to two terraces, one on the right entering the apartment that measures 22 m² and another with views of Passeig de Sant Joan that occupies 30 m². * Its environment is of a unique quality, with all the necessary services and all kinds of shops. * In addition to the two terraces, it also has a balcony! AND ALSO: * Bike and pedestrian lanes * A five minute walk to the center of Vila de Gracia * next to the provisional market of l'Abacería * Very well connected by public transport The state of the house is the original, ideal to rehabilitate to your liking. Do not miss this opportunity and contact me to visit it! also by WhatsApp.",True,renew,False,True,7576.0,True,False,True,False,,False,False,,,flat,"El Camp d'En Grassot i Gràcia Nova, Barcelona",Penthouse in Paseo de Sant Joan,penthouse,,
100882871,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/d8/bf/1102097464.jpg,A2248,17,5,535000.0,flat,sale,106.0,True,3,2,"Avenida de Josep Tarradellas, 119",Barcelona,Barcelona,Les Corts,es,Les Corts,41.3890596,2.1429652,True,https://www.idealista.com/inmueble/100882871/,2577,"Magnificent apartment located in the Les Corts district, one of the most appreciated neighborhoods in the city, where green and quiet areas converge with all kinds of services necessary for day-to-day life such as shops, restaurants and leisure. It is less than 10 minutes away from areas such as Plaza Francesc Macià, Parque de Turó and Avd. Diagonal. The house has 86m² of useful space distributed in a day area with a spacious living-dining room with large windows facing the street, a practical and comfortable kitchen with ample storage space, a laundry room, a complete three-piece bathroom with a bathtub and a toilet and Night area with two single rooms and one double with fitted wardrobes. In addition, it has comfortable parquet floors and heating. It should be noted that this farm has an elevator service. Nearby transport: Metro L5: Entença. Tram: Francesc Macià. Buses: 27, D40, 54, N3 Request your visit now and see for yourself all the advantages of this spectacular project! The following expenses are excluded in the purchase price; Taxes, Registration and notary expenses.",False,good,False,True,5047.0,True,False,True,False,"[{'name': 'luxuryType', 'text': 'Luxury'}]",False,False,,,flat,"Les Corts, Barcelona","Flat in Avenida de Josep Tarradellas, 119",,,
100327058,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/3d/49/1078844000.jpg,AP00M381V,68,,2000000.0,chalet,sale,570.0,False,6,6,AV MAS FUSTER,Barcelona,Sant Cugat del Vallès,Valldoreix,es,,41.4559233,2.0567058,False,https://www.idealista.com/inmueble/100327058/,12519,"Detached house from 1974, completely renovated inside, 570 meters according to cadastre on 3 floors plus garage, distributed and decorated with exquisite taste. On a 1160-meter semi-flat plot, we enter the house through an open distributor that leads us to the large living room with access and a view of the pool. The kitchen communicated with the living room and with the same entrance with a second entrance door (today it is not used). A toilet and a room for coats. complete the plant. Going up a comfortable staircase in the night area we have a well-differentiated area on the right and another on the left with two bedrooms and a bathroom in each and straight ahead an impressive suite with a mostly glass-enclosed bathroom, a dressing room behind the bed and exit to terrace overlooking the garden. In the attic, an open space ideal as a study or gym with a large terrace. From the kitchen, stairs lead us to the basement (it also has direct access to the outside) with a large laundry room with an ironing area, several machine rooms, a garage and a beautifully decorated service suite at the foot of the pool. Do you need a mortgage? Here you have our personalized comparator! /amon-properties.",True,good,False,,3509.0,True,False,True,False,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",False,False,True,True,chalet,"Valldoreix, Sant Cugat del Vallès",Detached house in Av Mas Fuster,independantHouse,,
98411885,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/de/c3/1011309241.jpg,AP00M359V,32,1,498000.0,flat,sale,90.0,True,3,2,JOSEP VALLS,Barcelona,Sant Cugat del Vallès,Mirasol,es,,41.4727927,2.0453713,False,https://www.idealista.com/inmueble/98411885/,14459,"If you are looking to live in Sant Cugat del Vallès, in a family environment, but at the same time dynamic; With all the services, but in the middle of the Collserola Natural Park, this is your place. Come and see this apartment, excellently located in the heart of Can Cabassa, 5 minutes walk from the Ferrocarrils Catalans station (General Hospital Station), next to the university (UIC), schools and nurseries, parks, services, shops Proximity, direct exit to the AP7 in less than a minute and many more advantages that you will discover once you live in this beautiful area of Mirasol, Sant Cugat. This is a beautiful apartment, sunny and with double orientation: On one of the fronts there is access to a comfortable, spacious and functional balcony with views of the incredibly beautiful community area with a large swimming pool (with a waterfall! ) and well-kept green areas; on the other side, a second balcony opens onto a green and sunny area, close to walks ideal for adults, children and pets, and friendly bars-restaurants that accommodate their tables and umbrellas offering invaluable services almost all day. Upon entering the house, you find yourself immersed in the golden living room with access to the large balcony with views of the community area, ideal for setting a table, armchairs or whatever you want to experience the beautiful outdoor environment. To the left of the access, we enter the fully equipped kitchen, with access to the gallery. The rest of the ground floor is made up of two bedrooms (one double and one single), a complete bathroom with a shower tray and a very spacious suite with its private bathroom with a bathtub, and access to the second balcony. All rooms have fitted wardrobes. All windows are made of aluminum clad with wood, and electric shutters throughout the house. Radiators and central air conditioning. What more could you wish for. Ample and comfortable parking, and storage room? ; Well yes, it has. And it also has exclusive community benefits such as a sauna, pool baths, showers and an air-conditioned meeting room. The building has solar panels and use of gray water. Do not hesitate to come and see your future home. We will be happy to show you.",True,good,False,True,5533.0,True,False,True,False,,False,False,True,True,flat,"Mirasol, Sant Cugat del Vallès",Flat in Josep Valls,,,
100973324,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/4b/7b/1105697243.jpg,,26,,159000.0,chalet,sale,133.0,False,5,2,"Passatge Turó d'en Boscà, 5",Barcelona,Badalona,Llefià - Sant Roc - Artigues,es,Llefià,41.4411887,2.2192848,True,https://www.idealista.com/inmueble/100973324/,7319,"mycasa real estate services OFFERS: Spectacular duplex consisting of a ground floor and semi-basement, has an independent entrance and access to a community terrace. It has a horizontal division, each floor has its own cadastral reference. Forming two independent houses, it is currently used as a single duplex but it has two kitchens, two bathrooms, two bedrooms and rooms. Characteristics: To enter to live very well, rehabilitated facade, aluminum carpentry, bathrooms with shower, there is butane and option of natural gas / city gas, the communication between the two floors has a gate door that can be closed and opened, In case you want to have both houses or just one and rent the other. Ground floor (at street level): Hall: 3.67m² dining room: 11.84m² kitchen: 7.07m² bedroom 8.00m² double bedroom: 11.02m² stair corridor: 2.82m² courtyard pl. low: 4.52m² Semi-ground plant: Living room: 10.80m² kitchen: 7.56 m² bedroom: 5.53m² bedroom: 9.13m² hallway stairway: 2.54² outdoor patio basement patio: 8.80. ̳P͇i͇d͇e͇ ͇t͇u͇ ͇c͇i͇t͇a͇! Also by WhatsApp __________________________ AVAILABLE SERVICES __________________________ ° Financial advice ° Non-payment insurance for rentals ° How much is my flat worth? T̳A̳S̳A̳C̳I̳O̳N̳E̳S̳ ̳G̳R̳A̳T̳U̳I̳T̳A̳S̳ ̳ *The publication price shown here does not include: fees for real estate brokerage, mortgage management if any, taxes on the sale (ITP or VAT), registration or notary expenses*.",True,good,False,,1195.0,True,False,False,False,,False,False,,,chalet,"Llefià, Badalona","Detached house in Passatge Turó d'en Boscà, 5",independantHouse,,
100274941,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/0d/a6/1075938283.jpg,AP00M380V,31,3,245000.0,flat,sale,85.0,True,3,2,ÁDAM I EVA,Barcelona,Cerdanyola del Vallès,Fontetes,es,,41.4919361,2.1460228,False,https://www.idealista.com/inmueble/100274941/,12100,"In the Fontetes area, very commercial and well connected, in front of the Renfe station, an almost new apartment from 2004 of 85 meters with three bedrooms and two bathrooms. The apartment has marble floors, split air conditioning in the bedrooms and in the living room and heating by radiators. From the hall the corridor leads to the living room with access to the balcony, the kitchen. On the other hand two single rooms with a second balcony, which share a bathroom with shower. Finally the suite with bathtub. The building has access to the roof to be able to hang out comfortably. Climalit double glazing. The house does not have its own parking but on the same property there are spaces available for rent Do you need a mortgage? Here you have our personalized comparator! /amon-properties.",True,good,False,True,2882.0,True,False,True,False,,False,False,,,flat,"Fontetes, Cerdanyola del Vallès",Flat in Ádam i Eva,,,
100826035,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/04/21/1100150759.jpg,JG73-22,19,2,153000.0,flat,sale,65.0,True,3,1,Calle de Josep Torras i Bages,Barcelona,Cornellà de Llobregat,El Pedró,es,,41.3637939,2.0716765,False,https://www.idealista.com/inmueble/100826035/,8811,"Do you have some money saved and you are thinking about what to do with it? Are you tired of paying rent and would you rather invest that money in an apartment that will be yours in the future? Don't think about it anymore, the answer is obvious. We present this apartment in Cornellà. This is a real second floor. It has 3 bedrooms -2 of them doubles, a complete bathroom with shower and an independent kitchen. In addition, it has aluminum closures with double glass. You can enjoy a good coffee in the morning on your balcony, which overlooks the same street and receives a lot of light throughout the day. With a minimal investment you could totally adapt it to your liking! A few minutes from the Tram stop and two blocks from Carretera d'Esplugues, you have everything you need to lead a comfortable life and with all the services you may require. In addition, it is close to schools and various parks. Don't think about it anymore and come see it! TAXES NOT INCLUDED.",False,good,False,False,2354.0,True,False,True,False,,False,False,,,flat,"El Pedró, Cornellà de Llobregat",Flat in Calle de Josep Torras i Bages,,,
99313886,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/28/14/1040114287.jpg,,39,,1100000.0,chalet,sale,479.0,False,8,3,Ps Jose Ibañez Olucha,Barcelona,Sant Cugat del Vallès,Mirasol,es,,41.4686973,2.062928,False,https://www.idealista.com/inmueble/99313886/,13088,"Large house for sale to rehabilitate in Sant Cugat very close to the Mirasol station, on a large 1112m2 plot with a pleasant garden. It has other outdoor spaces such as terrace and balcony. ? Created in 2021 and based in Sant Cugat del Vallès - Barcelona, Maonlof Api SL. manages the purchase, sale, rental and administration of real estate in Catalonia and throughout the world. At Maonlof, our qualified and experienced agents know that real estate management is not only about price, but also about human relations. We know that buying or selling a property, just like choosing a place to rent, is not just a business transaction, but rather a new beginning. That is why we offer a wide range of services as well as a personalized one-on-one relationship, making the process as simple and pleasant as possible. Visit our website and social networks to find out more.",True,renew,False,,2296.0,True,False,True,False,,False,False,True,True,chalet,"Mirasol, Sant Cugat del Vallès",Detached house in Ps Jose Ibañez Olucha,independantHouse,,
